Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Contraceptive with Aggreg,None,Twoing - LS Squared Gini,-1.4464790905270297,19,0.917830417872,-1.3757654470001064,19,0.907551560086,-12.98101642136731,19,0.999999999966
KDD98 Multiclass 3,None,LS Chi Square - Twoing,-2.4369145700043306,19,0.987590442262,1.6713536195895475,19,0.055520637262,0.9323524257021437,19,0.181425877288
KDD98 Multiclass 3,None,LS Chi Square - LS Squared Gini,4.919495299220534,19,4.75912899207e-05,3.7748314077846494,19,0.000640647036274,41.673851320075435,19,0.0
KDD98 Multiclass 3,None,Twoing - LS Squared Gini,8.131539912745126,19,6.57149705763e-08,3.7655500782130535,19,0.000654358895847,42.416504524270714,19,0.0
Adult Census Income,None,LS Chi Square - Twoing,-1.508630327043583,19,0.926078606846,-1.503445984923763,19,0.925417713716,-4.97721165061598,19,0.999958174171
Adult Census Income,None,LS Chi Square - LS Squared Gini,58.95021506811836,19,0.0,58.84922077780733,19,0.0,22.817884483379167,19,1.44328993201e-15
Adult Census Income,None,Twoing - LS Squared Gini,45.65244213774913,19,0.0,45.530953087746234,19,0.0,26.205583211672188,19,1.11022302463e-16
Contraceptive,None,LS Chi Square - Twoing,-0.4198158125182146,19,0.660335469895,-0.4172317657921281,19,0.659407264451,9.039241520298742,19,1.30491589756e-08
Contraceptive,None,LS Chi Square - LS Squared Gini,2.9735378576868667,19,0.00390275182957,2.9812791281224165,19,0.0038365352467,0.11359879592769973,19,0.455373803011
Contraceptive,None,Twoing - LS Squared Gini,4.5634860251082525,19,0.000106156355735,4.555606073327901,19,0.000108068775924,-8.419075306459959,19,0.999999961067
Nursery,None,LS Chi Square - Twoing,-3.3221597503467817,19,0.998209041977,-3.3221597503467817,19,0.998209041977,0.0,19,0.5
Nursery,None,LS Chi Square - LS Squared Gini,-2.2779314909370765,19,0.982762817911,-2.2779314909370765,19,0.982762817911,1.831103813679221,19,0.0414069212923
Nursery,None,Twoing - LS Squared Gini,-1.4734096695730319,19,0.921492302869,-1.4734096695730319,19,0.921492302869,1.831103813679221,19,0.0414069212923
KDD98 Multiclass 9,None,LS Chi Square - Twoing,19.894938546797782,19,1.75415237891e-14,20.54874152946367,19,9.7699626167e-15,-17.164434616668643,19,1.0
KDD98 Multiclass 9,None,LS Chi Square - LS Squared Gini,17.09920279059234,19,2.69229083472e-13,14.994078772274333,19,2.77122769177e-12,-4.980604032706446,19,0.999958490063
KDD98 Multiclass 9,None,Twoing - LS Squared Gini,1.9502974075113855,19,0.0330253946566,-0.8725116754310677,19,0.80308883082,14.617128501491308,19,4.33308944281e-12
Mushroom,None,LS Chi Square - Twoing,-3.5590260840104366,19,0.998952589118,-3.5590260840104366,19,0.998952589118,74.10128203626851,19,0.0
Mushroom,None,LS Chi Square - LS Squared Gini,-1.831103813679509,19,0.958593078708,-1.831103813679509,19,0.958593078708,47.947888376332116,19,0.0
Mushroom,None,Twoing - LS Squared Gini,1.0,19,0.164938400461,1.0,19,0.164938400461,-inf,19,1.0
Nursery with Aggreg,None,LS Chi Square - Twoing,-12.87901246867392,19,0.999999999961,-12.87901246867392,19,0.999999999961,4.000000000098682,19,0.000383096168528
Nursery with Aggreg,None,LS Chi Square - LS Squared Gini,-11.28081995751579,19,0.999999999635,-11.28081995751579,19,0.999999999635,-8.725011622394423,19,0.999999977432
Nursery with Aggreg,None,Twoing - LS Squared Gini,4.457621565887951,19,0.000134973275473,4.457621565887951,19,0.000134973275473,-13.854309212887514,19,0.999999999989
Cover Type with Aggreg,None,LS Chi Square - Twoing,-70.85553898796896,19,1.0,-70.83948305168362,19,1.0,-26.162455700814,19,1.0
Cover Type with Aggreg,None,LS Chi Square - LS Squared Gini,-77.48062149047368,19,1.0,-77.4150669897648,19,1.0,23.608719422485613,19,7.77156117238e-16
Cover Type with Aggreg,None,Twoing - LS Squared Gini,23.755743744315442,19,6.66133814775e-16,23.746626055237858,19,6.66133814775e-16,132.7400056190112,19,0.0
