Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Poker Hand,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,-1.1186452534809188,19,0.861382153549,-1.1186452534809188,19,0.861382153549,-3.5199251722625893,19,0.998855290136
Nursery with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-7.103298620387099,19,0.999999532707,-7.103298620387099,19,0.999999532707,-16.479934323112992,19,0.999999999999
Nursery with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,-7.704462362892757,19,0.999999854104,-7.704462362892757,19,0.999999854104,-23.935811600064284,19,1.0
Nursery with Aggreg,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,-1.4507354421483123,19,0.918418264434,-1.4507354421483123,19,0.918418264434,-1.4529663145135576,19,0.918725000485
Contraceptive with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,0.20956944616864337,19,0.418117225085,-3.5852013860075415e-05,19,0.500014116007,3.7716559494456,19,0.000645305850691
Contraceptive with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,2.0298345872364743,19,0.0283069852916,1.9978774661028051,19,0.0301249298628,2.3192919156685576,19,0.0158366847007
Contraceptive with Aggreg,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,2.1447237435097324,19,0.0225588578752,2.302205788435188,19,0.016401969456,-1.5937712984765817,19,0.936256377995
KDD98 Multiclass 3,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,4.259825105399482,19,0.000211711392022,4.746557913195876,19,7.01905685855e-05,-2.4649831910213673,19,0.988298978667
KDD98 Multiclass 3,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,3.4293247776817326,19,0.00140577640877,5.663092818256856,19,9.24339567132e-06,-10.664741935681793,19,0.999999999076
KDD98 Multiclass 3,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,-1.7236813529342379,19,0.949500108225,0.1438311070225245,19,0.443574202909,-11.897743121742815,19,0.99999999985
Mushroom,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,11.272338805600507,19,3.69819730395e-10,11.259080445949948,19,3.77134434792e-10,23.246486651436825,19,9.99200722163e-16
Mushroom,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,36.297927314775,19,0.0,36.044160906091584,19,0.0,55.07127551177759,19,0.0
Mushroom,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,8.889513391098543,19,1.69154071861e-08,8.884640506565349,19,1.70596656801e-08,4.083122448713547,19,0.000316852154705
KDD98 Multiclass 9,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-1.0872222187517737,19,0.854730395619,-0.06408822368125144,19,0.525215274232,3.4524599085787506,19,0.00133400591459
KDD98 Multiclass 9,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,0.743370111258315,19,0.233175542798,2.1858358313450044,19,0.0207747280117,-1.9833310515840148,19,0.969013467756
KDD98 Multiclass 9,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,2.779288503106649,19,0.00597518116666,2.8800334488876493,19,0.00479500230841,-5.69359830083057,19,0.999991346533
Cars,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-10.266603130497032,19,0.99999999828,-10.266603130497032,19,0.99999999828,35.84774297989968,19,0.0
Cars,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,-9.67142321037359,19,0.999999995505,-9.67142321037359,19,0.999999995505,36.12762047707713,19,0.0
Cars,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,1.2853691738343043,19,0.107055364698,1.2853691738343043,19,0.107055364698,-1.3011799671086903,19,0.895622255359
Adult Census Income,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-2.2437746094624975,19,0.981521044905,-2.3184822087838204,19,0.984136938789,12.002249319141278,19,1.29135258042e-10
Adult Census Income,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,-11.051933056222598,19,0.999999999487,-11.362777162235624,19,0.999999999676,11.250605067341558,19,3.81889408985e-10
Adult Census Income,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,-2.971611126119633,19,0.996080596552,-3.042813024198184,19,0.996652508984,-1.1988962615581906,19,0.877346090924
Contraceptive,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,1.6961735630857624,19,0.0530883762172,1.7316439951568985,19,0.0497711649257,3.275875963931277,19,0.0019877592217
Contraceptive,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,1.837096396894098,19,0.0409446788722,1.8371023508410267,19,0.0409442218665,5.03978946054727,19,3.6373164459e-05
Contraceptive,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,0.3068354599921361,19,0.381153006595,0.2787200272454221,19,0.391735313631,0.43808582709770166,19,0.333132068856
Nursery,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-6.192156280411554,19,0.99999700721,-6.192156280411554,19,0.99999700721,-16.479934323112992,19,0.999999999999
Nursery,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,-6.823631155537962,19,0.999999183416,-6.823631155537962,19,0.999999183416,-23.935811600064284,19,1.0
Nursery,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,-1.4507354421483123,19,0.918418264434,-1.4507354421483123,19,0.918418264434,-1.4529663145135576,19,0.918725000485
KDD98 Multiclass 5,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,1.9302708468506193,19,0.0343188090972,2.139499683003341,19,0.0227952942948,6.676556980903073,19,1.09981576257e-06
KDD98 Multiclass 5,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,2.037828389447381,19,0.0278679296567,4.5025615471659295,19,0.000121881753892,2.862235605532888,19,0.00498577239205
KDD98 Multiclass 5,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,0.22083292512181255,19,0.413789140561,2.562012943122982,19,0.00953329051019,-5.790875039856069,19,0.999992982579
Cover Type with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Cover Type with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Cover Type with Aggreg,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
