Date Time,Dataset,Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Number of folds,Is stratified?,Use Numeric Attributes?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Average Number of Valid Attributes in Root Node (m),Average Number of Valid Nominal Attributes in Root Node (m_nom),Average Number of Valid Numeric Attributes in Root Node (m_num),Total Time Taken for Cross-Validation [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Average Number of Values of Attribute Chosen at Root Node,Maximum Number of Values of Attribute Chosen at Root Node,Minimum Number of Values of Attribute Chosen at Root Node,Number of Trivial Splits [between 0 and number of folds],Average Number of Nodes (after prunning),Maximum Number of Nodes (after prunning),Minimum Number of Nodes (after prunning),Average Tree Depth (after prunning),Maximum Tree Depth (after prunning),Minimum Tree Depth (after prunning),Average Number of Nodes Pruned
2017-05-18 22:36:56.080316,Nursery with Aggreg,12960,20,Twoing,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,1.0531842070004132,33.333333333333336,93.87345679012346,93.87345679012346,0,0.0,3.0,3,3,0,21.6666666667,23,19,5.0,5,5,3.33333333333
2017-05-18 22:36:59.461761,Nursery with Aggreg,12960,1,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.381043821000276,33.333333333333336,90.95679012345678,90.95679012345678,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:37:02.841041,Nursery with Aggreg,12960,2,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.3788791469996795,33.333333333333336,90.30864197530865,90.30864197530865,0,0.0,3.0,3,3,0,22.3333333333,23,21,5.0,5,5,40.6666666667
2017-05-18 22:37:05.870698,Nursery with Aggreg,12960,3,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.0292521010005657,33.333333333333336,91.11882716049382,91.11882716049382,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:37:08.702254,Nursery with Aggreg,12960,4,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.8311607730001924,33.333333333333336,90.42438271604938,90.42438271604938,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:37:12.178532,Nursery with Aggreg,12960,5,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.4758821859995805,33.333333333333336,91.19598765432099,91.19598765432099,0,0.0,3.0,3,3,0,21.0,21,21,5.0,5,5,42.0
2017-05-18 22:37:15.421799,Nursery with Aggreg,12960,6,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.242869394999616,33.333333333333336,89.86882716049382,89.86882716049382,0,0.0,3.0,3,3,0,22.3333333333,23,21,5.0,5,5,40.6666666667
2017-05-18 22:37:18.351941,Nursery with Aggreg,12960,7,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.9297139599993898,33.333333333333336,91.09567901234568,91.09567901234568,0,0.0,3.0,3,3,0,21.0,21,21,5.0,5,5,42.0
2017-05-18 22:37:21.930891,Nursery with Aggreg,12960,8,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.5785487909997755,33.333333333333336,90.9645061728395,90.9645061728395,0,0.0,3.0,3,3,0,21.0,21,21,5.0,5,5,42.0
2017-05-18 22:37:24.893408,Nursery with Aggreg,12960,9,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.9621104630004993,33.333333333333336,90.73302469135803,90.73302469135803,0,0.0,3.0,3,3,0,21.0,21,21,5.0,5,5,42.0
2017-05-18 22:37:28.072425,Nursery with Aggreg,12960,10,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.178571331999592,33.333333333333336,91.22685185185185,91.22685185185185,0,0.0,3.0,3,3,0,21.0,21,21,5.0,5,5,42.0
2017-05-18 22:37:31.566499,Nursery with Aggreg,12960,11,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.4936822360004953,33.333333333333336,91.39660493827161,91.39660493827161,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:37:34.448845,Nursery with Aggreg,12960,12,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.8819448599997486,33.333333333333336,90.66358024691358,90.66358024691358,0,0.0,3.0,3,3,0,20.3333333333,21,19,5.0,5,5,42.6666666667
2017-05-18 22:37:37.853771,Nursery with Aggreg,12960,13,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.4045288289999007,33.333333333333336,90.2391975308642,90.2391975308642,0,0.0,3.0,3,3,0,22.3333333333,23,21,5.0,5,5,40.6666666667
2017-05-18 22:37:41.135799,Nursery with Aggreg,12960,14,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.281614632000128,33.333333333333336,90.78703703703704,90.78703703703704,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:37:44.094372,Nursery with Aggreg,12960,15,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.958175568000115,33.333333333333336,90.15432098765432,90.15432098765432,0,0.0,3.0,3,3,0,22.3333333333,23,21,5.0,5,5,40.6666666667
2017-05-18 22:37:47.412148,Nursery with Aggreg,12960,16,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.317371484999967,33.333333333333336,90.70987654320987,90.70987654320987,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:37:51.233490,Nursery with Aggreg,12960,17,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.820947672999864,33.333333333333336,91.35802469135803,91.35802469135803,0,0.0,3.0,3,3,0,21.0,21,21,5.0,5,5,42.0
2017-05-18 22:37:54.107504,Nursery with Aggreg,12960,18,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.8736150530003215,33.333333333333336,90.16975308641975,90.16975308641975,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:37:58.165366,Nursery with Aggreg,12960,19,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,4.057469094000226,33.333333333333336,90.49382716049382,90.49382716049382,0,0.0,3.0,3,3,0,21.6666666667,23,21,5.0,5,5,41.3333333333
2017-05-18 22:38:01.345289,Nursery with Aggreg,12960,20,LS Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,3.179537762000109,33.333333333333336,91.13425925925925,91.13425925925925,0,0.0,3.0,3,3,0,21.0,21,21,5.0,5,5,42.0
2017-05-18 22:38:03.976963,Nursery with Aggreg,12960,1,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.6312758300000496,33.333333333333336,92.62345679012346,92.62345679012346,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:06.599879,Nursery with Aggreg,12960,2,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.622516641999937,33.333333333333336,93.26388888888889,93.26388888888889,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:09.361407,Nursery with Aggreg,12960,3,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.7611178789993573,33.333333333333336,94.52932098765432,94.52932098765432,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:11.958930,Nursery with Aggreg,12960,4,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.597118438000507,33.333333333333336,92.2608024691358,92.2608024691358,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:14.734946,Nursery with Aggreg,12960,5,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.7756021049999617,33.333333333333336,94.75308641975309,94.75308641975309,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:17.412675,Nursery with Aggreg,12960,6,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.6773191799993583,33.333333333333336,93.31018518518519,93.31018518518519,0,0.0,3.0,3,3,0,23.6666666667,25,23,5.0,5,5,39.3333333333
2017-05-18 22:38:20.050652,Nursery with Aggreg,12960,7,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.637578197000039,33.333333333333336,93.71141975308642,93.71141975308642,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:22.626282,Nursery with Aggreg,12960,8,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.575212835000457,33.333333333333336,92.2145061728395,92.2145061728395,0,0.0,3.0,3,3,0,23.0,25,21,5.0,5,5,40.0
2017-05-18 22:38:25.153562,Nursery with Aggreg,12960,9,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.5268721160000496,33.333333333333336,92.39197530864197,92.39197530864197,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:27.756619,Nursery with Aggreg,12960,10,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.6026448050006366,33.333333333333336,92.66203703703704,92.66203703703704,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:30.283077,Nursery with Aggreg,12960,11,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.5260335330003727,33.333333333333336,91.73611111111111,91.73611111111111,0,0.0,3.0,3,3,0,22.3333333333,23,21,5.0,5,5,40.6666666667
2017-05-18 22:38:32.861291,Nursery with Aggreg,12960,12,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.577815808000196,33.333333333333336,93.18672839506173,93.18672839506173,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:35.543519,Nursery with Aggreg,12960,13,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.681817556000169,33.333333333333336,93.52623456790124,93.52623456790124,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:38.129813,Nursery with Aggreg,12960,14,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.58588678399974,33.333333333333336,92.87808641975309,92.87808641975309,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:40.814749,Nursery with Aggreg,12960,15,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.684524245999455,33.333333333333336,93.20216049382717,93.20216049382717,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:43.520939,Nursery with Aggreg,12960,16,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.7057874049996826,33.333333333333336,93.62654320987654,93.62654320987654,0,0.0,3.0,3,3,0,22.3333333333,23,21,5.0,5,5,40.6666666667
2017-05-18 22:38:46.163275,Nursery with Aggreg,12960,17,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.641925144000197,33.333333333333336,92.97839506172839,92.97839506172839,0,0.0,3.0,3,3,0,22.3333333333,23,21,5.0,5,5,40.6666666667
2017-05-18 22:38:48.725581,Nursery with Aggreg,12960,18,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.561894680000478,33.333333333333336,92.64660493827161,92.64660493827161,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:51.328400,Nursery with Aggreg,12960,19,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.6024137590002283,33.333333333333336,93.18672839506173,93.18672839506173,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:38:54.031955,Nursery with Aggreg,12960,20,LS Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,2.7031515259996013,33.333333333333336,93.87345679012346,93.87345679012346,0,0.0,3.0,3,3,0,23.0,23,23,5.0,5,5,40.0
2017-05-18 22:58:52.440665,Nursery with Aggreg,12960,1,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,147.62861101794988,33.333333333333336,90.74845679012346,90.74845679012346,0,0.0,7.0,15,3,0,37.0,39,33,5.0,5,5,22.0
2017-05-18 23:01:22.133136,Nursery with Aggreg,12960,2,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,149.69130034092814,33.333333333333336,90.8641975308642,90.8641975308642,0,0.0,5.0,9,3,0,37.6666666667,43,33,5.0,5,5,19.3333333333
2017-05-18 23:04:00.662546,Nursery with Aggreg,12960,3,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,158.52865040884353,33.333333333333336,91.04938271604938,91.04938271604938,0,0.0,7.0,9,3,0,31.0,37,27,5.0,5,5,25.3333333333
2017-05-18 23:06:34.688269,Nursery with Aggreg,12960,4,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,154.02498260210268,33.333333333333336,90.14660493827161,90.14660493827161,0,0.0,5.0,9,3,0,34.3333333333,35,33,5.0,5,5,24.0
2017-05-18 23:08:56.189312,Nursery with Aggreg,12960,5,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,141.50025705387816,33.333333333333336,91.5895061728395,91.5895061728395,0,0.0,7.0,9,3,0,33.6666666667,35,33,5.0,5,5,14.0
2017-05-18 23:11:13.315301,Nursery with Aggreg,12960,6,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,137.12525999103673,33.333333333333336,90.67129629629629,90.67129629629629,0,0.0,5.0,9,3,0,40.3333333333,43,35,5.0,5,5,17.3333333333
2017-05-18 23:13:47.628594,Nursery with Aggreg,12960,7,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,154.31252430705354,33.333333333333336,90.89506172839506,90.89506172839506,0,0.0,5.0,9,3,0,31.6666666667,33,31,5.0,5,5,16.0
2017-05-18 23:16:17.454793,Nursery with Aggreg,12960,8,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,149.82539343787357,33.333333333333336,90.75617283950618,90.75617283950618,0,0.0,5.0,9,3,0,37.0,43,25,5.0,5,5,16.0
2017-05-18 23:18:56.015643,Nursery with Aggreg,12960,9,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,158.5597958639264,33.333333333333336,89.93055555555556,89.93055555555556,0,0.0,3.0,3,3,0,31.6666666667,39,25,5.0,5,5,18.6666666667
2017-05-18 23:21:09.035858,Nursery with Aggreg,12960,10,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,133.01943608606234,33.333333333333336,91.30401234567901,91.30401234567901,0,0.0,7.0,9,3,0,36.3333333333,39,33,5.0,5,5,20.0
2017-05-18 23:23:53.266749,Nursery with Aggreg,12960,11,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,164.2300687469542,33.333333333333336,91.12654320987654,91.12654320987654,0,0.0,3.0,3,3,0,37.0,37,37,5.0,5,5,15.3333333333
2017-05-18 23:26:30.928974,Nursery with Aggreg,12960,12,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,157.6614060839638,33.333333333333336,90.7253086419753,90.7253086419753,0,0.0,3.0,3,3,0,39.0,43,33,5.0,5,5,18.6666666667
2017-05-18 23:28:45.988148,Nursery with Aggreg,12960,13,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,135.05823212093674,33.333333333333336,91.26543209876543,91.26543209876543,0,0.0,3.0,3,3,0,35.0,41,25,5.0,5,5,16.0
2017-05-18 23:31:05.172586,Nursery with Aggreg,12960,14,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,139.18359055090696,33.333333333333336,92.46913580246914,92.46913580246914,0,0.0,5.0,9,3,0,40.3333333333,51,27,5.0,5,5,16.6666666667
2017-05-18 23:33:12.723825,Nursery with Aggreg,12960,15,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,127.55046749906614,33.333333333333336,90.93364197530865,90.93364197530865,0,0.0,5.0,9,3,0,35.0,43,29,5.0,5,5,18.6666666667
2017-05-18 23:35:52.030955,Nursery with Aggreg,12960,16,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,159.30631032818928,33.333333333333336,90.63271604938272,90.63271604938272,0,0.0,7.0,9,3,0,40.3333333333,45,35,5.0,5,5,16.6666666667
2017-05-18 23:38:25.220053,Nursery with Aggreg,12960,17,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,153.18819538294338,33.333333333333336,90.78703703703704,90.78703703703704,0,0.0,7.0,9,3,0,37.0,43,27,5.0,5,5,20.6666666667
2017-05-18 23:40:59.873356,Nursery with Aggreg,12960,18,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,154.65253597684205,33.333333333333336,90.63271604938272,90.63271604938272,0,0.0,5.0,9,3,0,33.0,39,29,5.0,5,5,22.0
2017-05-18 23:43:24.589149,Nursery with Aggreg,12960,19,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,144.71489911410026,33.333333333333336,91.50462962962963,91.50462962962963,0,0.0,5.0,9,3,0,37.6666666667,47,29,5.0,5,5,21.3333333333
2017-05-18 23:45:42.618437,Nursery with Aggreg,12960,20,GW Squared Gini,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,138.02838276303373,33.333333333333336,90.88734567901234,90.88734567901234,0,0.0,5.0,9,3,0,34.3333333333,37,29,5.0,5,5,18.0
2017-05-18 23:46:53.787140,Nursery with Aggreg,12960,1,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,71.16786191705614,33.333333333333336,92.92438271604938,92.92438271604938,0,0.0,3.0,3,3,0,37.0,41,33,5.0,5,5,24.0
2017-05-18 23:48:17.734423,Nursery with Aggreg,12960,2,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,83.94650974404067,33.333333333333336,93.26388888888889,93.26388888888889,0,0.0,3.0,3,3,0,41.6666666667,55,35,5.0,5,5,12.6666666667
2017-05-18 23:49:39.130974,Nursery with Aggreg,12960,3,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,81.39581540389918,33.333333333333336,94.52932098765432,94.52932098765432,0,0.0,3.0,3,3,0,43.6666666667,47,37,5.0,5,5,10.0
2017-05-18 23:50:53.900551,Nursery with Aggreg,12960,4,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,74.7687589598354,33.333333333333336,92.58487654320987,92.58487654320987,0,0.0,3.0,3,3,0,33.0,35,31,5.0,5,5,17.3333333333
2017-05-18 23:52:01.463801,Nursery with Aggreg,12960,5,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,67.56244095414877,33.333333333333336,94.54475308641975,94.54475308641975,0,0.0,3.0,3,3,0,30.3333333333,33,27,5.0,5,5,22.0
2017-05-18 23:53:10.523243,Nursery with Aggreg,12960,6,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,69.05860793404281,33.333333333333336,93.06327160493827,93.06327160493827,0,0.0,3.0,3,3,0,40.3333333333,45,35,5.0,5,5,15.3333333333
2017-05-18 23:54:24.182514,Nursery with Aggreg,12960,7,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,73.65850870404392,33.333333333333336,93.71141975308642,93.71141975308642,0,0.0,3.0,3,3,0,35.6666666667,37,33,5.0,5,5,16.0
2017-05-18 23:55:31.610184,Nursery with Aggreg,12960,8,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,67.42683633998968,33.333333333333336,92.2145061728395,92.2145061728395,0,0.0,3.0,3,3,0,41.0,43,39,5.0,5,5,15.3333333333
2017-05-18 23:56:36.205235,Nursery with Aggreg,12960,9,GW Chi Square,5,3,True,False,1,False,None,True,0.1,15,11.0,11.0,0.0,64.59427385404706,33.333333333333336,92.39197530864197,92.39197530864197,0,0.0,3.0,3,3,0,40.3333333333,45,33,5.0,5,5,14.0
