Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,Paired t-statistics on Number of Nodes,P-value t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes
KDD98 Multiclass 3,PEPSTRFL,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 3,GENDER,GW Squared Gini - GW Chi Square,1.0000000000000002,2,0.211324865405,1.0000000000000002,2,0.211324865405,-0.9999999999999999,0.788675134595,2
KDD98 Multiclass 3,RFA_4,GW Squared Gini - GW Chi Square,-2.769555330119486,29,0.995156477533,-2.771038318022707,29,0.995173807739,2.5246042013801633,0.00865519360811,29
KDD98 Multiclass 3,RFA_18,GW Squared Gini - GW Chi Square,-1.4404608640329921,29,0.91977647998,-1.4405296897091486,29,0.919786134144,0.7570485649179112,0.227564012976,29
KDD98 Multiclass 3,STATE,GW Squared Gini - GW Chi Square,1.0890877463097504,13,0.147946484858,1.1021004203927058,13,0.1452020734,0.8062257748298549,0.217306935387,13
KDD98 Multiclass 3,RFA_21,GW Squared Gini - GW Chi Square,4.444592397141726,29,5.91617465927e-05,4.444512585604919,29,5.91747795352e-05,2.9016124549480544,0.00350920949542,29
KDD98 Multiclass 3,DOMAIN,GW Squared Gini - GW Chi Square,-3.0843977095870434,25,0.997537267394,-3.0843977095870434,25,0.997537267394,0.5698028822981899,0.286948298272,25
KDD98 Multiclass 3,RFA_24,GW Squared Gini - GW Chi Square,-0.48406806505410405,29,0.684013405594,-0.48406454980979463,29,0.684012173348,-1.5781060600266033,0.937305731524,29
KDD98 Multiclass 3,RFA_14,GW Squared Gini - GW Chi Square,2.721251850523106,29,0.00544093344061,2.721670167144339,29,0.00543547605189,-2.0550671451010514,0.975510911178,29
KDD98 Multiclass 3,RFA_15,GW Squared Gini - GW Chi Square,2.048260653026025,29,0.0248415910261,2.049638122156172,29,0.0247698938536,1.8363259577906677,0.0382904372858,29
KDD98 Multiclass 3,BIBLE,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,RFA_3,GW Squared Gini - GW Chi Square,-2.116504618429463,29,0.978497871201,-2.119541880750525,29,0.978636759668,0.26792196292544174,0.395327945251,29
KDD98 Multiclass 3,RFA_8,GW Squared Gini - GW Chi Square,4.9236761202753225,29,1.56804027276e-05,4.926463211690928,29,1.55594201263e-05,4.064880787176112,0.000167673970819,29
KDD98 Multiclass 3,RFA_22,GW Squared Gini - GW Chi Square,-3.4764881184918868,29,0.999189235293,-3.4746445944618345,29,0.999185305234,0.1239033418250088,0.451123311733,29
KDD98 Multiclass 3,RFA_19,GW Squared Gini - GW Chi Square,-3.0618750608713197,29,0.997645183895,-3.0690051455462943,29,0.997687043017,1.1572823962927483,0.128300294691,29
KDD98 Multiclass 3,GEOCODE2,GW Squared Gini - GW Chi Square,0.931281651917197,18,0.182015638225,0.931281651917197,18,0.182015638225,1.6785086548325645,0.055261971401,18
KDD98 Multiclass 3,AGEFLAG,GW Squared Gini - GW Chi Square,-3.8719008894728866,21,0.999558941954,-3.8719008894728866,21,0.999558941954,5.507570547286102,9.13486113585e-06,21
KDD98 Multiclass 2,CATLG,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,CDPLAY,GW Squared Gini - GW Chi Square,0.0,22,100.0,0.0,22,100.0,0.0,100.0,22
KDD98 Multiclass 2,PCOWNERS,GW Squared Gini - GW Chi Square,0.0,27,100.0,0.0,27,100.0,0.0,100.0,27
KDD98 Multiclass 2,RFA_7,GW Squared Gini - GW Chi Square,1.181388338380507,29,0.123523207693,1.1769212464412353,29,0.124398421938,-1.0,0.837209005992,29
KDD98 Multiclass 2,RFA_17,GW Squared Gini - GW Chi Square,-2.5269192905428186,29,0.991391197494,-2.5207958646886586,29,0.991267990748,7.388795981066338,1.92541987909e-08,29
KDD98 Multiclass 2,RFA_23,GW Squared Gini - GW Chi Square,0.9578460475953897,29,0.173029121814,0.9632867939467274,29,0.171683923549,14.0,9.88098491916e-15,29
KDD98 Multiclass 2,PHOTO,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,RFA_10,GW Squared Gini - GW Chi Square,-1.9215378456610492,29,0.967729590042,-1.9223230534529112,29,0.967781010642,7.180219742846005,3.32423589766e-08,29
KDD98 Multiclass 2,OSOURCE,GW Squared Gini - GW Chi Square,2.70622801215928,29,0.00564036442127,2.713713608473893,29,0.00554015987841,0.0,100.0,29
KDD98 Multiclass 2,RFA_2A,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,HOMEOWNR,GW Squared Gini - GW Chi Square,0.0,9,100.0,0.0,9,100.0,1.0,0.171718198069,9
KDD98 Multiclass 2,RFA_6,GW Squared Gini - GW Chi Square,0.7673542124140869,29,0.224536894315,0.7662240647188954,29,0.224867679066,0.0,100.0,29
KDD98 Multiclass 2,RFA_20,GW Squared Gini - GW Chi Square,-0.3020481285964144,29,0.617614490473,-0.3015806759528683,29,0.617438100404,11.36581797240384,1.67443836574e-12,29
KDD98 Multiclass 2,RFA_16,GW Squared Gini - GW Chi Square,-8.85100081933749,29,0.999999999512,-8.827183224097965,29,0.999999999484,1.0,0.162790994008,29
KDD98 Multiclass 2,RFA_12,GW Squared Gini - GW Chi Square,-2.1185953344044504,29,0.978593561662,-2.117984780848517,29,0.978565656324,0.0,100.0,29
KDD98 Multiclass 2,RFA_5,GW Squared Gini - GW Chi Square,-3.28925527915751,29,0.998680470738,-3.2895994329059715,29,0.998681641089,4.39696865275764,6.7466413853e-05,29
KDD98 Multiclass 2,RFA_11,GW Squared Gini - GW Chi Square,-1.4640885506198698,29,0.923036778485,-1.465249389525971,29,0.923194187802,0.0,100.0,29
KDD98 Multiclass 2,RFA_13,GW Squared Gini - GW Chi Square,-2.948424737196697,29,0.996874102235,-2.9471986969229964,29,0.996864589183,7.166690015839427,3.44470469926e-08,29
KDD98 Multiclass 2,RFA_9,GW Squared Gini - GW Chi Square,3.0508786049282093,29,0.0024207904436,3.05195517303334,29,0.00241425460236,0.0,100.0,29
KDD98 Multiclass 2,GARDENIN,GW Squared Gini - GW Chi Square,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 2,FISHER,GW Squared Gini - GW Chi Square,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
KDD98 Multiclass 2,RFA_2,GW Squared Gini - GW Chi Square,-3.6919589554101906,29,0.99954153365,-3.6919589554101906,29,0.99954153365,0.0,100.0,29
KDD98 Multiclass 2,WALKER,GW Squared Gini - GW Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 2,PETS,GW Squared Gini - GW Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 2,PEPSTRFL,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_4,GW Squared Gini - GW Chi Square,-1.2094048725794657,29,0.881862575593,-1.210823038275255,29,0.882130479838,0.0,100.0,29
KDD98 Multiclass 2,VETERANS,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,RFA_18,GW Squared Gini - GW Chi Square,-3.7428624962491948,29,0.999599827364,-3.74730020584847,29,0.999604552223,2.692582403567252,0.00582739683775,29
KDD98 Multiclass 2,RECINHSE,GW Squared Gini - GW Chi Square,0.0,4,100.0,0.0,4,100.0,0.0,100.0,4
KDD98 Multiclass 2,STATE,GW Squared Gini - GW Chi Square,2.731951209124533,27,0.00548131055354,2.7314371191902684,27,0.00548798212082,-0.9999999999999998,0.83690554966,27
KDD98 Multiclass 2,RFA_21,GW Squared Gini - GW Chi Square,-0.7495861456048465,29,0.770228999466,-0.7506177783128266,29,0.770534851151,9.76144017477515,5.69059244171e-11,29
KDD98 Multiclass 2,DOMAIN,GW Squared Gini - GW Chi Square,0.28877888127725865,29,0.387402415189,0.28877888127725865,29,0.387402415189,0.0,0.5,29
KDD98 Multiclass 2,RFA_24,GW Squared Gini - GW Chi Square,-6.392435417978371,29,0.99999972702,-6.390957275481399,29,0.999999725924,5.756983337031396,1.55427059456e-06,29
KDD98 Multiclass 2,RFA_14,GW Squared Gini - GW Chi Square,2.7304546208022895,29,0.0053220488641,2.728067830578423,29,0.00535264672824,0.0,0.5,29
KDD98 Multiclass 2,RFA_15,GW Squared Gini - GW Chi Square,-0.8773286065776698,29,0.806240665043,-0.8772754303978775,29,0.806226466423,0.0,100.0,29
KDD98 Multiclass 2,BIBLE,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,RFA_3,GW Squared Gini - GW Chi Square,-1.8316461779676534,29,0.961352676393,-1.8342279695523227,29,0.961549918389,0.0,100.0,29
KDD98 Multiclass 2,RFA_8,GW Squared Gini - GW Chi Square,0.6693180477018468,29,0.254293353678,0.6665216571004088,29,0.255173012236,0.0,100.0,29
KDD98 Multiclass 2,RFA_22,GW Squared Gini - GW Chi Square,-4.020290406982781,29,0.9998106965,-4.019289161955949,29,0.999810180613,4.709190014029515,2.84456889729e-05,29
KDD98 Multiclass 2,RFA_19,GW Squared Gini - GW Chi Square,-5.314466724671724,29,0.999994707099,-5.318718157558792,29,0.999994769215,3.2473765635439547,0.00146964554792,29
KDD98 Multiclass 2,GEOCODE2,GW Squared Gini - GW Chi Square,-0.7407746862456868,29,0.76760686532,-0.7407746862456868,29,0.76760686532,5.385164807134504,4.34973772423e-06,29
KDD98 Multiclass 2,AGEFLAG,GW Squared Gini - GW Chi Square,-1.0,11,0.830599651902,-1.0,11,0.830599651902,11.0,1.41501406703e-07,11
Nursery with Aggreg,housing,GW Squared Gini - GW Chi Square,-3.961247888756848,29,0.999777793425,-3.961334474932586,29,0.999777845564,3.807886552931954,0.000336139383248,29
Nursery with Aggreg,social,GW Squared Gini - GW Chi Square,-2.732540506506382,29,0.994704557467,-2.7324969416647282,29,0.994704003054,1.1613945106217463,0.127475975094,29
Nursery with Aggreg,NewAttrib1,GW Squared Gini - GW Chi Square,-3.3352502760843046,29,0.998828345082,-3.3350563655867176,29,0.998827756514,4.649302789355058,3.35836182322e-05,29
Nursery with Aggreg,NewAttrib3,GW Squared Gini - GW Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,1.8519194886489128,0.0371215914924,29
Nursery with Aggreg,has_nurs,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.515805240252132,0.304950444386,29
Nursery with Aggreg,form,GW Squared Gini - GW Chi Square,-0.3913291633672597,29,0.65079273293,-0.3913291633672597,29,0.65079273293,-5.756983337031396,0.999998445729,29
Nursery with Aggreg,NewAttrib2,GW Squared Gini - GW Chi Square,-13.693822938755234,29,1.0,-13.695406064017906,29,1.0,3.724523547990012,0.000420289036419,29
Nursery with Aggreg,health,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,parents,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,-1.5334116705410035,0.931993613021,29
Nursery with Aggreg,finance,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,-7.615773105863908,0.99999998931,29
KDD98 Multiclass 9,CDPLAY,GW Squared Gini - GW Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 9,PCOWNERS,GW Squared Gini - GW Chi Square,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 9,RFA_2A,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,-1.0,0.837209005992,29
KDD98 Multiclass 9,RFA_6,GW Squared Gini - GW Chi Square,-1.171859966092704,29,0.8746044432,-1.1683709688119364,29,0.873913656925,4.54521800044933,4.4801180261e-05,29
KDD98 Multiclass 9,RFA_5,GW Squared Gini - GW Chi Square,2.9570455360516994,29,0.00305977515246,2.9581602882872815,29,0.00305132222604,2.4327007187250236,0.0106938887396,29
KDD98 Multiclass 9,RFA_9,GW Squared Gini - GW Chi Square,-3.619364864387969,29,0.999443873232,-3.6152595515754737,29,0.99943778371,5.7654632110296085,1.51833286866e-06,29
KDD98 Multiclass 9,GARDENIN,GW Squared Gini - GW Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,FISHER,GW Squared Gini - GW Chi Square,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 9,PETS,GW Squared Gini - GW Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 9,RFA_19,GW Squared Gini - GW Chi Square,0.6275033424313639,29,0.267619719324,0.625337560951108,29,0.268319924201,3.8773370154383464,0.000278807676991,29
KDD98 Multiclass 9,STATE,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,DOMAIN,GW Squared Gini - GW Chi Square,-0.32402251661683174,20,0.625357434761,-0.32402251661683174,20,0.625357434761,0.3356725433186756,0.370306769812,20
KDD98 Multiclass 9,RFA_8,GW Squared Gini - GW Chi Square,-2.0781822988804644,29,0.976675265375,-2.0776615090062487,29,0.97664958138,7.1666900158394276,3.44470469926e-08,29
KDD98 Multiclass 9,RECINHSE,GW Squared Gini - GW Chi Square,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 9,CATLG,GW Squared Gini - GW Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,STEREO,GW Squared Gini - GW Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,RFA_7,GW Squared Gini - GW Chi Square,-0.6222571022569224,29,0.730682484336,-0.6220983531488335,29,0.730631021223,4.083391546039841,0.000159426249909,29
KDD98 Multiclass 9,RFA_17,GW Squared Gini - GW Chi Square,0.6827802938346466,29,0.250082059439,0.6797058247026572,29,0.25104038033,0.6425039983535946,0.262796697423,29
KDD98 Multiclass 9,RFA_23,GW Squared Gini - GW Chi Square,-1.2232147413446774,29,0.884452159845,-1.2254376051858382,29,0.884864989797,4.292413310723373,8.99625449021e-05,29
KDD98 Multiclass 9,RFA_10,GW Squared Gini - GW Chi Square,-0.10425037634852476,29,0.54115583645,-0.10184691363782826,29,0.540210428605,1.3133571727435862,0.0996798071479,29
KDD98 Multiclass 9,OSOURCE,GW Squared Gini - GW Chi Square,0.581384725197813,21,0.283584932224,0.5767836051529927,21,0.285108713018,2.160246899469287,0.0212315944558,21
KDD98 Multiclass 9,RFA_22,GW Squared Gini - GW Chi Square,-0.7192250542685094,29,0.761120793898,-0.7259405567861597,29,0.763153153676,3.611732225044862,0.000567500195194,29
KDD98 Multiclass 9,RFA_20,GW Squared Gini - GW Chi Square,2.1347519229094125,29,0.0206796502966,2.1356601519420275,29,0.0206394548584,4.381967010074836,7.03141066375e-05,29
KDD98 Multiclass 9,RFA_16,GW Squared Gini - GW Chi Square,-2.9825293203968637,29,0.997128027021,-2.9862130817241845,29,0.997154252849,1.9186837025052013,0.0324579188284,29
KDD98 Multiclass 9,RFA_12,GW Squared Gini - GW Chi Square,-1.6747837196105553,29,0.947635447305,-1.6759099243369628,29,0.947746865787,5.406534592711572,4.09932536138e-06,29
KDD98 Multiclass 9,RFA_11,GW Squared Gini - GW Chi Square,-0.7574839322175114,29,0.77256435666,-0.7673716997110964,29,0.775468221786,4.347080849645818,7.74045931309e-05,29
KDD98 Multiclass 9,RFA_13,GW Squared Gini - GW Chi Square,-2.885428269645099,29,0.996348237666,-2.8830678047991007,29,0.996326995212,6.352790365293125,3.03986088745e-07,29
KDD98 Multiclass 9,RFA_21,GW Squared Gini - GW Chi Square,3.641849177762724,29,0.000523895714857,3.6384559574132447,29,0.00052864075592,4.251813974990213,0.000100572463156,29
KDD98 Multiclass 9,RFA_2,GW Squared Gini - GW Chi Square,-0.10553528484433092,29,0.541661158186,-0.10553528484433092,29,0.541661158186,10.410015420383948,1.31581412433e-11,29
KDD98 Multiclass 9,WALKER,GW Squared Gini - GW Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,CRAFTS,GW Squared Gini - GW Chi Square,0.0,20,100.0,0.0,20,100.0,0.0,100.0,20
KDD98 Multiclass 9,GENDER,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,RFA_4,GW Squared Gini - GW Chi Square,1.2969854967891952,29,0.102430368216,1.2961174660163053,29,0.102577809674,3.3040247835926366,0.00127019077194,29
KDD98 Multiclass 9,VETERANS,GW Squared Gini - GW Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,RFA_18,GW Squared Gini - GW Chi Square,-0.1494266913422184,29,0.558874348851,-0.14908241958280294,29,0.558739742352,5.541288871096793,2.82154601794e-06,29
KDD98 Multiclass 9,PEPSTRFL,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 9,RFA_24,GW Squared Gini - GW Chi Square,0.5862995418961794,29,0.281105208813,0.5885709208576773,29,0.280352898707,0.7570485649179111,0.227564012976,29
KDD98 Multiclass 9,RFA_14,GW Squared Gini - GW Chi Square,-2.728710769209452,29,0.994655611683,-2.7303620771693247,29,0.994676767812,5.396852644664646,4.21093406e-06,29
KDD98 Multiclass 9,RFA_15,GW Squared Gini - GW Chi Square,0.2672387537417093,29,0.395588354675,0.2675218708100504,29,0.395480436885,5.137436951142689,8.6557843948e-06,29
KDD98 Multiclass 9,BIBLE,GW Squared Gini - GW Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 9,RFA_3,GW Squared Gini - GW Chi Square,1.5193510977188942,29,0.0697512924964,1.5216534098144463,29,0.0694631188785,1.298499449899116,0.102173600199,29
KDD98 Multiclass 9,COLLECT1,GW Squared Gini - GW Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,RECP3,GW Squared Gini - GW Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,GEOCODE2,GW Squared Gini - GW Chi Square,-1.2520898188704255,19,0.887134157637,-1.2520898188704255,19,0.887134157637,3.198557367121814,0.00236472939496,19
KDD98 Multiclass 9,AGEFLAG,GW Squared Gini - GW Chi Square,-1.4627950888665735,5,0.898307209955,-1.4627950888665735,5,0.898307209955,1.5811388300841893,0.0873439071321,5
Cars with Aggreg,maint,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cars with Aggreg,lug_boot,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cars with Aggreg,buying,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cars with Aggreg,PRICE,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cars with Aggreg,safety,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,CDPLAY,GW Squared Gini - GW Chi Square,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 5,PCOWNERS,GW Squared Gini - GW Chi Square,0.0,18,100.0,0.0,18,100.0,0.0,100.0,18
KDD98 Multiclass 5,RFA_2A,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,RFA_6,GW Squared Gini - GW Chi Square,-0.8088339188982605,29,0.787401505641,-0.8075661613578463,29,0.787042499119,5.917210316223465,9.99711995298e-07,29
KDD98 Multiclass 5,RFA_5,GW Squared Gini - GW Chi Square,-2.7572882414115414,29,0.995010870836,-2.758580133081213,29,0.995026396251,3.1309450492476625,0.00197798228543,29
KDD98 Multiclass 5,RFA_9,GW Squared Gini - GW Chi Square,-0.7283537745698807,29,0.763881032238,-0.7245996466001728,29,0.762748145666,4.539302056252121,4.55403129908e-05,29
KDD98 Multiclass 5,GARDENIN,GW Squared Gini - GW Chi Square,0.0,14,100.0,0.0,14,100.0,0.0,100.0,14
KDD98 Multiclass 5,FISHER,GW Squared Gini - GW Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 5,PETS,GW Squared Gini - GW Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 5,RFA_19,GW Squared Gini - GW Chi Square,1.60655062401412,29,0.0594941927638,1.6101405594414075,29,0.0591000582757,2.047625718811265,0.0248747009187,29
KDD98 Multiclass 5,RFA_13,GW Squared Gini - GW Chi Square,-2.163960144437614,29,0.980578623589,-2.161480274473355,29,0.980474512793,3.7386231517446387,0.000404737708545,29
KDD98 Multiclass 5,DOMAIN,GW Squared Gini - GW Chi Square,-2.0196147835361957,28,0.97345643187,-2.0196147835361957,28,0.97345643187,0.46499055497527714,0.322767118712,28
KDD98 Multiclass 5,RFA_8,GW Squared Gini - GW Chi Square,-1.0445901730305778,29,0.847578988729,-1.0503980641146244,29,0.848894984521,3.310684207419947,0.00124852936535,29
KDD98 Multiclass 5,RECINHSE,GW Squared Gini - GW Chi Square,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 5,CATLG,GW Squared Gini - GW Chi Square,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 5,STEREO,GW Squared Gini - GW Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 5,RFA_16,GW Squared Gini - GW Chi Square,-0.8837605828466875,29,0.807953147438,-0.8798398053807469,29,0.806910422297,3.174588821311693,0.00177033779807,29
KDD98 Multiclass 5,RFA_7,GW Squared Gini - GW Chi Square,1.3300295537849147,29,0.0969374493557,1.3299767597419003,29,0.096946040291,3.067068598656959,0.00232425539106,29
KDD98 Multiclass 5,RFA_17,GW Squared Gini - GW Chi Square,0.2683079912402046,29,0.3951808299,0.26829420524966496,29,0.395186083469,-1.61281929048202,0.941192630268,29
KDD98 Multiclass 5,RFA_23,GW Squared Gini - GW Chi Square,-2.0066520879090857,29,0.972904676966,-2.0082856806010505,29,0.972996439566,2.8434580102792437,0.00404731881104,29
KDD98 Multiclass 5,RFA_10,GW Squared Gini - GW Chi Square,-0.3919570803263504,29,0.651022191558,-0.3885909358182983,29,0.649791429823,-2.9843730439511535,0.997141181578,29
KDD98 Multiclass 5,OSOURCE,GW Squared Gini - GW Chi Square,-0.2460068235907341,24,0.596115650734,-0.2542515176396775,24,0.599266498627,0.0,100.0,24
KDD98 Multiclass 5,RFA_22,GW Squared Gini - GW Chi Square,2.401127264531981,29,0.0114901930978,2.402285644484042,29,0.0114600452707,0.37249963873974967,0.35611471883,29
KDD98 Multiclass 5,RFA_20,GW Squared Gini - GW Chi Square,0.6761250726662773,29,0.252159084037,0.6725121787740261,29,0.253290628557,3.119755873835125,0.00203485151842,29
KDD98 Multiclass 5,HOMEOWNR,GW Squared Gini - GW Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
