Month,DayOfWeek,PdDistrict,X,Y,Category
Apr,Monday,SOUTHERN,-122.397047350092,37.7823614642502,NON-CRIMINAL
Apr,Monday,TARAVAL,-122.49444031318998,37.7422229731464,OTHER OFFENSES
Apr,Monday,NORTHERN,-122.42063560803699,37.7983546458861,OTHER OFFENSES
Apr,Sunday,SOUTHERN,-122.401846367522,37.7790324136251,NON-CRIMINAL
Apr,Sunday,PARK,-122.45750758354099,37.7711332354432,WARRANTS
Apr,Sunday,NORTHERN,-122.418192861208,37.78232633689221,NON-CRIMINAL
Apr,Saturday,RICHMOND,-122.465882650289,37.7733973258174,LARCENY/THEFT
Apr,Saturday,SOUTHERN,-122.403793259489,37.7823235897616,LARCENY/THEFT
Apr,Saturday,INGLESIDE,-122.437234086243,37.73519712905461,NON-CRIMINAL
Apr,Saturday,BAYVIEW,-122.394438859914,37.73644389967321,MISSING PERSON
Apr,Friday,NORTHERN,-122.421835482563,37.7836653823561,LARCENY/THEFT
Apr,Friday,SOUTHERN,-122.40165504043199,37.788904894591106,SUSPICIOUS OCC
Apr,Friday,CENTRAL,-122.40630727638599,37.794263358052,NON-CRIMINAL
Apr,Friday,RICHMOND,-122.464279879446,37.7800332991006,NON-CRIMINAL
Apr,Friday,NORTHERN,-122.43393782923401,37.7935046331695,OTHER OFFENSES
Apr,Friday,BAYVIEW,-122.376054792432,37.7300559760912,NON-CRIMINAL
Apr,Friday,RICHMOND,-122.496663270264,37.77392751292761,LARCENY/THEFT
Apr,Thursday,MISSION,-122.421240281394,37.76495589279121,OTHER OFFENSES
Apr,Thursday,RICHMOND,-122.466429551488,37.7664741386096,LARCENY/THEFT
Apr,Thursday,CENTRAL,-122.417768709913,37.80562245405221,VEHICLE THEFT
Apr,Thursday,TARAVAL,-122.498967108288,37.754160746526296,LARCENY/THEFT
Apr,Thursday,RICHMOND,-122.46468410310699,37.7790113534882,VEHICLE THEFT
Apr,Thursday,MISSION,-122.41036557057899,37.7643113176295,OTHER OFFENSES
Apr,Thursday,SOUTHERN,-122.402142725311,37.7791933366389,VANDALISM
Apr,Thursday,BAYVIEW,-122.39842293142,37.7511872074762,ASSAULT
Apr,Wednesday,RICHMOND,-122.454923065308,37.7862805335991,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.39208230532101,37.78184577225729,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.418025338851,37.7759819721841,ASSAULT
Apr,Wednesday,PARK,-122.438328082289,37.7797665517286,BURGLARY
Apr,Wednesday,SOUTHERN,-122.40979519450501,37.7800356268394,LARCENY/THEFT
Apr,Wednesday,MISSION,-122.438627967689,37.7526286309431,FRAUD
Mar,Tuesday,SOUTHERN,-122.399833846531,37.781043217933394,LARCENY/THEFT
Mar,Tuesday,NORTHERN,-122.431206932079,37.7845681170336,LARCENY/THEFT
Mar,Tuesday,CENTRAL,-122.416408674934,37.7902019515976,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.41857987118799,37.7506771297941,NON-CRIMINAL
Mar,Tuesday,TENDERLOIN,-122.41607528505101,37.78444966127911,ROBBERY
Mar,Monday,NORTHERN,-122.41948623404899,37.7887480806774,VANDALISM
Mar,Monday,MISSION,-122.41335418701799,37.7690748003847,OTHER OFFENSES
Mar,Sunday,BAYVIEW,-122.405242467114,37.7430506903112,OTHER OFFENSES
Mar,Sunday,INGLESIDE,-122.43268905523998,37.7100266639689,NON-CRIMINAL
Mar,Sunday,NORTHERN,-122.42086059309099,37.7747603417466,LARCENY/THEFT
Mar,Sunday,TARAVAL,-122.465791800721,37.764114780327,VANDALISM
Mar,Sunday,BAYVIEW,-122.374930939321,37.72966225950261,SUSPICIOUS OCC
Mar,Sunday,INGLESIDE,-122.436647266013,37.7232188167486,NON-CRIMINAL
Mar,Sunday,MISSION,-122.41965834371,37.7642205603745,ROBBERY
Mar,Sunday,MISSION,-122.41965834371,37.7642205603745,ASSAULT
Mar,Sunday,NORTHERN,-122.428818526724,37.7808642652455,ASSAULT
Mar,Saturday,MISSION,-122.420448632021,37.7698764843671,LARCENY/THEFT
Mar,Saturday,INGLESIDE,-122.408518036059,37.7412099085483,BURGLARY
Mar,Saturday,NORTHERN,-122.44110369777901,37.8058165047145,LARCENY/THEFT
Mar,Friday,TARAVAL,-122.509380941427,37.7602695362749,OTHER OFFENSES
Mar,Friday,CENTRAL,-122.413349164272,37.8084667368908,LARCENY/THEFT
Mar,Friday,MISSION,-122.430794211054,37.75155749992229,LARCENY/THEFT
Mar,Wednesday,TENDERLOIN,-122.41487855905001,37.7826335031541,OTHER OFFENSES
Mar,Tuesday,MISSION,-122.411584193034,37.7486195212612,LARCENY/THEFT
Mar,Tuesday,TARAVAL,-122.457230555824,37.72419993210371,OTHER OFFENSES
Mar,Tuesday,INGLESIDE,-122.43426331017099,37.7254969149557,OTHER OFFENSES
Mar,Tuesday,TENDERLOIN,-122.415436031905,37.784585134714,WARRANTS
Mar,Tuesday,MISSION,-122.406725329529,37.7585641691709,ASSAULT
Mar,Tuesday,TENDERLOIN,-122.407244087032,37.7865647607685,LARCENY/THEFT
Mar,Tuesday,SOUTHERN,-122.399899436982,37.7846480308387,LARCENY/THEFT
Mar,Tuesday,BAYVIEW,-122.401556880465,37.7409621320066,OTHER OFFENSES
Mar,Tuesday,BAYVIEW,-122.39163276711001,37.7301243732434,NON-CRIMINAL
Mar,Monday,SOUTHERN,-122.400473580152,37.7850290611875,LARCENY/THEFT
Mar,Monday,CENTRAL,-122.40401016818998,37.7887938987614,FRAUD
Mar,Monday,RICHMOND,-122.47204791783301,37.780794528052,NON-CRIMINAL
Mar,Monday,RICHMOND,-122.492903087989,37.7749629647565,MISSING PERSON
Mar,Sunday,TARAVAL,-122.460845506311,37.7139872622666,MISSING PERSON
Mar,Sunday,NORTHERN,-122.432282489277,37.7728293793018,LARCENY/THEFT
Mar,Saturday,NORTHERN,-122.422090267887,37.780821970832896,LARCENY/THEFT
Mar,Saturday,TARAVAL,-122.456215207322,37.722885629813796,NON-CRIMINAL
Mar,Saturday,BAYVIEW,-122.391245623019,37.7332252032804,ASSAULT
Mar,Saturday,CENTRAL,-122.418111096758,37.8070199998601,LARCENY/THEFT
Mar,Saturday,CENTRAL,-122.41275532583,37.7867259286124,LARCENY/THEFT
Mar,Friday,SOUTHERN,-122.413287527194,37.7711962032376,LARCENY/THEFT
Mar,Friday,TARAVAL,-122.47100441059901,37.730591021267294,WARRANTS
Mar,Thursday,TARAVAL,-122.454114133559,37.72345567621321,OTHER OFFENSES
Mar,Thursday,INGLESIDE,-122.426274307733,37.725886443243496,VEHICLE THEFT
Mar,Thursday,BAYVIEW,-122.37685007634501,37.740193568432495,LARCENY/THEFT
Mar,Thursday,NORTHERN,-122.42291369528999,37.7806600950548,ASSAULT
Mar,Wednesday,NORTHERN,-122.444988645309,37.7978467892651,NON-CRIMINAL
Mar,Wednesday,BAYVIEW,-122.402288649686,37.7246523794049,LARCENY/THEFT
Mar,Wednesday,BAYVIEW,-122.38846241959699,37.7288786692236,NON-CRIMINAL
Mar,Wednesday,BAYVIEW,-122.39568538959101,37.757041031858286,ASSAULT
Mar,Wednesday,MISSION,-122.43515009981199,37.7617597243598,LARCENY/THEFT
Mar,Tuesday,RICHMOND,-122.46348466954399,37.7839015140659,LARCENY/THEFT
Mar,Tuesday,PARK,-122.437048523435,37.7712678186367,NON-CRIMINAL
Mar,Tuesday,INGLESIDE,-122.41888271557801,37.7262423520504,NON-CRIMINAL
Mar,Tuesday,MISSION,-122.415921585459,37.7596123168685,OTHER OFFENSES
Mar,Monday,MISSION,-122.406539115148,37.7564864109309,SUSPICIOUS OCC
Feb,Sunday,INGLESIDE,-122.431954385707,37.716975781354606,VEHICLE THEFT
Feb,Sunday,NORTHERN,-122.417903977564,37.785167087551706,DRUG/NARCOTIC
Feb,Sunday,CENTRAL,-122.421191904927,37.805552179035395,LARCENY/THEFT
Feb,Sunday,PARK,-122.44331194960199,37.7704697548539,WARRANTS
Feb,Sunday,MISSION,-122.421662616877,37.7648758178404,ROBBERY
Feb,Saturday,BAYVIEW,-122.40078457425699,37.723616775737,OTHER OFFENSES
Feb,Saturday,CENTRAL,-122.406867519472,37.7889857451928,LARCENY/THEFT
Feb,Saturday,INGLESIDE,-122.42346642833401,37.74072837180189,OTHER OFFENSES
Feb,Saturday,NORTHERN,-122.422654162984,37.7836201224351,LARCENY/THEFT
Feb,Saturday,INGLESIDE,-122.418766889013,37.7119336857601,WARRANTS
Feb,Friday,MISSION,-122.41748832363899,37.7651818039906,LARCENY/THEFT
Feb,Friday,MISSION,-122.404851256515,37.7530372984263,OTHER OFFENSES
Feb,Friday,PARK,-122.451487621201,37.7675163302514,VEHICLE THEFT
Feb,Friday,RICHMOND,-122.481516526312,37.7802227066368,LARCENY/THEFT
Feb,Friday,BAYVIEW,-122.39069763068301,37.7347969947349,WARRANTS
Feb,Friday,PARK,-122.434558622936,37.7715276473111,BURGLARY
Feb,Friday,RICHMOND,-122.481515979074,37.7792471997855,LARCENY/THEFT
Feb,Thursday,CENTRAL,-122.40632349142,37.7947208356735,LARCENY/THEFT
Feb,Thursday,NORTHERN,-122.429640669207,37.784764070719795,LARCENY/THEFT
Feb,Thursday,INGLESIDE,-122.43792838007,37.71932764065679,ASSAULT
Feb,Thursday,SOUTHERN,-122.40339036479601,37.7802655777189,OTHER OFFENSES
Feb,Thursday,NORTHERN,-122.438003312094,37.8025560390125,LARCENY/THEFT
Feb,Wednesday,SOUTHERN,-122.406472333764,37.7769634424169,WARRANTS
Feb,Wednesday,MISSION,-122.417955821717,37.7578801214437,SUSPICIOUS OCC
Feb,Wednesday,PARK,-122.441275381343,37.7750363632073,MISSING PERSON
Feb,Tuesday,RICHMOND,-122.458372853609,37.774307949423,LARCENY/THEFT
Feb,Tuesday,CENTRAL,-122.39915442914699,37.7951616422936,LARCENY/THEFT
Feb,Tuesday,PARK,-122.458638758608,37.76719994034561,OTHER OFFENSES
Feb,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,NON-CRIMINAL
Feb,Monday,SOUTHERN,-122.39100427327801,37.7925182655105,LARCENY/THEFT
Feb,Monday,MISSION,-122.41423384903798,37.754098688206795,NON-CRIMINAL
Feb,Sunday,MISSION,-122.418448186101,37.7522391652625,OTHER OFFENSES
Feb,Sunday,PARK,-122.450148533156,37.766728145537705,LARCENY/THEFT
Feb,Sunday,CENTRAL,-122.422857719558,37.8054440413944,NON-CRIMINAL
Feb,Sunday,SOUTHERN,-122.391024911564,37.7887786674397,VANDALISM
Feb,Saturday,TARAVAL,-122.472101144619,37.7460066635021,LARCENY/THEFT
Feb,Saturday,PARK,-122.43968383952401,37.7761964091629,ASSAULT
Feb,Saturday,INGLESIDE,-122.432404559912,37.7127619257148,MISSING PERSON
Feb,Saturday,SOUTHERN,-122.41761283595801,37.77040716377249,WARRANTS
Feb,Friday,SOUTHERN,-122.40340479147899,37.775420706711,ASSAULT
Feb,Thursday,NORTHERN,-122.42466298975599,37.7728979503953,LARCENY/THEFT
Feb,Thursday,PARK,-122.44010399460501,37.7736849604306,VANDALISM
Feb,Thursday,TARAVAL,-122.460757719049,37.7247714119319,LARCENY/THEFT
Feb,Thursday,SOUTHERN,-122.404580497913,37.7846551607137,LARCENY/THEFT
Feb,Thursday,TARAVAL,-122.47458669515899,37.720469226767996,LARCENY/THEFT
Feb,Wednesday,BAYVIEW,-122.38731627943301,37.758002166458894,LARCENY/THEFT
Feb,Wednesday,MISSION,-122.419671780296,37.7650501214668,WARRANTS
Feb,Wednesday,TENDERLOIN,-122.414056291891,37.7827931071006,WARRANTS
Feb,Wednesday,TENDERLOIN,-122.41565370001,37.778719651125606,OTHER OFFENSES
Feb,Wednesday,SOUTHERN,-122.40340479147899,37.775420706711,NON-CRIMINAL
Feb,Tuesday,BAYVIEW,-122.38655575027,37.741950423835796,OTHER OFFENSES
Feb,Tuesday,RICHMOND,-122.440731807636,37.7851939209085,LARCENY/THEFT
Feb,Tuesday,CENTRAL,-122.40979166229299,37.7985083480435,NON-CRIMINAL
Feb,Tuesday,TENDERLOIN,-122.40642786236,37.78710945429,LARCENY/THEFT
Feb,Tuesday,INGLESIDE,-122.411123069982,37.73633223644861,OTHER OFFENSES
Feb,Tuesday,SOUTHERN,-122.404385042303,37.7721958190345,ASSAULT
Feb,Tuesday,NORTHERN,-122.41984245649401,37.7821172596318,LARCENY/THEFT
Feb,Monday,TENDERLOIN,-122.414593411257,37.7845808066125,OTHER OFFENSES
Jan,Sunday,TARAVAL,-122.50592845011299,37.7604217436765,LARCENY/THEFT
Jan,Sunday,MISSION,-122.41998344769699,37.768272676361896,VEHICLE THEFT
Jan,Sunday,MISSION,-122.403768502755,37.7518182541031,NON-CRIMINAL
Jan,Sunday,NORTHERN,-122.43353308664899,37.783131565114005,NON-CRIMINAL
Jan,Sunday,SOUTHERN,-122.40340479147899,37.775420706711,ASSAULT
Jan,Sunday,SOUTHERN,-122.41725760507,37.7762695066166,NON-CRIMINAL
Jan,Sunday,SOUTHERN,-122.40973877190599,37.770348203545396,LARCENY/THEFT
Jan,Saturday,CENTRAL,-122.415703120443,37.804187605083705,LARCENY/THEFT
Jan,Saturday,TENDERLOIN,-122.413069926397,37.7820204255866,DRUG/NARCOTIC
Jan,Saturday,SOUTHERN,-122.407999186749,37.7778241673064,MISSING PERSON
Jan,Saturday,NORTHERN,-122.42469852534201,37.793725619364096,LARCENY/THEFT
Jan,Saturday,SOUTHERN,-122.41750470314501,37.7765400380328,LARCENY/THEFT
Jan,Saturday,NORTHERN,-122.42032056914199,37.7971070198494,ASSAULT
Jan,Saturday,TARAVAL,-122.50848467097799,37.75374887893821,VANDALISM
Jan,Friday,SOUTHERN,-122.41127918996901,37.7715785765043,LARCENY/THEFT
Jan,Friday,MISSION,-122.415863818297,37.7482130107284,OTHER OFFENSES
Jan,Thursday,CENTRAL,-122.406842913454,37.7980587205991,NON-CRIMINAL
Jan,Thursday,CENTRAL,-122.409061067118,37.79667866375471,OTHER OFFENSES
Jan,Thursday,TARAVAL,-122.473000338901,37.757545355535996,MISSING PERSON
Jan,Thursday,CENTRAL,-122.41680307142799,37.7877117998441,DRUG/NARCOTIC
Jan,Wednesday,MISSION,-122.419478247917,37.763050767731,ROBBERY
Jan,Wednesday,INGLESIDE,-122.425893256427,37.710864186807896,OTHER OFFENSES
Jan,Wednesday,NORTHERN,-122.43140057718901,37.7892720941651,LARCENY/THEFT
Jan,Wednesday,CENTRAL,-122.40603475313401,37.7969469304359,OTHER OFFENSES
Jan,Tuesday,TARAVAL,-122.450052599592,37.716649323596286,VEHICLE THEFT
Jan,Tuesday,PARK,-122.449783905432,37.771508206440295,VEHICLE THEFT
Jan,Tuesday,MISSION,-122.40753833231899,37.7657827544276,OTHER OFFENSES
Jan,Tuesday,SOUTHERN,-122.403246158601,37.787926900451104,ROBBERY
Jan,Tuesday,NORTHERN,-122.440957922572,37.7987682120412,NON-CRIMINAL
Jan,Monday,PARK,-122.443160224712,37.7767128942951,BURGLARY
Jan,Monday,PARK,-122.45205590938299,37.770311544715,DRUG/NARCOTIC
Jan,Monday,SOUTHERN,-122.406481972743,37.782731788488704,LARCENY/THEFT
Jan,Monday,SOUTHERN,-122.399899436982,37.7846480308387,LARCENY/THEFT
Jan,Monday,SOUTHERN,-122.394670134268,37.795331186812795,SUSPICIOUS OCC
Jan,Monday,MISSION,-122.419671780296,37.7650501214668,WARRANTS
Jan,Monday,TARAVAL,-122.47754072034901,37.7167060809755,NON-CRIMINAL
Jan,Sunday,PARK,-122.436404132126,37.772254544549796,LARCENY/THEFT
Jan,Sunday,CENTRAL,-122.41704429261401,37.78959527743221,NON-CRIMINAL
Jan,Sunday,BAYVIEW,-122.37718354925501,37.7327383183604,OTHER OFFENSES
Jan,Sunday,BAYVIEW,-122.37718354925501,37.7327383183604,ASSAULT
Jan,Sunday,RICHMOND,-122.452144682873,37.7818526961918,OTHER OFFENSES
Jan,Sunday,TENDERLOIN,-122.409129633669,37.7838066631424,BURGLARY
Jan,Saturday,SOUTHERN,-122.40871060666299,37.78097067220529,SUSPICIOUS OCC
Jan,Saturday,NORTHERN,-122.423985900144,37.798552579013204,ASSAULT
Jan,Saturday,NORTHERN,-122.423985900144,37.798552579013204,DRUG/NARCOTIC
Jan,Saturday,CENTRAL,-122.40649729336,37.7956016951648,LARCENY/THEFT
Jan,Friday,CENTRAL,-122.405649175858,37.7989684420919,OTHER OFFENSES
Jan,Friday,CENTRAL,-122.40540261095501,37.789630226693504,VEHICLE THEFT
Jan,Friday,CENTRAL,-122.40021603878999,37.7948030325182,SUSPICIOUS OCC
Jan,Friday,TARAVAL,-122.48118317163001,37.7437268170337,NON-CRIMINAL
Jan,Friday,CENTRAL,-122.40662936693899,37.804206850259106,NON-CRIMINAL
Jan,Thursday,CENTRAL,-122.40701831326,37.7978228282537,VANDALISM
Jan,Thursday,SOUTHERN,-122.397742235773,37.7919805766981,NON-CRIMINAL
Jan,Thursday,CENTRAL,-122.411378573151,37.801125426297,LARCENY/THEFT
Jan,Thursday,NORTHERN,-122.424528764577,37.77184073305671,LARCENY/THEFT
Jan,Thursday,TENDERLOIN,-122.415694922134,37.7825851968467,WARRANTS
Jan,Wednesday,TENDERLOIN,-122.40621287821699,37.786037162351896,LARCENY/THEFT
Jan,Wednesday,SOUTHERN,-122.40979519450501,37.7800356268394,NON-CRIMINAL
Jan,Wednesday,SOUTHERN,-122.413583483648,37.7770436202636,MISSING PERSON
Jan,Wednesday,SOUTHERN,-122.41284503153601,37.7748170645635,NON-CRIMINAL
Jan,Tuesday,CENTRAL,-122.40668729036,37.7880327380659,ASSAULT
Jan,Tuesday,MISSION,-122.4123405159,37.7566116116243,ROBBERY
Jan,Tuesday,INGLESIDE,-122.433550959828,37.7450422504127,VANDALISM
Jan,Tuesday,INGLESIDE,-122.422741995233,37.7298709361497,VANDALISM
Jan,Monday,SOUTHERN,-122.404270179486,37.78447885387449,LARCENY/THEFT
Jan,Monday,RICHMOND,-122.4859465624,37.782889576478894,LARCENY/THEFT
Jan,Monday,SOUTHERN,-122.420303482492,37.770896885856,ASSAULT
Jan,Monday,NORTHERN,-122.421608893207,37.7955038710773,DRUG/NARCOTIC
Jan,Monday,SOUTHERN,-122.406300138733,37.7755131129937,OTHER OFFENSES
Jan,Monday,CENTRAL,-122.40914400935301,37.7915661006349,ASSAULT
Dec,Sunday,SOUTHERN,-122.408595110869,37.7837069301545,LARCENY/THEFT
Dec,Sunday,SOUTHERN,-122.39198551370701,37.788020382906296,LARCENY/THEFT
Dec,Sunday,SOUTHERN,-122.40718855811001,37.7832917166536,BURGLARY
Dec,Sunday,MISSION,-122.411595216432,37.7494360392756,ROBBERY
Dec,Sunday,CENTRAL,-122.411888791823,37.788808290379706,LARCENY/THEFT
Dec,Saturday,SOUTHERN,-122.405832474482,37.7857446545609,LARCENY/THEFT
Dec,Saturday,SOUTHERN,-122.40662960250799,37.779314997977295,LARCENY/THEFT
Dec,Saturday,SOUTHERN,-122.408421116922,37.7835699386918,BURGLARY
Dec,Saturday,PARK,-122.440053582454,37.77806666358229,LARCENY/THEFT
Dec,Saturday,PARK,-122.44331194960199,37.7704697548539,OTHER OFFENSES
Dec,Saturday,RICHMOND,-122.4941013618,37.7767790456026,NON-CRIMINAL
Dec,Saturday,SOUTHERN,-122.38837987391899,37.783310406701496,LARCENY/THEFT
Dec,Saturday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Dec,Saturday,INGLESIDE,-122.454054859265,37.7415085659265,BURGLARY
Dec,Saturday,CENTRAL,-122.406861140307,37.7978967044381,WARRANTS
Dec,Saturday,INGLESIDE,-122.424042254192,37.73740517834421,ROBBERY
Dec,Friday,TENDERLOIN,-122.408648588965,37.7849124714135,ASSAULT
Dec,Friday,SOUTHERN,-122.38904057367,37.7843212349417,LARCENY/THEFT
Dec,Friday,RICHMOND,-122.502535195853,37.7726499206261,NON-CRIMINAL
Dec,Friday,TARAVAL,-122.499515034352,37.7531694538926,NON-CRIMINAL
Dec,Friday,CENTRAL,-122.40038746482,37.8025735991651,NON-CRIMINAL
Dec,Friday,PARK,-122.441044298253,37.77834925567209,OTHER OFFENSES
Dec,Friday,RICHMOND,-122.47243368503099,37.774025728225006,LARCENY/THEFT
Dec,Friday,TENDERLOIN,-122.409313111431,37.784347851315104,LARCENY/THEFT
Dec,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,WARRANTS
Dec,Wednesday,MISSION,-122.41860030588998,37.7546255872838,LARCENY/THEFT
Dec,Wednesday,PARK,-122.435901090932,37.7781618593837,LARCENY/THEFT
Dec,Wednesday,CENTRAL,-122.406842913454,37.7980587205991,LARCENY/THEFT
Dec,Wednesday,INGLESIDE,-122.41916977131399,37.734950455409496,BURGLARY
Dec,Wednesday,CENTRAL,-122.417650682357,37.788015847733895,VANDALISM
Dec,Tuesday,SOUTHERN,-122.406481972743,37.782731788488704,LARCENY/THEFT
Dec,Tuesday,TENDERLOIN,-122.408648588965,37.7849124714135,FRAUD
Dec,Tuesday,PARK,-122.44892944701901,37.771182091159,ASSAULT
Dec,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Dec,Tuesday,SOUTHERN,-122.408964215301,37.7696589923937,FRAUD
Dec,Tuesday,TARAVAL,-122.463998927064,37.7178720987143,VEHICLE THEFT
Dec,Tuesday,TARAVAL,-122.47079263774799,37.71700219195171,NON-CRIMINAL
Dec,Monday,NORTHERN,-122.420996914,37.783103266873496,VANDALISM
Dec,Monday,SOUTHERN,-122.415189726459,37.7746211429886,LARCENY/THEFT
Dec,Monday,TENDERLOIN,-122.408496298209,37.786296190453,LARCENY/THEFT
Dec,Monday,SOUTHERN,-122.40340479147899,37.775420706711,DRUG/NARCOTIC
Dec,Monday,RICHMOND,-122.43797800823499,37.7884353561249,BURGLARY
Dec,Monday,RICHMOND,-122.455468425157,37.786210973675,VANDALISM
Dec,Monday,INGLESIDE,-122.42197091902901,37.74237522452549,ASSAULT
Dec,Sunday,CENTRAL,-122.418111096758,37.8070199998601,LARCENY/THEFT
