Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Cars,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,1.4527113837925179,19,0.0813100038442,1.4527113837925179,19,0.0813100038442,35.84774297989968,19,0.0
Contraceptive,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,-1.837096396894098,19,0.959055321128,-1.8371023508410267,19,0.959055778133,-5.03978946054727,19,0.999963626836
Contraceptive,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,-0.3068354599921361,19,0.618846993405,-0.2787200272454221,19,0.608264686369,-0.43808582709770166,19,0.666867931144
Contraceptive,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,1.6961735630857624,19,0.0530883762172,1.7316439951568985,19,0.0497711649257,3.275875963931277,19,0.0019877592217
Nursery with Aggreg,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,7.704462362892757,19,1.45896446813e-07,7.704462362892757,19,1.45896446813e-07,23.935811600064284,19,5.55111512313e-16
Nursery with Aggreg,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,1.4507354421483123,19,0.0815817355657,1.4507354421483123,19,0.0815817355657,1.4529663145135576,19,0.0812749995149
Nursery with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-7.103298620387099,19,0.999999532707,-7.103298620387099,19,0.999999532707,-16.479934323112992,19,0.999999999999
KDD98 Multiclass 5,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,-2.037828389447381,19,0.972132070343,-4.5025615471659295,19,0.999878118246,-2.862235605532888,19,0.995014227608
KDD98 Multiclass 5,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,-0.22083292512181255,19,0.586210859439,-2.562012943122982,19,0.99046670949,5.790875039856069,19,7.01742135623e-06
KDD98 Multiclass 5,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,1.9302708468506193,19,0.0343188090972,2.139499683003341,19,0.0227952942948,6.676556980903073,19,1.09981576257e-06
KDD98 Multiclass 3,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,-3.4293247776817326,19,0.998594223591,-5.663092818256856,19,0.999990756604,10.664741935681793,19,9.24092580235e-10
KDD98 Multiclass 3,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,1.7236813529342379,19,0.0504998917748,-0.1438311070225245,19,0.556425797091,11.897743121742815,19,1.49669387994e-10
KDD98 Multiclass 3,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,4.259825105399482,19,0.000211711392022,4.746557913195876,19,7.01905685855e-05,-2.4649831910213673,19,0.988298978667
Cars with Aggreg,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,12.937751423552767,19,3.59827723173e-11,12.937751423552767,19,3.59827723173e-11,-40.0792255438444,19,1.0
Cars with Aggreg,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,-0.7606234930623048,19,0.771890830696,-0.7606234930623048,19,0.771890830696,2.015114392786882,19,0.0291317737037
Cars with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-14.274341354158448,19,0.999999999993,-14.274341354158448,19,0.999999999993,39.257219849930195,19,0.0
Poker Hand,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,4.849690176620597,19,5.5656932921e-05,4.849690176620597,19,5.5656932921e-05,-0.9999999999968339,19,0.835061599539
Poker Hand,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,1.1186452534809188,19,0.138617846451,1.1186452534809188,19,0.138617846451,3.5199251722625893,19,0.00114470986402
Poker Hand,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-3.820438127975374,19,0.9994226854,-3.820438127975374,19,0.9994226854,3.693319878456571,19,0.000771530881313
KDD98 Multiclass 2,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,-9.5239843545435,19,0.999999994261,-1.000300419570526,19,0.835132409985,19.3475749542877,19,2.90878432452e-14
KDD98 Multiclass 2,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,-3.646237767077417,19,0.999141105145,-4.4694077410199595,19,0.999868591741,11.319939776083073,19,3.44757000725e-10
KDD98 Multiclass 2,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,4.457724799389259,19,0.000134941629783,1.0001769517745074,19,0.164896689437,-9.919791825511636,19,0.999999997004
KDD98 Multiclass 9,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,-0.743370111258315,19,0.766824457202,-2.1858358313450044,19,0.979225271988,1.9833310515840148,19,0.0309865322438
KDD98 Multiclass 9,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,-2.779288503106649,19,0.994024818833,-2.8800334488876493,19,0.995204997692,5.69359830083057,19,8.65346689638e-06
KDD98 Multiclass 9,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,-1.0872222187517737,19,0.854730395619,-0.06408822368125144,19,0.525215274232,3.4524599085787506,19,0.00133400591459
Contraceptive with Aggreg,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,-2.0298345872364743,19,0.971693014708,-1.9978774661028051,19,0.969875070137,-2.3192919156685576,19,0.984163315299
Contraceptive with Aggreg,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,-2.1447237435097324,19,0.977441142125,-2.302205788435188,19,0.983598030544,1.5937712984765817,19,0.063743622005
Contraceptive with Aggreg,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,0.20956944616864337,19,0.418117225085,-3.5852013860075415e-05,19,0.500014116007,3.7716559494456,19,0.000645305850691
Cover Type,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Squared Gini,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Cover Type,None,Conditional Inference Tree Twoing - Conditional Inference Tree LS Chi Square,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Cover Type,None,Conditional Inference Tree LS Squared Gini - Conditional Inference Tree LS Chi Square,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
