Month,DayOfWeek,PdDistrict,X,Y,Category
May,Sunday,INGLESIDE,-122.419372257763,37.7404136931145,LARCENY/THEFT
May,Sunday,TENDERLOIN,-122.41132836931101,37.785996305047604,OTHER OFFENSES
May,Sunday,SOUTHERN,-122.39142506985701,37.7778727797586,NON-CRIMINAL
May,Saturday,MISSION,-122.43338826161,37.7554092711033,VEHICLE THEFT
May,Saturday,NORTHERN,-122.423492487188,37.7952630264552,VANDALISM
May,Saturday,MISSION,-122.419671780296,37.7650501214668,ASSAULT
May,Saturday,INGLESIDE,-122.42055675144199,37.7108945814914,VANDALISM
May,Saturday,SOUTHERN,-122.40652098714399,37.7850629421661,LARCENY/THEFT
May,Saturday,SOUTHERN,-122.40973877190599,37.770348203545396,WARRANTS
May,Friday,SOUTHERN,-122.4039407276,37.784300707234394,LARCENY/THEFT
May,Friday,BAYVIEW,-122.406825183678,37.741054981526,WARRANTS
May,Friday,MISSION,-122.41952036788601,37.764228935718,OTHER OFFENSES
May,Friday,RICHMOND,-122.509895418239,37.7723131976814,ASSAULT
May,Friday,MISSION,-122.43403618214,37.7632941952462,SUSPICIOUS OCC
May,Friday,BAYVIEW,-122.403244815235,37.743794425493604,ROBBERY
May,Friday,TARAVAL,-122.47609606529801,37.75143288437761,LARCENY/THEFT
Apr,Thursday,CENTRAL,-122.41191976744601,37.7972709943716,ROBBERY
Apr,Thursday,BAYVIEW,-122.382475491131,37.7292626391341,OTHER OFFENSES
Apr,Thursday,TARAVAL,-122.47849749955799,37.73731096165661,NON-CRIMINAL
Apr,Thursday,MISSION,-122.41866733021799,37.7603229790338,LARCENY/THEFT
Apr,Thursday,BAYVIEW,-122.37849417397499,37.7304096808335,BURGLARY
Apr,Thursday,RICHMOND,-122.46390207285201,37.7830189318905,LARCENY/THEFT
Apr,Thursday,PARK,-122.44010399460501,37.7736849604306,MISSING PERSON
Apr,Thursday,TARAVAL,-122.507031438787,37.7444579146653,VEHICLE THEFT
Apr,Thursday,RICHMOND,-122.45701107106501,37.7799128554362,MISSING PERSON
Apr,Thursday,PARK,-122.453512911126,37.7686969786551,OTHER OFFENSES
Apr,Thursday,BAYVIEW,-122.38667457883601,37.72772896388121,VEHICLE THEFT
Apr,Wednesday,BAYVIEW,-122.397744427103,37.7299346936044,WARRANTS
Apr,Wednesday,TENDERLOIN,-122.415669661443,37.7821198488931,MISSING PERSON
Apr,Wednesday,MISSION,-122.421082850193,37.764910844225994,ASSAULT
Apr,Wednesday,SOUTHERN,-122.40340479147899,37.775420706711,NON-CRIMINAL
Apr,Wednesday,CENTRAL,-122.401957311851,37.8027753331329,LARCENY/THEFT
Apr,Wednesday,MISSION,-122.41982792996099,37.766673755183504,LARCENY/THEFT
Apr,Wednesday,TENDERLOIN,-122.41421780432199,37.7832593295025,NON-CRIMINAL
Apr,Wednesday,INGLESIDE,-122.425591802243,37.7197426710766,LARCENY/THEFT
Apr,Wednesday,NORTHERN,-122.432800615342,37.7795115909237,LARCENY/THEFT
Apr,Wednesday,NORTHERN,-122.447163343762,37.798002807473296,NON-CRIMINAL
Apr,Wednesday,SOUTHERN,-122.40488019300301,37.767877554187706,VEHICLE THEFT
Apr,Wednesday,MISSION,-122.419858465007,37.7627429027065,ROBBERY
Apr,Wednesday,INGLESIDE,-122.40450026817601,37.7155319865115,VANDALISM
Apr,Wednesday,NORTHERN,-122.421835482563,37.7836653823561,OTHER OFFENSES
Apr,Tuesday,SOUTHERN,-122.39157587009899,37.7870647860468,NON-CRIMINAL
Apr,Tuesday,RICHMOND,-122.46173261893,37.7754662349337,VEHICLE THEFT
Apr,Tuesday,SOUTHERN,-122.406179415424,37.7706221909544,BURGLARY
Apr,Tuesday,CENTRAL,-122.40901700761299,37.7994880717633,FRAUD
Apr,Tuesday,SOUTHERN,-122.417975390351,37.7737509379648,LARCENY/THEFT
Apr,Tuesday,TARAVAL,-122.464741958044,37.743017293649395,VANDALISM
Apr,Tuesday,SOUTHERN,-122.40443970383801,37.777058307998296,ROBBERY
Apr,Tuesday,NORTHERN,-122.422139511488,37.78941076334571,LARCENY/THEFT
Apr,Monday,NORTHERN,-122.432387723436,37.7900426050846,LARCENY/THEFT
Apr,Monday,RICHMOND,-122.453385137523,37.777827120114395,LARCENY/THEFT
Apr,Monday,NORTHERN,-122.417903977564,37.785167087551706,DRUG/NARCOTIC
Apr,Monday,INGLESIDE,-122.42164447844699,37.7429970144076,SUSPICIOUS OCC
Apr,Monday,MISSION,-122.41952036788601,37.764228935718,VANDALISM
Apr,Monday,SOUTHERN,-122.417159710491,37.776347160457604,NON-CRIMINAL
Apr,Monday,INGLESIDE,-122.444298982101,37.7307079677592,VEHICLE THEFT
Apr,Monday,BAYVIEW,-122.402210107735,37.7281042223657,WARRANTS
Apr,Sunday,BAYVIEW,-122.40107370698401,37.7215354316708,ROBBERY
Apr,Sunday,SOUTHERN,-122.40805253847,37.7815668300024,LARCENY/THEFT
Apr,Sunday,MISSION,-122.421733767763,37.7632996945938,LARCENY/THEFT
Apr,Sunday,SOUTHERN,-122.397713226445,37.777469666239796,ASSAULT
Apr,Sunday,SOUTHERN,-122.411118243435,37.7775607137405,MISSING PERSON
Apr,Sunday,TENDERLOIN,-122.414056291891,37.7827931071006,WARRANTS
Apr,Sunday,CENTRAL,-122.415435473094,37.8063418891813,ASSAULT
Apr,Sunday,SOUTHERN,-122.41848056480801,37.775898446203996,DRUG/NARCOTIC
Apr,Sunday,SOUTHERN,-122.39738878482599,37.7825543452426,OTHER OFFENSES
Apr,Sunday,BAYVIEW,-122.389286347131,37.7310998921861,NON-CRIMINAL
Apr,Sunday,SOUTHERN,-122.394484874311,37.787298235524396,OTHER OFFENSES
Apr,Saturday,INGLESIDE,-122.409677317108,37.7479321533574,LARCENY/THEFT
Apr,Saturday,CENTRAL,-122.408136108062,37.8078603496682,OTHER OFFENSES
Apr,Saturday,NORTHERN,-122.419183096362,37.78309982445921,ASSAULT
Apr,Friday,PARK,-122.43874173736799,37.779659315025796,LARCENY/THEFT
Apr,Friday,CENTRAL,-122.40967476738001,37.7965998967008,OTHER OFFENSES
Apr,Friday,RICHMOND,-122.494521109472,37.7815746718896,LARCENY/THEFT
Apr,Friday,MISSION,-122.43688263861999,37.7567421057894,OTHER OFFENSES
Apr,Friday,SOUTHERN,-122.38837987391899,37.783310406701496,LARCENY/THEFT
Apr,Friday,SOUTHERN,-122.408421116922,37.7835699386918,LARCENY/THEFT
Apr,Friday,SOUTHERN,-122.408685885018,37.7761558110245,VEHICLE THEFT
Apr,Friday,MISSION,-122.41577026403999,37.7580118295123,ASSAULT
Apr,Friday,PARK,-122.45750758354099,37.7711332354432,NON-CRIMINAL
Apr,Friday,RICHMOND,-122.450137034085,37.7844790243875,NON-CRIMINAL
Apr,Friday,TARAVAL,-122.475644251197,37.7430505534925,ASSAULT
Apr,Friday,NORTHERN,-122.430579280128,37.785412112566796,LARCENY/THEFT
Apr,Thursday,INGLESIDE,-122.426163478168,37.731167932107894,NON-CRIMINAL
Apr,Thursday,TENDERLOIN,-122.412596970637,37.7811192121542,ASSAULT
Apr,Thursday,MISSION,-122.441679426547,37.7573502681091,OTHER OFFENSES
Apr,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,OTHER OFFENSES
Apr,Thursday,MISSION,-122.412301187143,37.7635382940839,NON-CRIMINAL
Apr,Wednesday,NORTHERN,-122.426452054349,37.7981828223951,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.391845617192,37.778124778322,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.404587539604,37.78673168085329,LARCENY/THEFT
Apr,Wednesday,INGLESIDE,-122.42879724776002,37.7218736245569,ASSAULT
Apr,Wednesday,TENDERLOIN,-122.414056291891,37.7827931071006,DRUG/NARCOTIC
Apr,Wednesday,MISSION,-122.418448186101,37.7522391652625,OTHER OFFENSES
Apr,Wednesday,PARK,-122.450885244959,37.74828219354721,NON-CRIMINAL
Apr,Wednesday,CENTRAL,-122.40880996045401,37.7985712126676,WARRANTS
Apr,Wednesday,CENTRAL,-122.405283980519,37.796551048078896,OTHER OFFENSES
Apr,Wednesday,SOUTHERN,-122.400455071852,37.7707817099653,NON-CRIMINAL
Apr,Wednesday,BAYVIEW,-122.38929689255801,37.759151407091295,OTHER OFFENSES
Apr,Tuesday,MISSION,-122.42249041028,37.7480144418715,OTHER OFFENSES
Apr,Tuesday,CENTRAL,-122.408231026261,37.787359494956,LARCENY/THEFT
Apr,Tuesday,CENTRAL,-122.40533554862101,37.8052300434009,VANDALISM
Apr,Tuesday,BAYVIEW,-122.394243989326,37.7254774122474,NON-CRIMINAL
Apr,Tuesday,INGLESIDE,-122.452289660492,37.72569335757029,LARCENY/THEFT
Apr,Tuesday,MISSION,-122.419671780296,37.7650501214668,NON-CRIMINAL
Apr,Tuesday,NORTHERN,-122.432898611901,37.7922395194462,LARCENY/THEFT
Apr,Tuesday,TENDERLOIN,-122.414056291891,37.7827931071006,ROBBERY
Apr,Tuesday,MISSION,-122.42622844691601,37.7630312947078,ROBBERY
Apr,Monday,INGLESIDE,-122.410829623756,37.734733171769705,ROBBERY
Apr,Monday,BAYVIEW,-122.392999218358,37.7308185295721,VANDALISM
Apr,Monday,NORTHERN,-122.43109805193701,37.779617141304,NON-CRIMINAL
Apr,Monday,SOUTHERN,-122.397047350092,37.7823614642502,NON-CRIMINAL
Apr,Monday,BAYVIEW,-122.405610268222,37.732438864982,OTHER OFFENSES
Apr,Monday,TARAVAL,-122.49444031318998,37.7422229731464,OTHER OFFENSES
Apr,Monday,NORTHERN,-122.42063560803699,37.7983546458861,OTHER OFFENSES
Apr,Sunday,MISSION,-122.40546877590599,37.7639259195338,ASSAULT
Apr,Sunday,SOUTHERN,-122.401846367522,37.7790324136251,NON-CRIMINAL
Apr,Sunday,PARK,-122.45750758354099,37.7711332354432,WARRANTS
Apr,Sunday,CENTRAL,-122.40979166229299,37.7985083480435,MISSING PERSON
Apr,Sunday,NORTHERN,-122.418192861208,37.78232633689221,NON-CRIMINAL
Apr,Sunday,INGLESIDE,-122.42055675144199,37.7108945814914,OTHER OFFENSES
Apr,Saturday,RICHMOND,-122.465882650289,37.7733973258174,LARCENY/THEFT
Apr,Saturday,SOUTHERN,-122.403793259489,37.7823235897616,LARCENY/THEFT
Apr,Saturday,TENDERLOIN,-122.409853729941,37.7833862379382,FRAUD
Apr,Saturday,INGLESIDE,-122.437234086243,37.73519712905461,NON-CRIMINAL
Apr,Saturday,BAYVIEW,-122.394438859914,37.73644389967321,MISSING PERSON
Apr,Saturday,SOUTHERN,-122.41610511799101,37.7735329486132,VEHICLE THEFT
Apr,Saturday,CENTRAL,-122.396556426173,37.7941169057941,NON-CRIMINAL
Apr,Saturday,NORTHERN,-122.431976947477,37.771672572562,LARCENY/THEFT
Apr,Saturday,CENTRAL,-122.40547592923099,37.7980180687744,OTHER OFFENSES
Apr,Friday,NORTHERN,-122.421835482563,37.7836653823561,LARCENY/THEFT
Apr,Friday,SOUTHERN,-122.40165504043199,37.788904894591106,SUSPICIOUS OCC
Apr,Friday,CENTRAL,-122.407413025963,37.787407412522796,LARCENY/THEFT
Apr,Friday,CENTRAL,-122.41280375299999,37.8057739875696,FRAUD
Apr,Friday,CENTRAL,-122.40630727638599,37.794263358052,NON-CRIMINAL
Apr,Friday,RICHMOND,-122.464279879446,37.7800332991006,NON-CRIMINAL
Apr,Friday,NORTHERN,-122.43393782923401,37.7935046331695,OTHER OFFENSES
Apr,Friday,TENDERLOIN,-122.41531796699199,37.7807179285998,VEHICLE THEFT
Apr,Friday,BAYVIEW,-122.376054792432,37.7300559760912,NON-CRIMINAL
Apr,Friday,INGLESIDE,-122.42124301162,37.7404397369084,NON-CRIMINAL
Apr,Friday,RICHMOND,-122.496663270264,37.77392751292761,LARCENY/THEFT
Apr,Thursday,MISSION,-122.421240281394,37.76495589279121,OTHER OFFENSES
Apr,Thursday,INGLESIDE,-122.42883656325199,37.723954676434495,OTHER OFFENSES
Apr,Thursday,RICHMOND,-122.466429551488,37.7664741386096,LARCENY/THEFT
Apr,Thursday,TARAVAL,-122.47059529158301,37.763847156377295,LARCENY/THEFT
Apr,Thursday,CENTRAL,-122.417768709913,37.80562245405221,VEHICLE THEFT
Apr,Thursday,TARAVAL,-122.498967108288,37.754160746526296,LARCENY/THEFT
Apr,Thursday,TARAVAL,-122.490008872171,37.7480280832912,OTHER OFFENSES
Apr,Thursday,RICHMOND,-122.46468410310699,37.7790113534882,VEHICLE THEFT
Apr,Thursday,MISSION,-122.406604919508,37.7571580431915,MISSING PERSON
Apr,Thursday,MISSION,-122.41036557057899,37.7643113176295,OTHER OFFENSES
Apr,Thursday,SOUTHERN,-122.388007401911,37.7871027247566,LARCENY/THEFT
Apr,Thursday,SOUTHERN,-122.402142725311,37.7791933366389,VANDALISM
Apr,Thursday,BAYVIEW,-122.39842293142,37.7511872074762,ASSAULT
Apr,Wednesday,RICHMOND,-122.454923065308,37.7862805335991,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.38837987391899,37.783310406701496,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.39208230532101,37.78184577225729,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.418025338851,37.7759819721841,ASSAULT
Apr,Wednesday,SOUTHERN,-122.414110572621,37.776707819515295,OTHER OFFENSES
Apr,Wednesday,PARK,-122.438328082289,37.7797665517286,BURGLARY
Apr,Wednesday,SOUTHERN,-122.40979519450501,37.7800356268394,LARCENY/THEFT
Apr,Wednesday,MISSION,-122.438627967689,37.7526286309431,FRAUD
Mar,Tuesday,PARK,-122.43715909165701,37.775975349305504,LARCENY/THEFT
Mar,Tuesday,RICHMOND,-122.452952489795,37.7882766632231,BURGLARY
Mar,Tuesday,SOUTHERN,-122.399833846531,37.781043217933394,LARCENY/THEFT
Mar,Tuesday,INGLESIDE,-122.442381200156,37.7169521307423,VEHICLE THEFT
Mar,Tuesday,NORTHERN,-122.431206932079,37.7845681170336,LARCENY/THEFT
Mar,Tuesday,CENTRAL,-122.416408674934,37.7902019515976,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.41857987118799,37.7506771297941,NON-CRIMINAL
Mar,Tuesday,BAYVIEW,-122.403066440074,37.7116775704616,DRUG/NARCOTIC
Mar,Tuesday,TENDERLOIN,-122.41607528505101,37.78444966127911,ROBBERY
Mar,Tuesday,RICHMOND,-122.46242489523199,37.7860201332806,NON-CRIMINAL
Mar,Monday,PARK,-122.4425263249,37.777321099847605,NON-CRIMINAL
Mar,Monday,NORTHERN,-122.427647842177,37.7999953346976,LARCENY/THEFT
Mar,Monday,TENDERLOIN,-122.40933682184601,37.7848337315521,LARCENY/THEFT
Mar,Monday,NORTHERN,-122.41948623404899,37.7887480806774,VANDALISM
Mar,Monday,PARK,-122.437674432179,37.7832091367301,VANDALISM
Mar,Monday,MISSION,-122.41335418701799,37.7690748003847,OTHER OFFENSES
Mar,Sunday,BAYVIEW,-122.405242467114,37.7430506903112,OTHER OFFENSES
Mar,Sunday,INGLESIDE,-122.43268905523998,37.7100266639689,NON-CRIMINAL
Mar,Sunday,NORTHERN,-122.42086059309099,37.7747603417466,LARCENY/THEFT
Mar,Sunday,TARAVAL,-122.46083295785601,37.7123393549078,NON-CRIMINAL
Mar,Sunday,TARAVAL,-122.465791800721,37.764114780327,VANDALISM
Mar,Sunday,INGLESIDE,-122.431261145638,37.7229250152155,NON-CRIMINAL
Mar,Sunday,BAYVIEW,-122.374930939321,37.72966225950261,SUSPICIOUS OCC
Mar,Sunday,PARK,-122.43908866950899,37.7634139962541,VEHICLE THEFT
Mar,Sunday,RICHMOND,-122.46620466789301,37.7725405391593,FRAUD
Mar,Sunday,INGLESIDE,-122.436647266013,37.7232188167486,NON-CRIMINAL
Mar,Sunday,MISSION,-122.41965834371,37.7642205603745,ROBBERY
Mar,Sunday,MISSION,-122.41965834371,37.7642205603745,ASSAULT
Mar,Sunday,NORTHERN,-122.428818526724,37.7808642652455,ASSAULT
Mar,Saturday,SOUTHERN,-122.394152747236,37.7835046149776,LARCENY/THEFT
Mar,Saturday,MISSION,-122.420448632021,37.7698764843671,LARCENY/THEFT
Mar,Saturday,SOUTHERN,-122.41591119886999,37.775272150137894,OTHER OFFENSES
Mar,Saturday,NORTHERN,-122.42125045470699,37.793717897214606,BURGLARY
Mar,Saturday,CENTRAL,-122.403678112414,37.797297202947895,ROBBERY
Mar,Saturday,INGLESIDE,-122.421264331104,37.743584765874,LARCENY/THEFT
Mar,Saturday,SOUTHERN,-122.407999186749,37.7778241673064,MISSING PERSON
Mar,Saturday,INGLESIDE,-122.408518036059,37.7412099085483,BURGLARY
Mar,Saturday,NORTHERN,-122.420250482603,37.780074574633396,ASSAULT
Mar,Saturday,MISSION,-122.436032750949,37.7491581942915,BURGLARY
Mar,Saturday,NORTHERN,-122.44110369777901,37.8058165047145,LARCENY/THEFT
Mar,Saturday,NORTHERN,-122.428464085513,37.7791067704679,OTHER OFFENSES
Mar,Friday,TARAVAL,-122.509380941427,37.7602695362749,OTHER OFFENSES
Mar,Friday,MISSION,-122.42142614299499,37.7601017970525,VEHICLE THEFT
Mar,Friday,CENTRAL,-122.413349164272,37.8084667368908,LARCENY/THEFT
Mar,Friday,BAYVIEW,-122.39911296344201,37.74687962237,LARCENY/THEFT
Mar,Friday,NORTHERN,-122.419017149992,37.78193602887271,FRAUD
Mar,Friday,MISSION,-122.430794211054,37.75155749992229,LARCENY/THEFT
Mar,Friday,RICHMOND,-122.43948907441201,37.7918433594726,NON-CRIMINAL
Mar,Thursday,NORTHERN,-122.42799115191099,37.78495312416121,BURGLARY
Mar,Thursday,NORTHERN,-122.43994635265,37.80272186993921,LARCENY/THEFT
Mar,Thursday,NORTHERN,-122.42751186236099,37.782281261586796,NON-CRIMINAL
Mar,Thursday,RICHMOND,-122.478861040049,37.7804830223849,SUSPICIOUS OCC
Mar,Thursday,BAYVIEW,-122.39944365894199,37.73017601616471,ROBBERY
Mar,Thursday,TENDERLOIN,-122.412224164736,37.7820729312029,OTHER OFFENSES
Mar,Wednesday,TARAVAL,-122.47259167068,37.720086819390296,LARCENY/THEFT
Mar,Wednesday,TENDERLOIN,-122.41487855905001,37.7826335031541,OTHER OFFENSES
Mar,Wednesday,SOUTHERN,-122.40535937175301,37.7859774761625,NON-CRIMINAL
Mar,Wednesday,BAYVIEW,-122.39125762534901,37.7327899367388,DRUG/NARCOTIC
Mar,Wednesday,BAYVIEW,-122.394489811833,37.7347973986896,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.411584193034,37.7486195212612,LARCENY/THEFT
Mar,Tuesday,TARAVAL,-122.457230555824,37.72419993210371,OTHER OFFENSES
Mar,Tuesday,INGLESIDE,-122.43426331017099,37.7254969149557,OTHER OFFENSES
Mar,Tuesday,TENDERLOIN,-122.415436031905,37.784585134714,WARRANTS
Mar,Tuesday,MISSION,-122.406725329529,37.7585641691709,ASSAULT
Mar,Tuesday,NORTHERN,-122.43343589718,37.786553349847296,LARCENY/THEFT
Mar,Tuesday,TENDERLOIN,-122.407244087032,37.7865647607685,LARCENY/THEFT
Mar,Tuesday,TENDERLOIN,-122.41032349523199,37.7851225223607,ROBBERY
Mar,Tuesday,SOUTHERN,-122.399899436982,37.7846480308387,LARCENY/THEFT
Mar,Tuesday,BAYVIEW,-122.401556880465,37.7409621320066,OTHER OFFENSES
Mar,Tuesday,CENTRAL,-122.41813514994499,37.8034015647462,LARCENY/THEFT
Mar,Tuesday,BAYVIEW,-122.39163276711001,37.7301243732434,NON-CRIMINAL
Mar,Tuesday,INGLESIDE,-122.429306728376,37.7307429169559,OTHER OFFENSES
Mar,Monday,RICHMOND,-122.510032525985,37.7741786514476,LARCENY/THEFT
Mar,Monday,CENTRAL,-122.40517822084699,37.80476375718,DRUG/NARCOTIC
Mar,Monday,SOUTHERN,-122.400473580152,37.7850290611875,LARCENY/THEFT
Mar,Monday,BAYVIEW,-122.401843489392,37.7674322753602,LARCENY/THEFT
Mar,Monday,BAYVIEW,-122.389421299039,37.7293538492444,OTHER OFFENSES
Mar,Monday,CENTRAL,-122.40401016818998,37.7887938987614,FRAUD
Mar,Monday,RICHMOND,-122.47204791783301,37.780794528052,NON-CRIMINAL
Mar,Monday,RICHMOND,-122.492903087989,37.7749629647565,MISSING PERSON
Mar,Monday,SOUTHERN,-122.40340479147899,37.775420706711,MISSING PERSON
Mar,Sunday,TARAVAL,-122.460845506311,37.7139872622666,MISSING PERSON
Mar,Sunday,MISSION,-122.415783592856,37.759620425995294,VEHICLE THEFT
Mar,Sunday,SOUTHERN,-122.38837987391899,37.783310406701496,LARCENY/THEFT
Mar,Sunday,SOUTHERN,-122.40950430935,37.781526271747,WARRANTS
Mar,Sunday,NORTHERN,-122.432282489277,37.7728293793018,LARCENY/THEFT
Mar,Sunday,INGLESIDE,-122.42311590486099,37.71041463661261,OTHER OFFENSES
Mar,Saturday,NORTHERN,-122.422090267887,37.780821970832896,LARCENY/THEFT
Mar,Saturday,TARAVAL,-122.456215207322,37.722885629813796,NON-CRIMINAL
Mar,Saturday,BAYVIEW,-122.391245623019,37.7332252032804,ASSAULT
Mar,Saturday,CENTRAL,-122.418111096758,37.8070199998601,LARCENY/THEFT
Mar,Saturday,SOUTHERN,-122.418618953339,37.77305255476529,ASSAULT
Mar,Saturday,INGLESIDE,-122.44305624005301,37.714283279843706,NON-CRIMINAL
Mar,Saturday,RICHMOND,-122.460138881211,37.783134728349204,VANDALISM
Mar,Saturday,CENTRAL,-122.41275532583,37.7867259286124,LARCENY/THEFT
Mar,Friday,SOUTHERN,-122.413287527194,37.7711962032376,LARCENY/THEFT
Mar,Friday,TARAVAL,-122.47100441059901,37.730591021267294,WARRANTS
Mar,Friday,SOUTHERN,-122.39893271109501,37.7837848211584,LARCENY/THEFT
Mar,Friday,SOUTHERN,-122.41750470314501,37.7765400380328,OTHER OFFENSES
Mar,Friday,NORTHERN,-122.43355503388001,37.783240028248,NON-CRIMINAL
Mar,Friday,TENDERLOIN,-122.414949018134,37.7792565191771,LARCENY/THEFT
Mar,Thursday,SOUTHERN,-122.39898086887,37.786209557036,OTHER OFFENSES
Mar,Thursday,TARAVAL,-122.455200576563,37.7227777754063,VANDALISM
Mar,Thursday,SOUTHERN,-122.40391914835699,37.7871160984672,NON-CRIMINAL
Mar,Thursday,TARAVAL,-122.454114133559,37.72345567621321,OTHER OFFENSES
Mar,Thursday,TENDERLOIN,-122.41531796699199,37.7807179285998,VANDALISM
Mar,Thursday,INGLESIDE,-122.426274307733,37.725886443243496,VEHICLE THEFT
Mar,Thursday,BAYVIEW,-122.37685007634501,37.740193568432495,LARCENY/THEFT
Mar,Thursday,TARAVAL,-122.45037817169701,37.716169470773394,OTHER OFFENSES
Mar,Thursday,NORTHERN,-122.42291369528999,37.7806600950548,ASSAULT
Mar,Wednesday,NORTHERN,-122.444988645309,37.7978467892651,NON-CRIMINAL
Mar,Wednesday,BAYVIEW,-122.402288649686,37.7246523794049,LARCENY/THEFT
Mar,Wednesday,BAYVIEW,-122.38846241959699,37.7288786692236,NON-CRIMINAL
Mar,Wednesday,BAYVIEW,-122.39568538959101,37.757041031858286,ASSAULT
Mar,Wednesday,TARAVAL,-122.475406814471,37.7393241543489,FRAUD
Mar,Wednesday,CENTRAL,-122.411914264728,37.789291446803006,VANDALISM
Mar,Wednesday,MISSION,-122.43515009981199,37.7617597243598,LARCENY/THEFT
Mar,Tuesday,RICHMOND,-122.46348466954399,37.7839015140659,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.40745476219601,37.7552963519407,FORGERY/COUNTERFEITING
Mar,Tuesday,PARK,-122.437048523435,37.7712678186367,NON-CRIMINAL
Mar,Tuesday,INGLESIDE,-122.41888271557801,37.7262423520504,NON-CRIMINAL
Mar,Tuesday,TENDERLOIN,-122.407845374111,37.7850943210103,NON-CRIMINAL
Mar,Tuesday,MISSION,-122.415921585459,37.7596123168685,OTHER OFFENSES
Mar,Monday,MISSION,-122.408792875412,37.7543708769036,VEHICLE THEFT
Mar,Monday,MISSION,-122.406539115148,37.7564864109309,SUSPICIOUS OCC
Mar,Monday,NORTHERN,-122.416583456133,37.778659154150795,WARRANTS
Mar,Monday,NORTHERN,-122.41927480144899,37.7835680535207,WARRANTS
Mar,Monday,MISSION,-122.41965834371,37.7642205603745,OTHER OFFENSES
Feb,Sunday,INGLESIDE,-122.431954385707,37.716975781354606,VEHICLE THEFT
Feb,Sunday,CENTRAL,-122.403304975767,37.7927275994659,OTHER OFFENSES
Feb,Sunday,PARK,-122.44778307055901,37.769954950346495,LARCENY/THEFT
Feb,Sunday,NORTHERN,-122.417903977564,37.785167087551706,DRUG/NARCOTIC
Feb,Sunday,CENTRAL,-122.421191904927,37.805552179035395,LARCENY/THEFT
Feb,Sunday,NORTHERN,-122.425050227972,37.7871300371832,NON-CRIMINAL
Feb,Sunday,PARK,-122.44331194960199,37.7704697548539,WARRANTS
Feb,Sunday,INGLESIDE,-122.416829686014,37.7390362845646,OTHER OFFENSES
Feb,Sunday,MISSION,-122.421662616877,37.7648758178404,ROBBERY
