Month,DayOfWeek,PdDistrict,X,Y,Category
May,Sunday,NORTHERN,-122.424830541279,37.7985002276043,OTHER OFFENSES
May,Sunday,TENDERLOIN,-122.407244087032,37.7865647607685,OTHER OFFENSES
May,Sunday,TARAVAL,-122.495242219508,37.7449772076953,ASSAULT
May,Sunday,SOUTHERN,-122.420303482492,37.770896885856,NON-CRIMINAL
May,Sunday,BAYVIEW,-122.406825183678,37.741054981526,SUSPICIOUS OCC
May,Saturday,NORTHERN,-122.43385046273701,37.7972979491885,LARCENY/THEFT
May,Saturday,SOUTHERN,-122.40652098714399,37.7850629421661,LARCENY/THEFT
May,Saturday,RICHMOND,-122.465493608312,37.78288900505871,VEHICLE THEFT
May,Saturday,SOUTHERN,-122.39100427327801,37.7925182655105,LARCENY/THEFT
May,Saturday,SOUTHERN,-122.391845617192,37.778124778322,OTHER OFFENSES
May,Friday,SOUTHERN,-122.405479270758,37.7761609195794,LARCENY/THEFT
May,Friday,INGLESIDE,-122.425010799925,37.73087816539979,DRUG/NARCOTIC
May,Friday,MISSION,-122.419814593811,37.7658427213372,WARRANTS
May,Friday,NORTHERN,-122.41988857815399,37.790735381704394,LARCENY/THEFT
Apr,Thursday,BAYVIEW,-122.40208596602699,37.7590227079465,NON-CRIMINAL
Apr,Thursday,PARK,-122.45099839151199,37.7737819829721,LARCENY/THEFT
Apr,Thursday,BAYVIEW,-122.409364184688,37.73220860761511,VEHICLE THEFT
Apr,Thursday,TARAVAL,-122.46630620635,37.7649657627052,VANDALISM
Apr,Thursday,TENDERLOIN,-122.412784096502,37.78486569395261,NON-CRIMINAL
Apr,Thursday,BAYVIEW,-122.39800417734,37.7190331787318,OTHER OFFENSES
Apr,Thursday,RICHMOND,-122.494521109472,37.7815746718896,LARCENY/THEFT
Apr,Thursday,MISSION,-122.419350173229,37.76101609120561,ASSAULT
Apr,Thursday,MISSION,-122.406539115148,37.7564864109309,NON-CRIMINAL
Apr,Thursday,INGLESIDE,-122.41978759991801,37.709131871668404,SUSPICIOUS OCC
Apr,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,ASSAULT
Apr,Thursday,SOUTHERN,-122.395658143551,37.792496176456,SUSPICIOUS OCC
Apr,Thursday,RICHMOND,-122.493043453732,37.7759079618487,NON-CRIMINAL
Apr,Thursday,TARAVAL,-122.47326551573799,37.727742280514605,VEHICLE THEFT
Apr,Thursday,NORTHERN,-122.427179879518,37.7806552772342,ASSAULT
Apr,Wednesday,MISSION,-122.41796448376002,37.7586968166489,OTHER OFFENSES
Apr,Wednesday,NORTHERN,-122.421734189838,37.7882961275539,ASSAULT
Apr,Wednesday,PARK,-122.44768850486,37.773732301055006,VEHICLE THEFT
Apr,Wednesday,SOUTHERN,-122.40340479147899,37.775420706711,NON-CRIMINAL
Apr,Wednesday,RICHMOND,-122.47495643085199,37.778602207345,VEHICLE THEFT
Apr,Wednesday,TARAVAL,-122.47166339877701,37.7647297486264,LARCENY/THEFT
Apr,Wednesday,TENDERLOIN,-122.405895369887,37.786734218498296,LARCENY/THEFT
Apr,Wednesday,NORTHERN,-122.445576631793,37.7970005503713,ASSAULT
Apr,Wednesday,MISSION,-122.419671780296,37.7650501214668,OTHER OFFENSES
Apr,Wednesday,TENDERLOIN,-122.416342977622,37.7824465135592,NON-CRIMINAL
Apr,Wednesday,MISSION,-122.440485645784,37.7605003986524,VANDALISM
Apr,Wednesday,SOUTHERN,-122.418698328939,37.7755894130051,LARCENY/THEFT
Apr,Tuesday,NORTHERN,-122.420713728356,37.791054571840796,ROBBERY
Apr,Tuesday,SOUTHERN,-122.39157587009899,37.7870647860468,NON-CRIMINAL
Apr,Tuesday,TARAVAL,-122.505117314946,37.7642126361601,SUSPICIOUS OCC
Apr,Tuesday,SOUTHERN,-122.40979519450501,37.7800356268394,WARRANTS
Apr,Tuesday,PARK,-122.452352944121,37.7674646061843,VEHICLE THEFT
Apr,Tuesday,SOUTHERN,-122.40283552814199,37.786800902838394,LARCENY/THEFT
Apr,Tuesday,BAYVIEW,-122.390978248429,37.733588480771395,OTHER OFFENSES
Apr,Tuesday,INGLESIDE,-122.444228296584,37.7312945731944,NON-CRIMINAL
Apr,Tuesday,TARAVAL,-122.477696048974,37.7635915438758,LARCENY/THEFT
Apr,Tuesday,NORTHERN,-122.420285729368,37.788940782957,OTHER OFFENSES
Apr,Tuesday,BAYVIEW,-122.404594140634,37.730037999512795,NON-CRIMINAL
Apr,Tuesday,RICHMOND,-122.46620466789301,37.7725405391593,LARCENY/THEFT
Apr,Monday,SOUTHERN,-122.39458113080099,37.78469122927221,LARCENY/THEFT
Apr,Monday,RICHMOND,-122.513642064265,37.77846921994671,LARCENY/THEFT
Apr,Monday,NORTHERN,-122.423898239301,37.7725026632238,LARCENY/THEFT
Apr,Monday,INGLESIDE,-122.452289660492,37.72569335757029,VANDALISM
Apr,Monday,RICHMOND,-122.43842118168399,37.7868758979431,LARCENY/THEFT
Apr,Monday,PARK,-122.453379778211,37.7633504720408,VEHICLE THEFT
Apr,Monday,TARAVAL,-122.47054192831,37.7325468492832,LARCENY/THEFT
Apr,Sunday,CENTRAL,-122.40944548448799,37.789173205941,LARCENY/THEFT
Apr,Sunday,RICHMOND,-122.486603658939,37.7752502353871,SUSPICIOUS OCC
Apr,Sunday,CENTRAL,-122.41214331058599,37.8067579023106,NON-CRIMINAL
Apr,Sunday,NORTHERN,-122.423378483287,37.77534366836429,NON-CRIMINAL
Apr,Sunday,CENTRAL,-122.414166515093,37.808419917270996,NON-CRIMINAL
Apr,Sunday,BAYVIEW,-122.403414340833,37.7243466933616,OTHER OFFENSES
Apr,Sunday,PARK,-122.456202166027,37.765905864994004,VANDALISM
Apr,Sunday,SOUTHERN,-122.40340479147899,37.775420706711,NON-CRIMINAL
Apr,Sunday,CENTRAL,-122.40672716771002,37.7950566945259,ASSAULT
Apr,Sunday,SOUTHERN,-122.40340479147899,37.775420706711,DRUG/NARCOTIC
Apr,Sunday,RICHMOND,-122.4681583385,37.775172337309996,ASSAULT
Apr,Sunday,MISSION,-122.41469551481,37.7596861764245,NON-CRIMINAL
Apr,Saturday,SOUTHERN,-122.400803885548,37.7864412623669,ASSAULT
Apr,Saturday,SOUTHERN,-122.39961755878201,37.78079065500671,LARCENY/THEFT
Apr,Saturday,INGLESIDE,-122.42224263142401,37.74473055186,ASSAULT
Apr,Saturday,MISSION,-122.418694905088,37.74824538358239,ROBBERY
Apr,Saturday,INGLESIDE,-122.439065944959,37.744277476687714,NON-CRIMINAL
Apr,Friday,SOUTHERN,-122.404787953617,37.7779230615832,LARCENY/THEFT
Apr,Friday,TARAVAL,-122.477696048974,37.7635915438758,LARCENY/THEFT
Apr,Friday,NORTHERN,-122.44019686844999,37.803962100772296,LARCENY/THEFT
Apr,Friday,BAYVIEW,-122.39944365894199,37.73017601616471,ROBBERY
Apr,Friday,BAYVIEW,-122.39944365894199,37.73017601616471,OTHER OFFENSES
Apr,Friday,SOUTHERN,-122.40340479147899,37.775420706711,BURGLARY
Apr,Friday,SOUTHERN,-122.420303482492,37.770896885856,SUSPICIOUS OCC
Apr,Friday,BAYVIEW,-122.388318045049,37.757939423202,OTHER OFFENSES
Apr,Friday,MISSION,-122.406256546868,37.7513737062303,OTHER OFFENSES
Apr,Friday,CENTRAL,-122.399875723567,37.7987292250553,LARCENY/THEFT
Apr,Friday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Apr,Thursday,PARK,-122.43723610190399,37.7803348745141,VEHICLE THEFT
Apr,Thursday,PARK,-122.43832390723101,37.7796558748172,NON-CRIMINAL
Apr,Thursday,MISSION,-122.441679426547,37.7573502681091,ASSAULT
Apr,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,OTHER OFFENSES
Apr,Thursday,INGLESIDE,-122.430777561426,37.7185306216576,OTHER OFFENSES
Apr,Thursday,NORTHERN,-122.431046366089,37.7830295716044,LARCENY/THEFT
Apr,Thursday,NORTHERN,-122.43303031166799,37.7973462529678,NON-CRIMINAL
Apr,Wednesday,SOUTHERN,-122.401698588593,37.7824519440837,LARCENY/THEFT
Apr,Wednesday,CENTRAL,-122.417265053145,37.807073051215,LARCENY/THEFT
Apr,Wednesday,SOUTHERN,-122.41251534135598,37.78047774805079,OTHER OFFENSES
Apr,Wednesday,TENDERLOIN,-122.414056291891,37.7827931071006,DRUG/NARCOTIC
Apr,Wednesday,TARAVAL,-122.467920558288,37.7135950206736,NON-CRIMINAL
Apr,Wednesday,CENTRAL,-122.41691595708001,37.805694248558,NON-CRIMINAL
Apr,Wednesday,CENTRAL,-122.405283980519,37.796551048078896,DRUG/NARCOTIC
Apr,Wednesday,BAYVIEW,-122.40649162775401,37.7328438268335,OTHER OFFENSES
Apr,Wednesday,INGLESIDE,-122.437804110663,37.7149403430202,SUSPICIOUS OCC
Apr,Tuesday,CENTRAL,-122.419616109671,37.8019942438049,LARCENY/THEFT
Apr,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,SUSPICIOUS OCC
Apr,Tuesday,TARAVAL,-122.463942106148,37.7250553963951,WARRANTS
Apr,Tuesday,BAYVIEW,-122.402063377785,37.7493979879214,OTHER OFFENSES
Apr,Tuesday,MISSION,-122.417059385145,37.7480778892528,ASSAULT
Apr,Tuesday,SOUTHERN,-122.405493118566,37.7835879465324,NON-CRIMINAL
Apr,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,WARRANTS
Apr,Tuesday,CENTRAL,-122.406167794377,37.8056494557581,LARCENY/THEFT
Apr,Monday,SOUTHERN,-122.398345509398,37.7818000283634,VEHICLE THEFT
Apr,Monday,CENTRAL,-122.405446187756,37.796945444827706,LARCENY/THEFT
Apr,Monday,SOUTHERN,-122.40805253847,37.7815668300024,ASSAULT
Apr,Monday,NORTHERN,-122.43220809844,37.7975061678802,LARCENY/THEFT
Apr,Monday,NORTHERN,-122.41799760821002,37.776955113843606,ASSAULT
Apr,Monday,SOUTHERN,-122.390531404145,37.780607079847705,VEHICLE THEFT
Apr,Monday,MISSION,-122.43515009981199,37.7617597243598,LARCENY/THEFT
Apr,Monday,NORTHERN,-122.41838200860701,37.783258377094896,VANDALISM
Apr,Monday,BAYVIEW,-122.404608485368,37.7234547008718,OTHER OFFENSES
Apr,Sunday,INGLESIDE,-122.441954703158,37.731973276,VEHICLE THEFT
Apr,Sunday,NORTHERN,-122.42351911741301,37.787563469716396,LARCENY/THEFT
Apr,Sunday,TARAVAL,-122.471225712363,37.721579329952704,NON-CRIMINAL
Apr,Sunday,MISSION,-122.43228179167801,37.7642891955749,NON-CRIMINAL
Apr,Sunday,INGLESIDE,-122.421624611377,37.7359058118447,OTHER OFFENSES
Apr,Sunday,TARAVAL,-122.462635918876,37.726812869208395,BURGLARY
Apr,Sunday,BAYVIEW,-122.38837455031602,37.7204312224247,SUSPICIOUS OCC
Apr,Sunday,MISSION,-122.412297249417,37.7604010749695,OTHER OFFENSES
Apr,Saturday,SOUTHERN,-122.40079994791401,37.7799338672319,LARCENY/THEFT
Apr,Saturday,MISSION,-122.407282615949,37.752088965205395,BURGLARY
Apr,Saturday,SOUTHERN,-122.411874120577,37.77761762810261,DRUG/NARCOTIC
Apr,Saturday,TENDERLOIN,-122.41032349523199,37.7851225223607,LARCENY/THEFT
Apr,Saturday,MISSION,-122.420918498518,37.7585749373667,BURGLARY
Apr,Saturday,CENTRAL,-122.42384881373002,37.8062214269911,LARCENY/THEFT
Apr,Saturday,SOUTHERN,-122.38837987391899,37.783310406701496,NON-CRIMINAL
Apr,Friday,MISSION,-122.42048991198901,37.7577269207659,VEHICLE THEFT
Apr,Friday,SOUTHERN,-122.40165504043199,37.788904894591106,SUSPICIOUS OCC
Apr,Friday,SOUTHERN,-122.40669059226101,37.7852071918419,OTHER OFFENSES
Apr,Friday,BAYVIEW,-122.40448568631399,37.743173168218796,LARCENY/THEFT
Apr,Friday,BAYVIEW,-122.388817917114,37.734752508079296,ASSAULT
Apr,Friday,TENDERLOIN,-122.414743835382,37.778719262789004,LARCENY/THEFT
Apr,Friday,RICHMOND,-122.464279879446,37.7800332991006,NON-CRIMINAL
Apr,Friday,SOUTHERN,-122.40669059226101,37.7852071918419,LARCENY/THEFT
Apr,Friday,MISSION,-122.431021427806,37.7651022454799,LARCENY/THEFT
Apr,Friday,TENDERLOIN,-122.410979175673,37.784625434984,NON-CRIMINAL
Apr,Thursday,SOUTHERN,-122.39998111123998,37.7776242389287,NON-CRIMINAL
Apr,Thursday,RICHMOND,-122.48273697562,37.7821195595198,LARCENY/THEFT
Apr,Thursday,BAYVIEW,-122.40256106024599,37.75451295378621,NON-CRIMINAL
Apr,Thursday,TARAVAL,-122.49887011139299,37.7354484915926,LARCENY/THEFT
Apr,Thursday,SOUTHERN,-122.388007401911,37.7871027247566,LARCENY/THEFT
Apr,Thursday,MISSION,-122.417282382012,37.7684917389792,NON-CRIMINAL
Apr,Thursday,NORTHERN,-122.42336485742901,37.791237355332,LARCENY/THEFT
Apr,Thursday,RICHMOND,-122.44681147137301,37.7908552362122,LARCENY/THEFT
Apr,Thursday,TENDERLOIN,-122.408269031453,37.78538311057971,LARCENY/THEFT
Apr,Thursday,TENDERLOIN,-122.414056291891,37.7827931071006,DRUG/NARCOTIC
Apr,Thursday,CENTRAL,-122.4084984361,37.7990595666353,LARCENY/THEFT
Apr,Thursday,MISSION,-122.407134232197,37.759993158273,VEHICLE THEFT
Apr,Thursday,INGLESIDE,-122.41745092489799,37.7457423108075,VEHICLE THEFT
Apr,Thursday,NORTHERN,-122.42276736384399,37.7838427739256,OTHER OFFENSES
Apr,Thursday,CENTRAL,-122.40979166229299,37.7985083480435,SUSPICIOUS OCC
Apr,Wednesday,SOUTHERN,-122.390531404145,37.780607079847705,LARCENY/THEFT
Apr,Wednesday,MISSION,-122.426036566526,37.759419804663,SUSPICIOUS OCC
Apr,Wednesday,NORTHERN,-122.425701357727,37.7736650050085,VEHICLE THEFT
Apr,Wednesday,MISSION,-122.431957685196,37.7649357189679,LARCENY/THEFT
Apr,Wednesday,BAYVIEW,-122.387939452192,37.7422600519555,MISSING PERSON
Apr,Wednesday,INGLESIDE,-122.434951059598,37.7262876072469,LARCENY/THEFT
Apr,Wednesday,TARAVAL,-122.475222189932,37.7210571460375,OTHER OFFENSES
Mar,Tuesday,PARK,-122.43715909165701,37.775975349305504,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.420933634888,37.7557024462397,BURGLARY
Mar,Tuesday,SOUTHERN,-122.399833846531,37.781043217933394,LARCENY/THEFT
Mar,Tuesday,TENDERLOIN,-122.407845374111,37.7850943210103,BURGLARY
Mar,Tuesday,TARAVAL,-122.493405491095,37.7348538591354,OTHER OFFENSES
Mar,Tuesday,TARAVAL,-122.509004036553,37.7593183455027,NON-CRIMINAL
Mar,Tuesday,TENDERLOIN,-122.411115854179,37.784608081888706,ASSAULT
Mar,Tuesday,TENDERLOIN,-122.412563218508,37.785785061938206,VANDALISM
Mar,Tuesday,CENTRAL,-122.40525446302401,37.78925250405221,LARCENY/THEFT
Mar,Tuesday,TARAVAL,-122.475119678026,37.764578918745705,VEHICLE THEFT
Mar,Tuesday,SOUTHERN,-122.41040560213499,37.778784148603286,LARCENY/THEFT
Mar,Monday,NORTHERN,-122.435521453522,37.8052232913562,LARCENY/THEFT
Mar,Monday,CENTRAL,-122.406977563692,37.789918101686,VEHICLE THEFT
Mar,Monday,PARK,-122.437674432179,37.7832091367301,VANDALISM
Mar,Monday,TENDERLOIN,-122.415342071269,37.7811954441489,LARCENY/THEFT
Mar,Monday,PARK,-122.45055587251301,37.7753351819421,LARCENY/THEFT
Mar,Monday,MISSION,-122.41335418701799,37.7690748003847,OTHER OFFENSES
Mar,Monday,TARAVAL,-122.46524512187,37.764082071585,LARCENY/THEFT
Mar,Monday,TENDERLOIN,-122.415694922134,37.7825851968467,LARCENY/THEFT
Mar,Monday,PARK,-122.45750758354099,37.7711332354432,NON-CRIMINAL
Mar,Sunday,SOUTHERN,-122.40340479147899,37.775420706711,OTHER OFFENSES
Mar,Sunday,MISSION,-122.422399101985,37.7649414890121,ASSAULT
Mar,Sunday,INGLESIDE,-122.431955738461,37.732993205473,LARCENY/THEFT
Mar,Sunday,NORTHERN,-122.44827840533002,37.804271887891005,LARCENY/THEFT
Mar,Sunday,PARK,-122.43870876480601,37.7801501826101,VEHICLE THEFT
Mar,Sunday,BAYVIEW,-122.391783602498,37.764141299547795,OTHER OFFENSES
Mar,Sunday,RICHMOND,-122.43574226156,37.7857157633495,BURGLARY
Mar,Sunday,CENTRAL,-122.40992532841899,37.7877640990096,ASSAULT
Mar,Sunday,MISSION,-122.428723169071,37.75279146333621,LARCENY/THEFT
Mar,Sunday,NORTHERN,-122.41927480144899,37.7835680535207,DRUG/NARCOTIC
Mar,Sunday,MISSION,-122.428357723616,37.75042635634421,LARCENY/THEFT
Mar,Saturday,INGLESIDE,-122.408518036059,37.7412099085483,BURGLARY
Mar,Saturday,TARAVAL,-122.482814138867,37.7145008871554,LARCENY/THEFT
Mar,Saturday,NORTHERN,-122.42021727334499,37.7791510160099,LARCENY/THEFT
Mar,Saturday,INGLESIDE,-122.424717551223,37.734261997375896,NON-CRIMINAL
Mar,Saturday,BAYVIEW,-122.40257121696399,37.7641259075201,LARCENY/THEFT
Mar,Saturday,CENTRAL,-122.409256096494,37.788239899778,NON-CRIMINAL
Mar,Saturday,TARAVAL,-122.46089518582,37.715691664110295,NON-CRIMINAL
Mar,Saturday,TARAVAL,-122.457441212767,37.7098427794823,OTHER OFFENSES
Mar,Saturday,CENTRAL,-122.418930302924,37.80735025163229,BURGLARY
Mar,Saturday,NORTHERN,-122.43352736441999,37.8040331807562,LARCENY/THEFT
Mar,Friday,CENTRAL,-122.409159349858,37.7975040676778,NON-CRIMINAL
Mar,Friday,MISSION,-122.42432283482401,37.7683035981657,SUSPICIOUS OCC
Mar,Friday,TARAVAL,-122.478384586504,37.742986500145996,LARCENY/THEFT
Mar,Friday,PARK,-122.434865853498,37.7772809749441,VEHICLE THEFT
Mar,Friday,SOUTHERN,-122.40871060666299,37.78097067220529,OTHER OFFENSES
Mar,Friday,BAYVIEW,-122.400188272814,37.750921035813604,LARCENY/THEFT
Mar,Friday,NORTHERN,-122.421395819115,37.7856843389472,LARCENY/THEFT
Mar,Friday,MISSION,-122.419671780296,37.7650501214668,WARRANTS
Mar,Friday,CENTRAL,-122.41805074432399,37.7899896643167,BURGLARY
Mar,Friday,SOUTHERN,-122.404636264759,37.7842645474624,ASSAULT
Mar,Thursday,NORTHERN,-122.435202378015,37.7872742465772,LARCENY/THEFT
Mar,Thursday,NORTHERN,-122.421734189838,37.7882961275539,VANDALISM
Mar,Thursday,SOUTHERN,-122.401161555602,37.7820238478975,LARCENY/THEFT
Mar,Thursday,INGLESIDE,-122.403700508941,37.7187040843595,SUSPICIOUS OCC
Mar,Thursday,INGLESIDE,-122.432061222078,37.7124705525455,VEHICLE THEFT
Mar,Wednesday,RICHMOND,-122.44350427648399,37.7904851587512,LARCENY/THEFT
Mar,Wednesday,TENDERLOIN,-122.408231026261,37.787359494956,LARCENY/THEFT
Mar,Wednesday,CENTRAL,-122.415779604384,37.8077454262076,WARRANTS
Mar,Wednesday,BAYVIEW,-122.39125762534901,37.7327899367388,DRUG/NARCOTIC
Mar,Wednesday,BAYVIEW,-122.39018328278799,37.74579569408621,ASSAULT
Mar,Wednesday,INGLESIDE,-122.44000661153099,37.721804883554704,ROBBERY
Mar,Tuesday,CENTRAL,-122.41381429243201,37.80703620711829,LARCENY/THEFT
Mar,Tuesday,SOUTHERN,-122.415757039196,37.7754692820041,MISSING PERSON
Mar,Tuesday,SOUTHERN,-122.399833846531,37.781043217933394,SUSPICIOUS OCC
Mar,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.417499429971,37.753084671409,MISSING PERSON
Mar,Tuesday,SOUTHERN,-122.393622739343,37.783079119147104,OTHER OFFENSES
Mar,Tuesday,CENTRAL,-122.411518820359,37.7869408998805,LARCENY/THEFT
Mar,Monday,NORTHERN,-122.44613763768801,37.7990913167814,BURGLARY
Mar,Monday,BAYVIEW,-122.390072051793,37.756240860268505,LARCENY/THEFT
Mar,Monday,PARK,-122.45433010539601,37.7681530111159,NON-CRIMINAL
Mar,Monday,SOUTHERN,-122.39848887374599,37.78911819234421,LARCENY/THEFT
Mar,Monday,INGLESIDE,-122.43259469429,37.724667032735894,LARCENY/THEFT
Mar,Monday,NORTHERN,-122.42815114016199,37.7857828233879,OTHER OFFENSES
Mar,Monday,INGLESIDE,-122.42815696875,37.7382179595089,OTHER OFFENSES
Mar,Monday,INGLESIDE,-122.41604957150801,37.7354307818459,LARCENY/THEFT
Mar,Monday,CENTRAL,-122.398919477596,37.796953574467004,ASSAULT
Mar,Monday,TENDERLOIN,-122.410955248906,37.7841399509594,OTHER OFFENSES
Mar,Monday,CENTRAL,-122.418090766692,37.7861007451645,LARCENY/THEFT
Mar,Monday,NORTHERN,-122.422170244578,37.7975891062057,MISSING PERSON
Mar,Sunday,BAYVIEW,-122.39511400857401,37.732330380768296,NON-CRIMINAL
Mar,Sunday,INGLESIDE,-122.432449401952,37.72763680824129,OTHER OFFENSES
Mar,Sunday,CENTRAL,-122.407772351517,37.8015711330929,VEHICLE THEFT
Mar,Sunday,RICHMOND,-122.440759704072,37.784125990977294,LARCENY/THEFT
Mar,Sunday,RICHMOND,-122.46620466789301,37.7725405391593,LARCENY/THEFT
Mar,Sunday,INGLESIDE,-122.43308971434999,37.72278844040071,ASSAULT
Mar,Sunday,NORTHERN,-122.432282489277,37.7728293793018,LARCENY/THEFT
Mar,Saturday,TENDERLOIN,-122.405895369887,37.786734218498296,LARCENY/THEFT
Mar,Saturday,SOUTHERN,-122.405294845215,37.7863072236365,LARCENY/THEFT
Mar,Saturday,PARK,-122.446612978839,37.7822458223917,WARRANTS
Mar,Saturday,CENTRAL,-122.405291680009,37.7969085528868,LARCENY/THEFT
Mar,Saturday,NORTHERN,-122.418090766692,37.7861007451645,NON-CRIMINAL
Mar,Saturday,CENTRAL,-122.401834810092,37.7961730447162,VEHICLE THEFT
Mar,Saturday,NORTHERN,-122.4345637373,37.784150491588704,LARCENY/THEFT
Mar,Friday,TARAVAL,-122.47051218611601,37.7470179441251,LARCENY/THEFT
Mar,Friday,TARAVAL,-122.47100441059901,37.730591021267294,WARRANTS
Mar,Friday,CENTRAL,-122.403846623514,37.7898284156061,ROBBERY
Mar,Friday,NORTHERN,-122.419549568783,37.7849590112628,LARCENY/THEFT
Mar,Friday,MISSION,-122.41469551481,37.7596861764245,NON-CRIMINAL
Mar,Friday,NORTHERN,-122.417340533228,37.7823798970477,NON-CRIMINAL
Mar,Friday,NORTHERN,-122.436696534576,37.802626951154,VANDALISM
Mar,Friday,CENTRAL,-122.410774214375,37.8084350175869,NON-CRIMINAL
Mar,Friday,CENTRAL,-122.40238402441099,37.7909700100406,VANDALISM
Mar,Friday,INGLESIDE,-122.41714480239901,37.7121502932531,MISSING PERSON
Mar,Friday,MISSION,-122.434063454683,37.762548636754495,ROBBERY
Mar,Friday,PARK,-122.461382597213,37.745568779703795,ROBBERY
Mar,Thursday,MISSION,-122.420080983505,37.7650815376682,OTHER OFFENSES
Mar,Thursday,RICHMOND,-122.470848518601,37.7826512757671,NON-CRIMINAL
Mar,Thursday,MISSION,-122.42120224952299,37.767395172273204,ROBBERY
Mar,Thursday,SOUTHERN,-122.41481714113002,37.77118289477021,BURGLARY
Mar,Wednesday,TENDERLOIN,-122.414743835382,37.778719262789004,OTHER OFFENSES
Mar,Wednesday,CENTRAL,-122.41050060555901,37.8069630725944,LARCENY/THEFT
Mar,Wednesday,SOUTHERN,-122.40738268650601,37.783371636824896,ASSAULT
Mar,Wednesday,CENTRAL,-122.407208951402,37.7987756652736,LARCENY/THEFT
Mar,Wednesday,SOUTHERN,-122.406481972743,37.782731788488704,LARCENY/THEFT
Mar,Wednesday,BAYVIEW,-122.380348349699,37.7288276251864,VANDALISM
Mar,Wednesday,INGLESIDE,-122.446621710497,37.727088477506896,ASSAULT
Mar,Wednesday,NORTHERN,-122.43428763833,37.7868593625916,BURGLARY
Mar,Tuesday,NORTHERN,-122.43627532477801,37.80081266456821,LARCENY/THEFT
Mar,Tuesday,SOUTHERN,-122.407999186749,37.7778241673064,MISSING PERSON
Mar,Tuesday,SOUTHERN,-122.407633520742,37.7841893501425,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.440556099604,37.756267915742,NON-CRIMINAL
Mar,Tuesday,NORTHERN,-122.423544081104,37.7921222370469,LARCENY/THEFT
Mar,Tuesday,TARAVAL,-122.49079695722901,37.758264390426795,BURGLARY
Mar,Monday,PARK,-122.43778056071301,37.7754834563836,OTHER OFFENSES
Mar,Monday,MISSION,-122.42174856587499,37.749885647395296,NON-CRIMINAL
Mar,Monday,MISSION,-122.42174856587499,37.749885647395296,OTHER OFFENSES
Mar,Monday,CENTRAL,-122.400171834642,37.793905073184796,LARCENY/THEFT
Mar,Monday,MISSION,-122.42187648849199,37.7640888944532,BURGLARY
Feb,Sunday,SOUTHERN,-122.405832474482,37.7857446545609,ROBBERY
