Month,DayOfWeek,PdDistrict,X,Y,Category
May,Sunday,CENTRAL,-122.41050060555901,37.8069630725944,VANDALISM
May,Sunday,RICHMOND,-122.447454032396,37.7760643805767,VEHICLE THEFT
May,Sunday,INGLESIDE,-122.42561645123,37.73935051446279,NON-CRIMINAL
May,Saturday,TENDERLOIN,-122.41198764359501,37.7850226622786,NON-CRIMINAL
May,Saturday,CENTRAL,-122.405744762009,37.791498082842494,LARCENY/THEFT
May,Saturday,CENTRAL,-122.408231026261,37.787359494956,NON-CRIMINAL
May,Saturday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
May,Saturday,SOUTHERN,-122.39430447519399,37.780090530592396,OTHER OFFENSES
May,Saturday,NORTHERN,-122.44000389227399,37.7984811036926,VEHICLE THEFT
May,Friday,BAYVIEW,-122.387035897704,37.7336026496641,DRUG/NARCOTIC
May,Friday,SOUTHERN,-122.410078544842,37.772526493426106,OTHER OFFENSES
May,Friday,MISSION,-122.43403618214,37.7632941952462,SUSPICIOUS OCC
May,Friday,PARK,-122.446933310975,37.77000619883579,ASSAULT
May,Friday,TARAVAL,-122.476481362708,37.761818925041204,NON-CRIMINAL
May,Friday,TARAVAL,-122.459137143668,37.717036817868205,OTHER OFFENSES
May,Friday,SOUTHERN,-122.398623347456,37.7912863462309,LARCENY/THEFT
May,Friday,CENTRAL,-122.401427486084,37.7941982165402,BURGLARY
Apr,Thursday,RICHMOND,-122.45902003410299,37.784445885688704,LARCENY/THEFT
Apr,Thursday,BAYVIEW,-122.39653380353901,37.7619236146285,ROBBERY
Apr,Thursday,TARAVAL,-122.466235239779,37.7244048814203,LARCENY/THEFT
Apr,Thursday,BAYVIEW,-122.40954276725,37.7195088952058,SUSPICIOUS OCC
Apr,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,ASSAULT
Apr,Thursday,CENTRAL,-122.39897271985001,37.794282815784996,NON-CRIMINAL
Apr,Thursday,SOUTHERN,-122.40652098714399,37.7850629421661,ASSAULT
Apr,Thursday,MISSION,-122.429633638174,37.7627651977237,NON-CRIMINAL
Apr,Thursday,SOUTHERN,-122.410416664036,37.7727234013654,LARCENY/THEFT
Apr,Thursday,SOUTHERN,-122.39044241737801,37.7867889414482,OTHER OFFENSES
Apr,Thursday,CENTRAL,-122.402573952339,37.7918981438883,OTHER OFFENSES
Apr,Wednesday,TENDERLOIN,-122.415858343095,37.7830505366842,FRAUD
Apr,Wednesday,TARAVAL,-122.45986938733101,37.7096061746136,NON-CRIMINAL
Apr,Wednesday,CENTRAL,-122.40883372829,37.8042489588778,OTHER OFFENSES
Apr,Wednesday,PARK,-122.44803934868901,37.775115610398295,OTHER OFFENSES
Apr,Wednesday,NORTHERN,-122.42844230761101,37.7789982847524,OTHER OFFENSES
Apr,Wednesday,TENDERLOIN,-122.412249767634,37.782556330202,DRUG/NARCOTIC
Apr,Wednesday,RICHMOND,-122.513642064265,37.77846921994671,LARCENY/THEFT
Apr,Wednesday,TARAVAL,-122.50022040363001,37.718954166945,LARCENY/THEFT
Apr,Wednesday,MISSION,-122.419671780296,37.7650501214668,OTHER OFFENSES
Apr,Wednesday,NORTHERN,-122.431979576386,37.7800478529923,ASSAULT
Apr,Wednesday,SOUTHERN,-122.402917180962,37.7732011737995,ASSAULT
Apr,Wednesday,INGLESIDE,-122.42197091902901,37.74237522452549,WARRANTS
Apr,Wednesday,BAYVIEW,-122.388318045049,37.757939423202,LARCENY/THEFT
Apr,Tuesday,NORTHERN,-122.420713728356,37.791054571840796,ROBBERY
Apr,Tuesday,BAYVIEW,-122.391522893042,37.7324323864471,OTHER OFFENSES
Apr,Tuesday,SOUTHERN,-122.39738878482599,37.7825543452426,OTHER OFFENSES
Apr,Tuesday,TARAVAL,-122.485301659808,37.7585067963556,NON-CRIMINAL
Apr,Tuesday,SOUTHERN,-122.405618998022,37.7785045190918,SUSPICIOUS OCC
Apr,Tuesday,NORTHERN,-122.418192861208,37.78232633689221,VEHICLE THEFT
Apr,Tuesday,RICHMOND,-122.46456254985,37.785819272696706,NON-CRIMINAL
Apr,Tuesday,NORTHERN,-122.439280584538,37.8050074623635,LARCENY/THEFT
Apr,Tuesday,INGLESIDE,-122.444228296584,37.7312945731944,NON-CRIMINAL
Apr,Monday,NORTHERN,-122.432387723436,37.7900426050846,LARCENY/THEFT
Apr,Monday,SOUTHERN,-122.393326499811,37.791873623989,VANDALISM
Apr,Monday,SOUTHERN,-122.40738717209801,37.7810688918781,DRUG/NARCOTIC
Apr,Monday,SOUTHERN,-122.413564091744,37.779514030063,NON-CRIMINAL
Apr,Monday,BAYVIEW,-122.386304220968,37.7349050342849,BURGLARY
Apr,Monday,NORTHERN,-122.432116233695,37.7800304351156,MISSING PERSON
Apr,Monday,TARAVAL,-122.481991891593,37.7399499344871,ASSAULT
Apr,Monday,PARK,-122.451288061231,37.7693967099165,FRAUD
Apr,Monday,CENTRAL,-122.405025778458,37.792508340252,LARCENY/THEFT
Apr,Sunday,SOUTHERN,-122.40389095544501,37.7824014072132,VANDALISM
Apr,Sunday,CENTRAL,-122.41435430115101,37.8031089840376,NON-CRIMINAL
Apr,Sunday,NORTHERN,-122.42799115191099,37.78495312416121,WARRANTS
Apr,Sunday,NORTHERN,-122.42227702763999,37.78175287678809,LARCENY/THEFT
Apr,Sunday,MISSION,-122.41875384815201,37.756225011974394,OTHER OFFENSES
Apr,Sunday,SOUTHERN,-122.38917826264999,37.7817062612299,BURGLARY
Apr,Sunday,NORTHERN,-122.427159869872,37.7725259201526,OTHER OFFENSES
Apr,Sunday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Apr,Sunday,BAYVIEW,-122.390952930587,37.7386625599684,ASSAULT
Apr,Sunday,SOUTHERN,-122.41093920555201,37.779212259008496,NON-CRIMINAL
Apr,Sunday,INGLESIDE,-122.416446124049,37.7329162539537,ASSAULT
Apr,Saturday,CENTRAL,-122.418537074676,37.806151593561104,LARCENY/THEFT
Apr,Saturday,INGLESIDE,-122.44238584810302,37.72579226492029,OTHER OFFENSES
Apr,Saturday,BAYVIEW,-122.38829455719,37.73060802717,VEHICLE THEFT
Apr,Friday,NORTHERN,-122.419697721691,37.7773009526003,ROBBERY
Apr,Friday,SOUTHERN,-122.40973877190599,37.770348203545396,LARCENY/THEFT
Apr,Friday,MISSION,-122.40352479521799,37.7544534411473,OTHER OFFENSES
Apr,Friday,INGLESIDE,-122.417720424652,37.710661234774896,ASSAULT
Apr,Friday,MISSION,-122.431718943684,37.749830331228296,OTHER OFFENSES
Apr,Friday,TARAVAL,-122.477696048974,37.7635915438758,LARCENY/THEFT
Apr,Friday,CENTRAL,-122.396421943768,37.7941447423704,MISSING PERSON
Apr,Friday,TARAVAL,-122.494559660943,37.7515661630464,VEHICLE THEFT
Apr,Friday,SOUTHERN,-122.408068345148,37.7839916768161,WARRANTS
Apr,Friday,SOUTHERN,-122.40650848700301,37.7803313209065,LARCENY/THEFT
Apr,Friday,SOUTHERN,-122.408466556173,37.7807008318778,ASSAULT
Apr,Friday,CENTRAL,-122.399875723567,37.7987292250553,LARCENY/THEFT
Apr,Friday,TARAVAL,-122.505275232153,37.7586373584053,SUSPICIOUS OCC
Apr,Thursday,MISSION,-122.406539115148,37.7564864109309,DRUG/NARCOTIC
Apr,Thursday,INGLESIDE,-122.451837577103,37.7338535835105,ASSAULT
Apr,Thursday,TENDERLOIN,-122.412597377187,37.783932027727296,OTHER OFFENSES
Apr,Thursday,TARAVAL,-122.500201435073,37.74009529921671,VEHICLE THEFT
Apr,Thursday,MISSION,-122.418448186101,37.7522391652625,MISSING PERSON
Apr,Wednesday,BAYVIEW,-122.38792738760901,37.7427030847405,OTHER OFFENSES
Apr,Wednesday,NORTHERN,-122.424436633246,37.7757403536826,VEHICLE THEFT
Apr,Wednesday,INGLESIDE,-122.42879724776002,37.7218736245569,DRUG/NARCOTIC
Apr,Wednesday,MISSION,-122.41982792996099,37.766673755183504,VEHICLE THEFT
Apr,Wednesday,BAYVIEW,-122.405610268222,37.732438864982,ROBBERY
Apr,Wednesday,TARAVAL,-122.467920558288,37.7135950206736,OTHER OFFENSES
Apr,Wednesday,SOUTHERN,-122.40924767554701,37.7813987340892,SUSPICIOUS OCC
Apr,Wednesday,MISSION,-122.419671780296,37.7650501214668,OTHER OFFENSES
Apr,Wednesday,BAYVIEW,-122.395623637475,37.75826827099871,SUSPICIOUS OCC
Apr,Wednesday,TENDERLOIN,-122.41506687647,37.7835634796332,MISSING PERSON
Apr,Tuesday,SOUTHERN,-122.41431785788099,37.7799444052046,NON-CRIMINAL
Apr,Tuesday,CENTRAL,-122.42219944483,37.8064351103515,LARCENY/THEFT
Apr,Tuesday,MISSION,-122.41983289014401,37.7674625261825,WARRANTS
Apr,Tuesday,SOUTHERN,-122.3896594129,37.7848807205949,WARRANTS
Apr,Tuesday,BAYVIEW,-122.402063377785,37.7493979879214,OTHER OFFENSES
Apr,Tuesday,TENDERLOIN,-122.41753069698,37.78331075399689,NON-CRIMINAL
Apr,Tuesday,PARK,-122.436253005441,37.7799162726094,DRUG/NARCOTIC
Apr,Tuesday,CENTRAL,-122.408275403052,37.7962809345035,OTHER OFFENSES
Apr,Tuesday,MISSION,-122.428585210802,37.7527997998154,BURGLARY
Apr,Tuesday,INGLESIDE,-122.42117394587099,37.7276784556661,MISSING PERSON
Apr,Monday,SOUTHERN,-122.393289592936,37.7784284783975,LARCENY/THEFT
Apr,Monday,INGLESIDE,-122.42492120202299,37.7276741994513,VEHICLE THEFT
Apr,Monday,TARAVAL,-122.51033999219801,37.7640000597982,NON-CRIMINAL
Apr,Monday,MISSION,-122.41335418701799,37.7690748003847,LARCENY/THEFT
Apr,Monday,SOUTHERN,-122.395336395079,37.791451897000705,OTHER OFFENSES
Apr,Monday,BAYVIEW,-122.40013097591999,37.7308679957049,NON-CRIMINAL
Apr,Sunday,NORTHERN,-122.431046366089,37.7830295716044,ROBBERY
Apr,Sunday,INGLESIDE,-122.44522173658001,37.7213180299807,VEHICLE THEFT
Apr,Sunday,BAYVIEW,-122.408664989364,37.7334192438628,ASSAULT
Apr,Sunday,TARAVAL,-122.494957034062,37.7609639897922,LARCENY/THEFT
Apr,Sunday,TENDERLOIN,-122.415127837608,37.7797870676495,ROBBERY
Apr,Sunday,MISSION,-122.41747701285,37.764357751686,LARCENY/THEFT
Apr,Sunday,TENDERLOIN,-122.414302052544,37.781863316866,DRUG/NARCOTIC
Apr,Sunday,TENDERLOIN,-122.416261836834,37.78537508463761,BURGLARY
Apr,Saturday,SOUTHERN,-122.413583483648,37.7770436202636,LARCENY/THEFT
Apr,Saturday,TENDERLOIN,-122.416226912302,37.78555997087479,LARCENY/THEFT
Apr,Saturday,SOUTHERN,-122.392036366343,37.7916194222304,LARCENY/THEFT
Apr,Saturday,TENDERLOIN,-122.407845374111,37.7850943210103,FRAUD
Apr,Saturday,SOUTHERN,-122.414825938111,37.769554225880796,VANDALISM
Apr,Saturday,MISSION,-122.420918498518,37.7585749373667,LARCENY/THEFT
Apr,Saturday,TENDERLOIN,-122.415508242782,37.7816542806076,SUSPICIOUS OCC
Apr,Saturday,CENTRAL,-122.40968720575,37.8003260482415,VANDALISM
Apr,Saturday,NORTHERN,-122.420515681408,37.7893840503369,VANDALISM
Apr,Friday,TARAVAL,-122.47010439701401,37.7414237082254,ASSAULT
Apr,Friday,SOUTHERN,-122.40340479147899,37.775420706711,MISSING PERSON
Apr,Friday,SOUTHERN,-122.403070000847,37.7852686309087,LARCENY/THEFT
Apr,Friday,MISSION,-122.413437969731,37.7565452063743,MISSING PERSON
Apr,Friday,NORTHERN,-122.42019129511999,37.783870392089796,ROBBERY
Apr,Friday,TARAVAL,-122.50913483919099,37.76119776776321,LARCENY/THEFT
Apr,Friday,CENTRAL,-122.407591091073,37.7883401187101,LARCENY/THEFT
Apr,Friday,NORTHERN,-122.419257894814,37.7751462916539,OTHER OFFENSES
Apr,Friday,SOUTHERN,-122.413564091744,37.779514030063,WARRANTS
Apr,Friday,BAYVIEW,-122.38787584403099,37.7389452677155,DRUG/NARCOTIC
Apr,Thursday,BAYVIEW,-122.390332083069,37.729937519957204,VEHICLE THEFT
Apr,Thursday,TARAVAL,-122.509265276857,37.7630727687234,ROBBERY
Apr,Thursday,RICHMOND,-122.48273697562,37.7821195595198,LARCENY/THEFT
Apr,Thursday,TARAVAL,-122.4542979309,37.7148602682687,MISSING PERSON
Apr,Thursday,SOUTHERN,-122.406856773126,37.7787271965933,LARCENY/THEFT
Apr,Thursday,SOUTHERN,-122.39410262452499,37.7763827130285,LARCENY/THEFT
Apr,Thursday,CENTRAL,-122.400932033056,37.8009381892766,LARCENY/THEFT
Apr,Thursday,NORTHERN,-122.42336485742901,37.791237355332,LARCENY/THEFT
Apr,Thursday,CENTRAL,-122.411219116257,37.800943616126496,LARCENY/THEFT
Apr,Thursday,SOUTHERN,-122.38837987391899,37.783310406701496,BURGLARY
Apr,Thursday,TARAVAL,-122.474899151688,37.7269905309861,OTHER OFFENSES
Apr,Thursday,TENDERLOIN,-122.410928353347,37.7836778741124,ASSAULT
Apr,Thursday,BAYVIEW,-122.39041776743099,37.7165061780871,VANDALISM
Apr,Wednesday,BAYVIEW,-122.38890440663299,37.7266917170382,ASSAULT
Apr,Wednesday,RICHMOND,-122.447517523122,37.78106943354421,LARCENY/THEFT
Apr,Wednesday,TENDERLOIN,-122.41426339037201,37.78175698479679,VANDALISM
Apr,Wednesday,NORTHERN,-122.425701357727,37.7736650050085,VEHICLE THEFT
Apr,Wednesday,CENTRAL,-122.40637806805401,37.80646392542871,LARCENY/THEFT
Apr,Wednesday,RICHMOND,-122.498521214319,37.7765777556341,ASSAULT
Apr,Wednesday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Apr,Wednesday,MISSION,-122.408906740626,37.7592476644594,OTHER OFFENSES
Apr,Wednesday,INGLESIDE,-122.433821178523,37.7117413202908,OTHER OFFENSES
Mar,Tuesday,BAYVIEW,-122.386304220968,37.7349050342849,ASSAULT
Mar,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Mar,Tuesday,BAYVIEW,-122.393914948342,37.730836469083705,LARCENY/THEFT
Mar,Tuesday,TARAVAL,-122.493405491095,37.7348538591354,DRUG/NARCOTIC
Mar,Tuesday,NORTHERN,-122.433806712295,37.8011834016788,LARCENY/THEFT
Mar,Tuesday,NORTHERN,-122.432914603494,37.7843533426568,LARCENY/THEFT
Mar,Tuesday,BAYVIEW,-122.400961855199,37.7581317228899,NON-CRIMINAL
Mar,Tuesday,RICHMOND,-122.45094200094,37.7866690360365,LARCENY/THEFT
Mar,Tuesday,RICHMOND,-122.513642064265,37.77846921994671,LARCENY/THEFT
Mar,Tuesday,RICHMOND,-122.459115417532,37.7774030103039,FRAUD
Mar,Monday,TENDERLOIN,-122.40933682184601,37.7848337315521,LARCENY/THEFT
Mar,Monday,SOUTHERN,-122.404934413339,37.781498721321796,OTHER OFFENSES
Mar,Monday,SOUTHERN,-122.407633520742,37.7841893501425,ROBBERY
Mar,Monday,BAYVIEW,-122.38731627943301,37.758002166458894,LARCENY/THEFT
Mar,Monday,PARK,-122.448969965226,37.7612508132309,OTHER OFFENSES
Mar,Monday,INGLESIDE,-122.44356415839701,37.7126396228129,OTHER OFFENSES
Mar,Sunday,INGLESIDE,-122.426595481075,37.7428957878534,LARCENY/THEFT
Mar,Sunday,MISSION,-122.43886373334999,37.755432122613705,VEHICLE THEFT
Mar,Sunday,NORTHERN,-122.432142776025,37.780495583709005,LARCENY/THEFT
Mar,Sunday,MISSION,-122.40789016074301,37.7504458171938,ASSAULT
Mar,Sunday,TARAVAL,-122.486248771024,37.7632148738122,NON-CRIMINAL
Mar,Sunday,INGLESIDE,-122.441317001322,37.718634840253294,VEHICLE THEFT
Mar,Sunday,NORTHERN,-122.444615066137,37.798682902385,LARCENY/THEFT
Mar,Sunday,CENTRAL,-122.406977563692,37.789918101686,VANDALISM
Mar,Sunday,NORTHERN,-122.420211964949,37.7882225424263,DRUG/NARCOTIC
Mar,Sunday,TENDERLOIN,-122.413869632554,37.7818621883021,SUSPICIOUS OCC
Mar,Sunday,SOUTHERN,-122.397032436528,37.7878246694374,ASSAULT
Mar,Sunday,SOUTHERN,-122.397032436528,37.7878246694374,OTHER OFFENSES
Mar,Sunday,NORTHERN,-122.420307355721,37.788698951164704,LARCENY/THEFT
Mar,Saturday,SOUTHERN,-122.392632813268,37.7795365406758,ASSAULT
Mar,Saturday,BAYVIEW,-122.378392257534,37.732331246437795,BURGLARY
Mar,Saturday,MISSION,-122.41844919178,37.7530267515876,LARCENY/THEFT
Mar,Saturday,TENDERLOIN,-122.413609328985,37.784696907904,DRUG/NARCOTIC
Mar,Saturday,SOUTHERN,-122.407999186749,37.7778241673064,MISSING PERSON
Mar,Saturday,RICHMOND,-122.435764153945,37.7858242341974,NON-CRIMINAL
Mar,Saturday,MISSION,-122.436032750949,37.7491581942915,BURGLARY
Mar,Saturday,RICHMOND,-122.47938403981001,37.7803326972451,FRAUD
Mar,Saturday,MISSION,-122.42978898698799,37.7666521474762,NON-CRIMINAL
Mar,Saturday,TARAVAL,-122.463924133221,37.7407664508924,LARCENY/THEFT
Mar,Saturday,BAYVIEW,-122.388499251587,37.72410004055121,OTHER OFFENSES
Mar,Saturday,SOUTHERN,-122.41367439107799,37.7720641658687,BURGLARY
Mar,Friday,CENTRAL,-122.404033177237,37.7907593489246,NON-CRIMINAL
Mar,Friday,TARAVAL,-122.45046015890699,37.7173075851019,NON-CRIMINAL
Mar,Friday,MISSION,-122.419671780296,37.7650501214668,WARRANTS
Mar,Friday,MISSION,-122.421733767763,37.7632996945938,OTHER OFFENSES
Mar,Friday,SOUTHERN,-122.40669857701401,37.7829835080746,LARCENY/THEFT
Mar,Friday,INGLESIDE,-122.405634443479,37.711935372769105,ROBBERY
Mar,Friday,RICHMOND,-122.513642064265,37.77846921994671,LARCENY/THEFT
Mar,Thursday,BAYVIEW,-122.378928955993,37.7352990706774,WARRANTS
Mar,Thursday,SOUTHERN,-122.407633520742,37.7841893501425,OTHER OFFENSES
Mar,Thursday,MISSION,-122.419671780296,37.7650501214668,SUSPICIOUS OCC
Mar,Thursday,TENDERLOIN,-122.415508242782,37.7816542806076,DRUG/NARCOTIC
Mar,Thursday,PARK,-122.454403066889,37.773817829478105,SUSPICIOUS OCC
Mar,Thursday,CENTRAL,-122.399273470873,37.7987507694683,BURGLARY
Mar,Wednesday,SOUTHERN,-122.41180419354099,37.7764569797784,WARRANTS
Mar,Wednesday,CENTRAL,-122.412078903704,37.7897391550377,LARCENY/THEFT
Mar,Wednesday,RICHMOND,-122.446119884951,37.7909979301775,LARCENY/THEFT
Mar,Wednesday,TENDERLOIN,-122.411115854179,37.784608081888706,NON-CRIMINAL
Mar,Wednesday,MISSION,-122.442496487593,37.7604858807114,FRAUD
Mar,Tuesday,MISSION,-122.417878226786,37.7522731644848,DRUG/NARCOTIC
Mar,Tuesday,PARK,-122.441204473945,37.7707947517933,VANDALISM
Mar,Tuesday,SOUTHERN,-122.41243633288,37.776804935521895,LARCENY/THEFT
Mar,Tuesday,TARAVAL,-122.44929355364201,37.721752765701495,ASSAULT
Mar,Tuesday,CENTRAL,-122.402409383784,37.79145152765361,LARCENY/THEFT
Mar,Tuesday,RICHMOND,-122.46620466789301,37.7725405391593,LARCENY/THEFT
Mar,Tuesday,CENTRAL,-122.41165880044399,37.793637769727894,NON-CRIMINAL
Mar,Tuesday,SOUTHERN,-122.40252759466499,37.7760382838346,NON-CRIMINAL
Mar,Tuesday,BAYVIEW,-122.397504958026,37.7376509435026,ASSAULT
Mar,Tuesday,TARAVAL,-122.46579665430201,37.7178601618539,BURGLARY
Mar,Tuesday,NORTHERN,-122.4178091031,37.7847098968616,ROBBERY
Mar,Monday,MISSION,-122.41965834371,37.7642205603745,NON-CRIMINAL
Mar,Monday,SOUTHERN,-122.41431785788099,37.7799444052046,NON-CRIMINAL
Mar,Monday,RICHMOND,-122.486467513923,37.7743378170585,OTHER OFFENSES
Mar,Monday,NORTHERN,-122.423749669429,37.776729432919005,LARCENY/THEFT
Mar,Monday,SOUTHERN,-122.38837987391899,37.783310406701496,VEHICLE THEFT
Mar,Monday,TENDERLOIN,-122.41607528505101,37.78444966127911,OTHER OFFENSES
Mar,Monday,NORTHERN,-122.42105431172199,37.7756938836734,LARCENY/THEFT
Mar,Monday,INGLESIDE,-122.41465087125299,37.74680179309061,NON-CRIMINAL
Mar,Monday,BAYVIEW,-122.401484172896,37.7526399796005,SUSPICIOUS OCC
Mar,Monday,NORTHERN,-122.425719698405,37.7945546414296,BURGLARY
Mar,Sunday,SOUTHERN,-122.397034190089,37.792823650931204,LARCENY/THEFT
Mar,Sunday,RICHMOND,-122.50775013100402,37.7714939969416,LARCENY/THEFT
Mar,Sunday,SOUTHERN,-122.405493118566,37.7835879465324,MISSING PERSON
Mar,Sunday,BAYVIEW,-122.399264458603,37.73292615365229,MISSING PERSON
Mar,Sunday,NORTHERN,-122.420979397957,37.7749945678985,VANDALISM
Mar,Sunday,NORTHERN,-122.42619367561501,37.7757837386346,BURGLARY
Mar,Sunday,NORTHERN,-122.43317781626699,37.7813758100318,LARCENY/THEFT
Mar,Saturday,TENDERLOIN,-122.407244087032,37.7865647607685,LARCENY/THEFT
Mar,Saturday,MISSION,-122.42912641664199,37.7571233151887,BURGLARY
Mar,Saturday,CENTRAL,-122.405291680009,37.7969085528868,LARCENY/THEFT
Mar,Saturday,BAYVIEW,-122.38947153568199,37.7340319720999,OTHER OFFENSES
Mar,Saturday,INGLESIDE,-122.43922105406999,37.7129890274994,BURGLARY
Mar,Saturday,CENTRAL,-122.40742331221901,37.8001885232329,BURGLARY
Mar,Friday,PARK,-122.450367154123,37.774406505059,BURGLARY
Mar,Friday,TARAVAL,-122.49361037351801,37.760913373118896,BURGLARY
Mar,Friday,SOUTHERN,-122.40340479147899,37.775420706711,ASSAULT
Mar,Friday,MISSION,-122.430467556518,37.7482398314844,BURGLARY
Mar,Friday,CENTRAL,-122.413095913657,37.790511704938,BURGLARY
Mar,Friday,PARK,-122.437631568454,37.7735923085037,BURGLARY
Mar,Friday,MISSION,-122.417499429971,37.753084671409,MISSING PERSON
Mar,Friday,NORTHERN,-122.430631050261,37.767573913800994,BURGLARY
Mar,Thursday,CENTRAL,-122.411378573151,37.801125426297,ASSAULT
Mar,Thursday,RICHMOND,-122.45417655784,37.78159927988379,LARCENY/THEFT
Mar,Thursday,TENDERLOIN,-122.41464540990101,37.7860688364633,SUSPICIOUS OCC
Mar,Thursday,INGLESIDE,-122.426274307733,37.725886443243496,VEHICLE THEFT
Mar,Thursday,NORTHERN,-122.423290225168,37.7825205059981,LARCENY/THEFT
Mar,Thursday,TENDERLOIN,-122.414056291891,37.7827931071006,NON-CRIMINAL
Mar,Thursday,TARAVAL,-122.485986546842,37.7519499372224,WARRANTS
Mar,Thursday,SOUTHERN,-122.39992112430099,37.7809570794634,LARCENY/THEFT
Mar,Thursday,MISSION,-122.419350173229,37.76101609120561,LARCENY/THEFT
Mar,Wednesday,NORTHERN,-122.422253466945,37.7908627239441,LARCENY/THEFT
Mar,Wednesday,TARAVAL,-122.502441965525,37.76424201479061,BURGLARY
Mar,Wednesday,MISSION,-122.423367423543,37.7559474977071,WARRANTS
Mar,Wednesday,SOUTHERN,-122.41251534135598,37.78047774805079,NON-CRIMINAL
Mar,Wednesday,MISSION,-122.42771770939501,37.766980071165904,OTHER OFFENSES
Mar,Wednesday,CENTRAL,-122.409652663162,37.7964914531604,MISSING PERSON
Mar,Tuesday,SOUTHERN,-122.401817240144,37.788440503956,ROBBERY
Mar,Tuesday,MISSION,-122.41952036788601,37.764228935718,ROBBERY
Mar,Tuesday,BAYVIEW,-122.402028913597,37.7310243839772,VANDALISM
Mar,Tuesday,NORTHERN,-122.42643162764799,37.7776339847429,OTHER OFFENSES
Mar,Tuesday,MISSION,-122.440556099604,37.756267915742,NON-CRIMINAL
Mar,Tuesday,SOUTHERN,-122.41251534135598,37.78047774805079,SUSPICIOUS OCC
Mar,Monday,RICHMOND,-122.485262988324,37.7725176473142,LARCENY/THEFT
Mar,Monday,MISSION,-122.41860030588998,37.7546255872838,WARRANTS
Mar,Monday,SOUTHERN,-122.404871554716,37.7778340046476,NON-CRIMINAL
Mar,Monday,INGLESIDE,-122.41680750817801,37.7358433901892,ASSAULT
Mar,Monday,NORTHERN,-122.419641420429,37.7854327313929,LARCENY/THEFT
Mar,Monday,NORTHERN,-122.427827070577,37.792883467136704,BURGLARY
Feb,Sunday,TENDERLOIN,-122.410928353347,37.7836778741124,WARRANTS
Feb,Sunday,BAYVIEW,-122.400382503807,37.7226343682484,OTHER OFFENSES
Feb,Sunday,RICHMOND,-122.461471705462,37.7868154321284,VEHICLE THEFT
Feb,Sunday,MISSION,-122.433343331115,37.7609332561133,FRAUD
Feb,Sunday,CENTRAL,-122.410307421926,37.7946047720283,LARCENY/THEFT
Feb,Sunday,SOUTHERN,-122.39389926289499,37.7903017795584,NON-CRIMINAL
Feb,Sunday,SOUTHERN,-122.39389926289499,37.7903017795584,BURGLARY
