Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-18 22:34:54.700748,Nursery with Aggreg,False,soc_health,False,9,12960,1,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,3.0,1.0,51.0,0.444470164609,0.02032920900001045,33.3256190696598,66.23466790094885,66.23466790094885,0,0.0,3,1,0
2017-05-18 22:34:54.945436,Nursery with Aggreg,False,parents,False,3,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0245532312402,0.019887560999450216,33.333333333333336,41.9212962962963,41.9212962962963,0,0.0,3,1,0
2017-05-18 22:34:54.945486,Nursery with Aggreg,False,has_nurs,False,5,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0694026105445,0.019673165999847697,33.333333333333336,49.02777777777778,49.02777777777778,0,0.0,3,1,0
2017-05-18 22:34:54.945506,Nursery with Aggreg,False,form,False,3,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00160196918466,0.020297991000006732,33.333333333333336,33.81944444444444,33.81944444444444,0,0.0,3,1,0
2017-05-18 22:34:54.945523,Nursery with Aggreg,False,children,False,4,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00151096481042,0.020427274000212492,33.333333333333336,34.53703703703704,34.53703703703704,0,0.0,3,1,0
2017-05-18 22:34:54.945539,Nursery with Aggreg,False,housing,False,3,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0028330379039,0.02037151599961362,33.333333333333336,34.14351851851852,34.14351851851852,0,0.0,3,1,0
2017-05-18 22:34:54.945558,Nursery with Aggreg,False,finance,False,2,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.000607914527615,0.020207405000292056,33.333333333333336,34.18981481481482,34.18981481481482,0,0.0,3,1,0
2017-05-18 22:34:54.945573,Nursery with Aggreg,False,social,False,3,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00421782084523,0.020508690000497154,33.333333333333336,36.620370370370374,36.620370370370374,0,0.0,3,1,0
2017-05-18 22:34:54.945588,Nursery with Aggreg,False,health,False,3,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.444444444444,0.020657143999414984,33.333333333333336,66.25,66.25,0,0.0,3,1,0
2017-05-18 22:34:54.945603,Nursery with Aggreg,False,employ,False,15,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.101280818769,0.022487514999738778,33.333333333333336,53.24074074074074,53.24074074074074,0,0.0,3,1,0
2017-05-18 22:34:54.945618,Nursery with Aggreg,False,struct_finan,False,72,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0132931947573,0.02970326600006956,33.333333333333336,37.245370370370374,37.245370370370374,0,0.0,3,1,0
2017-05-18 22:34:54.945633,Nursery with Aggreg,False,soc_health,False,9,12960,1,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.444444444444,0.020226505999744404,33.333333333333336,66.25,66.25,0,0.0,3,1,0
2017-05-18 22:34:55.181138,Nursery with Aggreg,False,parents,False,3,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0237104883213,0.01973268400070083,33.34105116925214,42.46353322528363,42.46353322528363,0,0.0,3,1,0
2017-05-18 22:34:55.181179,Nursery with Aggreg,False,has_nurs,False,5,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0712038707103,0.019620711999777996,33.34105116925214,48.64551979624913,48.64551979624913,0,0.0,3,1,0
2017-05-18 22:34:55.181198,Nursery with Aggreg,False,form,False,3,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00140205171636,0.01934585200069705,33.34105116925214,34.22088446399629,34.22088446399629,0,0.0,3,1,0
2017-05-18 22:34:55.181215,Nursery with Aggreg,False,children,False,4,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0020455955628,0.019294873000035295,33.34105116925214,33.618893262329244,33.618893262329244,0,0.0,3,1,0
2017-05-18 22:34:55.181230,Nursery with Aggreg,False,housing,False,3,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00283741875329,0.01915113100039889,33.34105116925214,34.267191479509144,34.267191479509144,0,0.0,3,1,0
2017-05-18 22:34:55.181245,Nursery with Aggreg,False,finance,False,2,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.000789653167346,0.019038882000131707,33.34105116925214,34.66080111136837,34.66080111136837,0,0.0,3,1,0
2017-05-18 22:34:55.181260,Nursery with Aggreg,False,social,False,3,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00523339284324,0.019365793999895686,33.34105116925214,35.725862468163925,35.725862468163925,0,0.0,3,1,0
2017-05-18 22:34:55.181281,Nursery with Aggreg,False,health,False,3,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.44441872428,0.01940341699992132,33.34105116925214,66.26533919888863,66.26533919888863,0,0.0,3,1,0
2017-05-18 22:34:55.181297,Nursery with Aggreg,False,employ,False,15,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.105308245984,0.021047475999694143,33.34105116925214,52.62792313035425,52.62792313035425,0,0.0,3,1,0
2017-05-18 22:34:55.181313,Nursery with Aggreg,False,struct_finan,False,72,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0122908409126,0.029650759999640286,33.34105116925214,37.69391062746006,37.69391062746006,0,0.0,3,1,0
2017-05-18 22:34:55.181327,Nursery with Aggreg,False,soc_health,False,9,12960,1,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.44441872428,0.020262709999769868,33.34105116925214,66.26533919888863,66.26533919888863,0,0.0,3,1,0
2017-05-18 22:34:55.430327,Nursery with Aggreg,False,parents,False,3,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.0249321272622,0.020865814999524446,33.3256190696598,41.91159453830132,41.91159453830132,0,0.0,3,1,0
2017-05-18 22:34:55.430381,Nursery with Aggreg,False,has_nurs,False,5,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.0663917362038,0.019812337000075786,33.3256190696598,49.68757232122194,49.68757232122194,0,0.0,3,1,0
2017-05-18 22:34:55.430400,Nursery with Aggreg,False,form,False,3,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.00154438638175,0.019444063999799255,33.3256190696598,34.04304559129831,34.04304559129831,0,0.0,3,1,0
2017-05-18 22:34:55.430416,Nursery with Aggreg,False,children,False,4,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.00146090575878,0.019448776999524853,33.3256190696598,34.22818791946309,34.22818791946309,0,0.0,3,1,0
2017-05-18 22:34:55.430450,Nursery with Aggreg,False,housing,False,3,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.00239521851759,0.019432471999607515,33.3256190696598,34.80675769497802,34.80675769497802,0,0.0,3,1,0
2017-05-18 22:34:55.430467,Nursery with Aggreg,False,finance,False,2,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.00087762332835,0.019097166000392463,33.3256190696598,33.64961814394816,33.64961814394816,0,0.0,3,1,0
2017-05-18 22:34:55.430482,Nursery with Aggreg,False,social,False,3,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.00551317217621,0.019532283000444295,33.3256190696598,35.61675538069891,35.61675538069891,0,0.0,3,1,0
2017-05-18 22:34:55.430496,Nursery with Aggreg,False,health,False,3,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.444470164609,0.01943581300020014,33.3256190696598,66.23466790094885,66.23466790094885,0,0.0,3,1,0
2017-05-18 22:34:55.430511,Nursery with Aggreg,False,employ,False,15,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.100069614137,0.021227588999863656,33.3256190696598,53.39041888451747,53.39041888451747,0,0.0,3,1,0
2017-05-18 22:34:55.430526,Nursery with Aggreg,False,struct_finan,False,72,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.0116028871871,0.029652017999978852,33.3256190696598,38.18560518398519,38.18560518398519,0,0.0,3,1,0
2017-05-18 22:34:55.430545,Nursery with Aggreg,False,soc_health,False,9,12960,2,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.0,1.0,53.0,0.444470164609,0.020442953999918245,33.3256190696598,66.23466790094885,66.23466790094885,0,0.0,3,1,0
2017-05-18 22:34:55.668106,Nursery with Aggreg,False,parents,False,3,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0264373393431,0.020059772000422527,33.333333333333336,41.504629629629626,41.504629629629626,0,0.0,3,1,0
2017-05-18 22:34:55.668156,Nursery with Aggreg,False,has_nurs,False,5,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0674127692036,0.019858525000017835,33.333333333333336,49.4212962962963,49.4212962962963,0,0.0,3,1,0
2017-05-18 22:34:55.668181,Nursery with Aggreg,False,form,False,3,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00157422111583,0.01965062400086026,33.333333333333336,33.93518518518518,33.93518518518518,0,0.0,3,1,0
2017-05-18 22:34:55.668198,Nursery with Aggreg,False,children,False,4,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00257150991925,0.019588976999330043,33.333333333333336,33.773148148148145,33.773148148148145,0,0.0,3,1,0
2017-05-18 22:34:55.668219,Nursery with Aggreg,False,housing,False,3,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0035914747798,0.01940435799951956,33.333333333333336,33.726851851851855,33.726851851851855,0,0.0,3,1,0
2017-05-18 22:34:55.668239,Nursery with Aggreg,False,finance,False,2,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00110376054962,0.0192195339996033,33.333333333333336,32.73148148148148,32.73148148148148,0,0.0,3,1,0
2017-05-18 22:34:55.668256,Nursery with Aggreg,False,social,False,3,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00409109469651,0.019542704999366833,33.333333333333336,36.898148148148145,36.898148148148145,0,0.0,3,1,0
2017-05-18 22:34:55.668275,Nursery with Aggreg,False,health,False,3,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.444444444444,0.019605943999522424,33.333333333333336,66.25,66.25,0,0.0,3,1,0
2017-05-18 22:34:55.668291,Nursery with Aggreg,False,employ,False,15,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.102645749366,0.02117621599973063,33.333333333333336,52.870370370370374,52.870370370370374,0,0.0,3,1,0
2017-05-18 22:34:55.668310,Nursery with Aggreg,False,struct_finan,False,72,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0154020072534,0.029734372999882908,33.333333333333336,36.666666666666664,36.666666666666664,0,0.0,3,1,0
2017-05-18 22:34:55.668329,Nursery with Aggreg,False,soc_health,False,9,12960,2,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.444444444444,0.02027343500049028,33.333333333333336,66.25,66.25,0,0.0,3,1,0
2017-05-18 22:34:55.904598,Nursery with Aggreg,False,parents,False,3,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0239806009855,0.019899548000466893,33.34105116925214,42.27830516323223,42.27830516323223,0,0.0,3,1,0
2017-05-18 22:34:55.904643,Nursery with Aggreg,False,has_nurs,False,5,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.07039915953,0.019681900000250607,33.34105116925214,48.437138226441306,48.437138226441306,0,0.0,3,1,0
2017-05-18 22:34:55.904677,Nursery with Aggreg,False,form,False,3,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00133453856197,0.019478430000162916,33.34105116925214,34.61449409585552,34.61449409585552,0,0.0,3,1,0
2017-05-18 22:34:55.904696,Nursery with Aggreg,False,children,False,4,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00181870954016,0.019419888000811625,33.34105116925214,34.22088446399629,34.22088446399629,0,0.0,3,1,0
2017-05-18 22:34:55.904716,Nursery with Aggreg,False,housing,False,3,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.00322856248132,0.0192966519998663,33.34105116925214,33.52627923130354,33.52627923130354,0,0.0,3,1,0
2017-05-18 22:34:55.904733,Nursery with Aggreg,False,finance,False,2,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.000502732718684,0.01913808299923403,33.34105116925214,33.6652002778421,33.6652002778421,0,0.0,3,1,0
2017-05-18 22:34:55.904748,Nursery with Aggreg,False,social,False,3,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0057354194608,0.01945502799935639,33.34105116925214,35.67955545265108,35.67955545265108,0,0.0,3,1,0
2017-05-18 22:34:55.904767,Nursery with Aggreg,False,health,False,3,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.44441872428,0.0194770050002262,33.34105116925214,66.26533919888863,66.26533919888863,0,0.0,3,1,0
2017-05-18 22:34:55.904783,Nursery with Aggreg,False,employ,False,15,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.100325920694,0.02107488399997237,33.34105116925214,53.0446862699699,53.0446862699699,0,0.0,3,1,0
2017-05-18 22:34:55.904798,Nursery with Aggreg,False,struct_finan,False,72,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.0138537293632,0.029699239999899874,33.34105116925214,36.90669136374161,36.90669136374161,0,0.0,3,1,0
2017-05-18 22:34:55.904817,Nursery with Aggreg,False,soc_health,False,9,12960,2,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,4.0,1.0,50.0,0.44441872428,0.02032756300013716,33.34105116925214,66.26533919888863,66.26533919888863,0,0.0,3,1,0
2017-05-18 22:34:56.154462,Nursery with Aggreg,False,parents,False,3,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.024010799059,0.020750826000039524,33.3256190696598,42.027308493404306,42.027308493404306,0,0.0,3,1,0
2017-05-18 22:34:56.154514,Nursery with Aggreg,False,has_nurs,False,5,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.0696705715927,0.019930075999582186,33.3256190696598,48.785003471418655,48.785003471418655,0,0.0,3,1,0
2017-05-18 22:34:56.154534,Nursery with Aggreg,False,form,False,3,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.00148604165847,0.019618747999629704,33.3256190696598,33.67276093496876,33.67276093496876,0,0.0,3,1,0
2017-05-18 22:34:56.154551,Nursery with Aggreg,False,children,False,4,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.0019993281125,0.019424813000114227,33.3256190696598,34.1124739643601,34.1124739643601,0,0.0,3,1,0
2017-05-18 22:34:56.154566,Nursery with Aggreg,False,housing,False,3,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.00243976938708,0.019470221000119636,33.3256190696598,34.29761629252488,34.29761629252488,0,0.0,3,1,0
2017-05-18 22:34:56.154581,Nursery with Aggreg,False,finance,False,2,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.000728567603587,0.019172721999893838,33.3256190696598,33.557046979865774,33.557046979865774,0,0.0,3,1,0
2017-05-18 22:34:56.154596,Nursery with Aggreg,False,social,False,3,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.00512200269279,0.0196758560005037,33.3256190696598,35.663040962740105,35.663040962740105,0,0.0,3,1,0
2017-05-18 22:34:56.154611,Nursery with Aggreg,False,health,False,3,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.444470164609,0.019535446999725536,33.3256190696598,66.23466790094885,66.23466790094885,0,0.0,3,1,0
2017-05-18 22:34:56.154625,Nursery with Aggreg,False,employ,False,15,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.101490770714,0.021507493000171962,33.3256190696598,52.881277482064334,52.881277482064334,0,0.0,3,1,0
2017-05-18 22:34:56.154640,Nursery with Aggreg,False,struct_finan,False,72,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.0123413867115,0.029687352999644645,33.3256190696598,37.514464244387874,37.514464244387874,0,0.0,3,1,0
2017-05-18 22:34:56.154655,Nursery with Aggreg,False,soc_health,False,9,12960,3,Twoing,1,3,1,True,1,False,None,True,0.1,15,12,11,11,0,0.0,1.0,54.0,0.444470164609,0.02034062299935613,33.3256190696598,66.23466790094885,66.23466790094885,0,0.0,3,1,0
2017-05-18 22:34:56.390234,Nursery with Aggreg,False,parents,False,3,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.0253861161906,0.019876178999766125,33.333333333333336,41.52777777777778,41.52777777777778,0,0.0,3,1,0
2017-05-18 22:34:56.390278,Nursery with Aggreg,False,has_nurs,False,5,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.06719160523,0.019699104000210355,33.333333333333336,49.398148148148145,49.398148148148145,0,0.0,3,1,0
2017-05-18 22:34:56.390304,Nursery with Aggreg,False,form,False,3,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.00182545394528,0.019428350999987742,33.333333333333336,33.63425925925926,33.63425925925926,0,0.0,3,1,0
2017-05-18 22:34:56.390321,Nursery with Aggreg,False,children,False,4,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.00138229391974,0.01930098699995142,33.333333333333336,34.09722222222222,34.09722222222222,0,0.0,3,1,0
2017-05-18 22:34:56.390337,Nursery with Aggreg,False,housing,False,3,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.00299475139183,0.01914849700006016,33.333333333333336,33.888888888888886,33.888888888888886,0,0.0,3,1,0
2017-05-18 22:34:56.390352,Nursery with Aggreg,False,finance,False,2,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.000414516428965,0.01903375199981383,33.333333333333336,34.236111111111114,34.236111111111114,0,0.0,3,1,0
2017-05-18 22:34:56.390367,Nursery with Aggreg,False,social,False,3,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.00466392557716,0.019439994000094885,33.333333333333336,36.52777777777778,36.52777777777778,0,0.0,3,1,0
2017-05-18 22:34:56.390381,Nursery with Aggreg,False,health,False,3,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.444444444444,0.019407882999985304,33.333333333333336,66.25,66.25,0,0.0,3,1,0
2017-05-18 22:34:56.390396,Nursery with Aggreg,False,employ,False,15,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.0993119200817,0.021032878000369237,33.333333333333336,53.28703703703704,53.28703703703704,0,0.0,3,1,0
2017-05-18 22:34:56.390411,Nursery with Aggreg,False,struct_finan,False,72,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.0125661552785,0.029602028999761387,33.333333333333336,37.4537037037037,37.4537037037037,0,0.0,3,1,0
2017-05-18 22:34:56.390426,Nursery with Aggreg,False,soc_health,False,9,12960,3,Twoing,1,3,2,True,1,False,None,True,0.1,15,12,11,11,0,5.0,1.0,49.0,0.444444444444,0.020292227999561874,33.333333333333336,66.25,66.25,0,0.0,3,1,0
2017-05-18 22:34:56.636116,Nursery with Aggreg,False,parents,False,3,12960,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,2.0,1.0,52.0,0.02401410422,0.019924277999962214,33.34105116925214,42.13938411669368,42.13938411669368,0,0.0,3,1,0
2017-05-18 22:34:56.636158,Nursery with Aggreg,False,has_nurs,False,5,12960,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,2.0,1.0,52.0,0.0668390374676,0.019665394999719865,33.34105116925214,49.36327853669831,49.36327853669831,0,0.0,3,1,0
2017-05-18 22:34:56.636178,Nursery with Aggreg,False,form,False,3,12960,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,2.0,1.0,52.0,0.00138384407173,0.020608845999959158,33.34105116925214,33.54943273905997,33.54943273905997,0,0.0,3,1,0
2017-05-18 22:34:56.636194,Nursery with Aggreg,False,children,False,4,12960,3,Twoing,1,3,3,True,1,False,None,True,0.1,15,12,11,11,0,2.0,1.0,52.0,0.0024672957682,0.02054635900003632,33.34105116925214,34.01250289418847,34.01250289418847,0,0.0,3,1,0
