Month,DayOfWeek,PdDistrict,X,Y,Category
Apr,Wednesday,MISSION,-122.419858465007,37.7627429027065,WARRANTS
Apr,Tuesday,BAYVIEW,-122.40189800533501,37.7233482212763,ASSAULT
Apr,Tuesday,BAYVIEW,-122.386800717671,37.7259869217106,VEHICLE THEFT
Apr,Tuesday,RICHMOND,-122.44848067700899,37.7849348262425,OTHER OFFENSES
Apr,Tuesday,RICHMOND,-122.46456254985,37.785819272696706,NON-CRIMINAL
Apr,Tuesday,TENDERLOIN,-122.41421780432199,37.7832593295025,DRUG/NARCOTIC
Apr,Tuesday,BAYVIEW,-122.396774160338,37.76512964280121,OTHER OFFENSES
Apr,Tuesday,SOUTHERN,-122.40950430935,37.781526271747,ASSAULT
Apr,Monday,TARAVAL,-122.480606348865,37.7175185873081,VEHICLE THEFT
Apr,Monday,NORTHERN,-122.43769852946899,37.799632837072394,LARCENY/THEFT
Apr,Sunday,MISSION,-122.433500504054,37.7625297461241,ASSAULT
Apr,Sunday,RICHMOND,-122.464815691402,37.780863091442704,LARCENY/THEFT
Apr,Sunday,RICHMOND,-122.484731526251,37.77910763110229,VEHICLE THEFT
Apr,Sunday,TARAVAL,-122.460896260583,37.715801515725104,ASSAULT
Apr,Sunday,INGLESIDE,-122.418912436086,37.7438260060973,OTHER OFFENSES
Apr,Sunday,SOUTHERN,-122.41248627649,37.773001280588005,LARCENY/THEFT
Apr,Saturday,INGLESIDE,-122.413138895832,37.713496083628,ASSAULT
Apr,Saturday,CENTRAL,-122.40556507281,37.8066171530971,LARCENY/THEFT
Apr,Saturday,SOUTHERN,-122.417975390351,37.7737509379648,LARCENY/THEFT
Apr,Friday,SOUTHERN,-122.40340479147899,37.775420706711,WARRANTS
Apr,Friday,SOUTHERN,-122.407633520742,37.7841893501425,WARRANTS
Apr,Friday,INGLESIDE,-122.43476428669202,37.7226161363136,MISSING PERSON
Apr,Friday,MISSION,-122.41736013947701,37.7523063170181,OTHER OFFENSES
Apr,Thursday,TARAVAL,-122.461424508784,37.716636765559,ASSAULT
Apr,Thursday,SOUTHERN,-122.403070000847,37.7852686309087,LARCENY/THEFT
Apr,Thursday,CENTRAL,-122.400265230387,37.7943597193806,VANDALISM
Apr,Thursday,TENDERLOIN,-122.411742515582,37.7858882195106,WARRANTS
Apr,Thursday,TENDERLOIN,-122.41402982172701,37.7823291237659,OTHER OFFENSES
Apr,Wednesday,SOUTHERN,-122.407999186749,37.7778241673064,MISSING PERSON
Apr,Wednesday,INGLESIDE,-122.41250614556002,37.745680288147504,OTHER OFFENSES
Apr,Wednesday,TARAVAL,-122.506479771529,37.751963460271604,OTHER OFFENSES
Apr,Tuesday,RICHMOND,-122.47508372305201,37.78052568508621,LARCENY/THEFT
Apr,Tuesday,BAYVIEW,-122.387035897704,37.7336026496641,OTHER OFFENSES
Apr,Tuesday,INGLESIDE,-122.43562177284201,37.7234913181355,LARCENY/THEFT
Apr,Monday,PARK,-122.453516353548,37.7643951638711,OTHER OFFENSES
Apr,Monday,BAYVIEW,-122.404608485368,37.7234547008718,OTHER OFFENSES
Apr,Monday,RICHMOND,-122.466429551488,37.7664741386096,LARCENY/THEFT
Apr,Sunday,NORTHERN,-122.43340738035,37.7992089703227,LARCENY/THEFT
Apr,Sunday,BAYVIEW,-122.386962666051,37.7383591868919,LARCENY/THEFT
Apr,Sunday,BAYVIEW,-122.39917482864401,37.7469781026521,BURGLARY
Apr,Sunday,MISSION,-122.405828840501,37.7684749112706,NON-CRIMINAL
Apr,Sunday,NORTHERN,-122.42201624386999,37.784594328547705,LARCENY/THEFT
Apr,Sunday,RICHMOND,-122.479241431478,37.779356245781706,NON-CRIMINAL
Apr,Saturday,SOUTHERN,-122.403793259489,37.7823235897616,LARCENY/THEFT
Apr,Saturday,TARAVAL,-122.47564746078599,37.7285280627465,OTHER OFFENSES
Apr,Saturday,MISSION,-122.42043472455299,37.7633758058059,DRUG/NARCOTIC
Apr,Saturday,BAYVIEW,-122.38002876386,37.732037427785,LARCENY/THEFT
Apr,Saturday,TENDERLOIN,-122.41452262258,37.7808752665663,OTHER OFFENSES
Apr,Saturday,NORTHERN,-122.42032699386299,37.788452157813204,LARCENY/THEFT
Apr,Friday,TARAVAL,-122.458700057716,37.7237099095411,MISSING PERSON
Apr,Friday,NORTHERN,-122.421096796936,37.7842937802977,VEHICLE THEFT
Apr,Thursday,MISSION,-122.41413964565201,37.758874126626,LARCENY/THEFT
Apr,Thursday,RICHMOND,-122.466429551488,37.7664741386096,LARCENY/THEFT
Apr,Thursday,NORTHERN,-122.431952436364,37.779564749866296,ASSAULT
Apr,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Apr,Thursday,PARK,-122.44690586002301,37.769523314641,NON-CRIMINAL
Apr,Thursday,NORTHERN,-122.4308075817,37.76941133366861,MISSING PERSON
Apr,Wednesday,CENTRAL,-122.407413025963,37.787407412522796,NON-CRIMINAL
Apr,Wednesday,NORTHERN,-122.41811053787201,37.785862766460795,ASSAULT
Apr,Wednesday,MISSION,-122.418701003284,37.76510987862221,OTHER OFFENSES
Apr,Wednesday,INGLESIDE,-122.435448535213,37.7377447833605,NON-CRIMINAL
Apr,Wednesday,TENDERLOIN,-122.412784096502,37.78486569395261,NON-CRIMINAL
Apr,Wednesday,SOUTHERN,-122.408421116922,37.7835699386918,LARCENY/THEFT
Apr,Wednesday,MISSION,-122.412984332614,37.7517507874824,BURGLARY
Mar,Tuesday,MISSION,-122.42638445080601,37.764643937262,OTHER OFFENSES
Mar,Tuesday,INGLESIDE,-122.41937015826599,37.739555010762295,LARCENY/THEFT
Mar,Tuesday,NORTHERN,-122.4332992124,37.7865706865797,VANDALISM
Mar,Tuesday,MISSION,-122.42288589098699,37.7593979949153,BURGLARY
Mar,Tuesday,BAYVIEW,-122.386029207283,37.728444175121396,ASSAULT
Mar,Tuesday,INGLESIDE,-122.429818570223,37.7254602788122,LARCENY/THEFT
Mar,Tuesday,TARAVAL,-122.461683159559,37.725189723674795,LARCENY/THEFT
Mar,Tuesday,MISSION,-122.417511996621,37.754691084878004,BURGLARY
Mar,Monday,CENTRAL,-122.413789467437,37.8065526528708,LARCENY/THEFT
Mar,Monday,PARK,-122.446612978839,37.7822458223917,NON-CRIMINAL
Mar,Monday,NORTHERN,-122.445576631793,37.7970005503713,VANDALISM
Mar,Monday,CENTRAL,-122.40838427554199,37.7878271137225,LARCENY/THEFT
Mar,Monday,TENDERLOIN,-122.41402982172701,37.7823291237659,MISSING PERSON
Mar,Sunday,SOUTHERN,-122.400302421513,37.777799229041904,OTHER OFFENSES
Mar,Sunday,RICHMOND,-122.481661655043,37.782159614582795,NON-CRIMINAL
Mar,Saturday,SOUTHERN,-122.407999186749,37.7778241673064,MISSING PERSON
Mar,Saturday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Mar,Saturday,TENDERLOIN,-122.412224164736,37.7820729312029,LARCENY/THEFT
Mar,Saturday,TARAVAL,-122.490691492512,37.7423880046588,WARRANTS
Mar,Saturday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Mar,Friday,MISSION,-122.416078423909,37.762034786651896,ASSAULT
Mar,Friday,PARK,-122.434865853498,37.7772809749441,VEHICLE THEFT
Mar,Friday,MISSION,-122.42142614299499,37.7601017970525,VEHICLE THEFT
Mar,Friday,BAYVIEW,-122.40691076779301,37.7379666158769,OTHER OFFENSES
Mar,Friday,TENDERLOIN,-122.407244087032,37.7865647607685,LARCENY/THEFT
Mar,Friday,TARAVAL,-122.468193391489,37.7592633199424,OTHER OFFENSES
Mar,Friday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Mar,Friday,TARAVAL,-122.506714460434,37.735465762973,NON-CRIMINAL
Mar,Thursday,NORTHERN,-122.421893134467,37.779891233614,LARCENY/THEFT
Mar,Thursday,TENDERLOIN,-122.415885065788,37.783516056415294,ASSAULT
Mar,Thursday,NORTHERN,-122.424851402509,37.773829832494,OTHER OFFENSES
Mar,Tuesday,NORTHERN,-122.42876060987899,37.7762012011279,BURGLARY
Mar,Monday,SOUTHERN,-122.40652098714399,37.7850629421661,OTHER OFFENSES
Mar,Monday,SOUTHERN,-122.41371122073,37.7796660426062,LARCENY/THEFT
Mar,Monday,NORTHERN,-122.42769976632201,37.7877002417804,LARCENY/THEFT
Mar,Monday,MISSION,-122.42173850847601,37.7640972229024,SUSPICIOUS OCC
Mar,Sunday,BAYVIEW,-122.38769374293,37.7618280526819,LARCENY/THEFT
Mar,Sunday,CENTRAL,-122.399273470873,37.7987507694683,LARCENY/THEFT
Mar,Sunday,SOUTHERN,-122.404270179486,37.78447885387449,ASSAULT
Mar,Sunday,RICHMOND,-122.440759704072,37.784125990977294,LARCENY/THEFT
Mar,Sunday,CENTRAL,-122.40659226979601,37.7875673013055,VANDALISM
Mar,Sunday,BAYVIEW,-122.395622324587,37.7224336236684,OTHER OFFENSES
Mar,Saturday,TARAVAL,-122.456215207322,37.722885629813796,NON-CRIMINAL
Mar,Saturday,SOUTHERN,-122.40340479147899,37.775420706711,WARRANTS
Mar,Saturday,CENTRAL,-122.408433097286,37.7967039278443,LARCENY/THEFT
Mar,Saturday,TARAVAL,-122.48195981416,37.763403841317,VEHICLE THEFT
Mar,Friday,BAYVIEW,-122.40078457425699,37.723616775737,OTHER OFFENSES
Mar,Friday,PARK,-122.449958075249,37.7658000842584,SUSPICIOUS OCC
Mar,Friday,TARAVAL,-122.47100441059901,37.730591021267294,DRUG/NARCOTIC
Mar,Friday,TARAVAL,-122.468582057766,37.7658283860792,OTHER OFFENSES
Mar,Friday,BAYVIEW,-122.41383024089899,37.725754575261504,MISSING PERSON
Mar,Thursday,SOUTHERN,-122.397404037953,37.780008129364795,BURGLARY
Mar,Thursday,BAYVIEW,-122.387153625351,37.7271911468699,BURGLARY
Mar,Thursday,MISSION,-122.406539115148,37.7564864109309,NON-CRIMINAL
Mar,Thursday,INGLESIDE,-122.42853855371,37.734994024056505,OTHER OFFENSES
Mar,Thursday,TARAVAL,-122.48118317163001,37.7437268170337,NON-CRIMINAL
Mar,Tuesday,INGLESIDE,-122.424717551223,37.734261997375896,LARCENY/THEFT
Mar,Tuesday,NORTHERN,-122.42021727334499,37.7791510160099,LARCENY/THEFT
Mar,Tuesday,RICHMOND,-122.45701616347401,37.7812163786666,LARCENY/THEFT
Mar,Tuesday,SOUTHERN,-122.365565425353,37.8096707013239,ASSAULT
Mar,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,MISSING PERSON
Mar,Monday,INGLESIDE,-122.423098270217,37.7103045151288,NON-CRIMINAL
Mar,Monday,SOUTHERN,-122.404385042303,37.7721958190345,LARCENY/THEFT
Mar,Monday,INGLESIDE,-122.42164447844699,37.7429970144076,OTHER OFFENSES
Mar,Monday,INGLESIDE,-122.409708106705,37.74173509670621,DRUG/NARCOTIC
Feb,Sunday,NORTHERN,-122.421608893207,37.7955038710773,BURGLARY
Feb,Sunday,NORTHERN,-122.42815114016199,37.7857828233879,OTHER OFFENSES
Feb,Sunday,CENTRAL,-122.415186938172,37.7883866790789,VEHICLE THEFT
Feb,Saturday,TARAVAL,-122.48130933655099,37.754082245047705,SUSPICIOUS OCC
Feb,Saturday,NORTHERN,-122.416769999704,37.7795845776674,DRUG/NARCOTIC
Feb,Saturday,TARAVAL,-122.44964547844,37.7210803010507,NON-CRIMINAL
Feb,Friday,TARAVAL,-122.461208520613,37.724950248764,LARCENY/THEFT
Feb,Friday,SOUTHERN,-122.403434086745,37.78764305018,LARCENY/THEFT
Feb,Friday,MISSION,-122.41623039254299,37.7636337702985,OTHER OFFENSES
Feb,Friday,BAYVIEW,-122.391522893042,37.7324323864471,SUSPICIOUS OCC
Feb,Friday,INGLESIDE,-122.417720424652,37.710661234774896,NON-CRIMINAL
Feb,Friday,NORTHERN,-122.416791245836,37.7800446077933,NON-CRIMINAL
Feb,Thursday,MISSION,-122.415954301518,37.7491729638325,VEHICLE THEFT
Feb,Thursday,INGLESIDE,-122.43476428669202,37.7226161363136,MISSING PERSON
Feb,Thursday,MISSION,-122.41336944812599,37.7675426925583,OTHER OFFENSES
Feb,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Feb,Thursday,BAYVIEW,-122.39525100993099,37.755344351956786,BURGLARY
Feb,Wednesday,SOUTHERN,-122.405395493939,37.7835100715421,LARCENY/THEFT
Feb,Wednesday,SOUTHERN,-122.395062469002,37.785993064718106,ASSAULT
Feb,Wednesday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Feb,Wednesday,BAYVIEW,-122.390136349844,37.7368036226976,OTHER OFFENSES
Feb,Wednesday,TENDERLOIN,-122.412930522059,37.7838344374141,NON-CRIMINAL
Feb,Tuesday,BAYVIEW,-122.39041776743099,37.7165061780871,VEHICLE THEFT
Feb,Tuesday,SOUTHERN,-122.40805253847,37.7815668300024,LARCENY/THEFT
Feb,Tuesday,NORTHERN,-122.421608893207,37.7955038710773,BURGLARY
Feb,Tuesday,CENTRAL,-122.413320632492,37.7878471402067,ASSAULT
Feb,Tuesday,SOUTHERN,-122.413045971966,37.7738617771611,MISSING PERSON
Feb,Monday,SOUTHERN,-122.40669059226101,37.7852071918419,OTHER OFFENSES
Feb,Monday,SOUTHERN,-122.392615825113,37.7822739654253,LARCENY/THEFT
Feb,Monday,TENDERLOIN,-122.413609328985,37.784696907904,NON-CRIMINAL
Feb,Monday,TARAVAL,-122.502445754989,37.7577525400824,LARCENY/THEFT
Feb,Monday,CENTRAL,-122.410220142966,37.8013225692058,WARRANTS
Feb,Monday,SOUTHERN,-122.38911359527201,37.7857281880557,NON-CRIMINAL
Feb,Sunday,SOUTHERN,-122.404407887961,37.7810759636856,VANDALISM
Feb,Sunday,SOUTHERN,-122.413189430011,37.77127369135761,LARCENY/THEFT
Feb,Saturday,SOUTHERN,-122.40652098714399,37.7850629421661,ASSAULT
Feb,Saturday,BAYVIEW,-122.387954276497,37.75345361322629,LARCENY/THEFT
Feb,Saturday,NORTHERN,-122.436775838314,37.8006947037442,LARCENY/THEFT
Feb,Friday,BAYVIEW,-122.40220926148301,37.7602965754592,LARCENY/THEFT
Feb,Friday,TENDERLOIN,-122.410768766343,37.7832145190013,OTHER OFFENSES
Feb,Friday,RICHMOND,-122.507232084667,37.7715731425975,VANDALISM
Feb,Thursday,CENTRAL,-122.423025056016,37.80627287205421,LARCENY/THEFT
Feb,Thursday,BAYVIEW,-122.388318045049,37.757939423202,OTHER OFFENSES
Feb,Thursday,INGLESIDE,-122.447011304214,37.7186195492766,VANDALISM
Feb,Wednesday,PARK,-122.43759174876301,37.7745506356497,ASSAULT
Feb,Wednesday,BAYVIEW,-122.374882420332,37.731431829647,WARRANTS
Feb,Wednesday,TENDERLOIN,-122.410157073911,37.784297384331204,WARRANTS
Feb,Tuesday,BAYVIEW,-122.388318045049,37.757939423202,LARCENY/THEFT
Feb,Tuesday,INGLESIDE,-122.44000661153099,37.721804883554704,ASSAULT
Feb,Tuesday,SOUTHERN,-122.404385042303,37.7721958190345,ASSAULT
Feb,Monday,RICHMOND,-122.45462091999399,37.7881754224736,LARCENY/THEFT
Feb,Monday,INGLESIDE,-122.416192700509,37.718510177529,ASSAULT
Feb,Monday,SOUTHERN,-122.404026293246,37.7691750639058,NON-CRIMINAL
Feb,Monday,BAYVIEW,-122.39516417053801,37.7592223045204,OTHER OFFENSES
Jan,Sunday,SOUTHERN,-122.393110640713,37.77731032196979,LARCENY/THEFT
Jan,Sunday,CENTRAL,-122.409164766852,37.79761460820721,LARCENY/THEFT
Jan,Sunday,TARAVAL,-122.471796877153,37.7310310952757,OTHER OFFENSES
Jan,Sunday,TENDERLOIN,-122.41379841586901,37.7856297942374,ASSAULT
Jan,Sunday,CENTRAL,-122.40481652565,37.7966551079447,VANDALISM
Jan,Saturday,CENTRAL,-122.409877282931,37.8080500969059,OTHER OFFENSES
Jan,Saturday,TENDERLOIN,-122.411615075408,37.7831614109395,LARCENY/THEFT
Jan,Saturday,CENTRAL,-122.399370508543,37.7932284304797,MISSING PERSON
Jan,Saturday,TARAVAL,-122.461431734706,37.7173776032909,NON-CRIMINAL
Jan,Saturday,SOUTHERN,-122.365565425353,37.8096707013239,LARCENY/THEFT
Jan,Saturday,RICHMOND,-122.45094200094,37.7866690360365,WARRANTS
Jan,Friday,TENDERLOIN,-122.41382007017599,37.7857382950322,ASSAULT
Jan,Friday,NORTHERN,-122.41692789763701,37.7800271644089,LARCENY/THEFT
Jan,Thursday,BAYVIEW,-122.375605171962,37.730721521570295,MISSING PERSON
Jan,Thursday,CENTRAL,-122.409061067118,37.79667866375471,OTHER OFFENSES
Jan,Thursday,MISSION,-122.418549940195,37.7642837095036,WARRANTS
Jan,Thursday,TARAVAL,-122.46524512187,37.764082071585,LARCENY/THEFT
Jan,Thursday,BAYVIEW,-122.386775025935,37.765377517215,SUSPICIOUS OCC
Jan,Thursday,RICHMOND,-122.464279879446,37.7800332991006,NON-CRIMINAL
Jan,Thursday,SOUTHERN,-122.388790200464,37.788405386442,WARRANTS
Jan,Thursday,SOUTHERN,-122.419230534198,37.7720332586406,NON-CRIMINAL
Jan,Wednesday,CENTRAL,-122.409981227769,37.7974004148406,BURGLARY
Jan,Wednesday,NORTHERN,-122.42485988902901,37.786196447253396,VANDALISM
Jan,Wednesday,SOUTHERN,-122.404270179486,37.78447885387449,LARCENY/THEFT
Jan,Wednesday,SOUTHERN,-122.390136077091,37.7894806825431,LARCENY/THEFT
Jan,Wednesday,CENTRAL,-122.41072162587,37.78709664956629,ASSAULT
Jan,Wednesday,BAYVIEW,-122.401395813788,37.7285843449568,SUSPICIOUS OCC
Jan,Tuesday,NORTHERN,-122.421260388531,37.7763842191709,LARCENY/THEFT
Jan,Tuesday,NORTHERN,-122.42815115473,37.7815325510309,WARRANTS
Jan,Monday,TENDERLOIN,-122.412784096502,37.78486569395261,OTHER OFFENSES
Jan,Monday,NORTHERN,-122.43017052894501,37.7874391353148,OTHER OFFENSES
Jan,Monday,TENDERLOIN,-122.409523740653,37.7857602954934,WARRANTS
Jan,Monday,RICHMOND,-122.440040391343,37.7866702442116,NON-CRIMINAL
Jan,Sunday,BAYVIEW,-122.385215479529,37.7382444962471,ASSAULT
Jan,Sunday,INGLESIDE,-122.446082212482,37.713774602231204,OTHER OFFENSES
Jan,Sunday,TENDERLOIN,-122.411141948101,37.7850736197499,OTHER OFFENSES
Jan,Sunday,INGLESIDE,-122.435361935019,37.713843256340496,DRUG/NARCOTIC
Jan,Saturday,MISSION,-122.42642250825001,37.7666816346904,VEHICLE THEFT
Jan,Saturday,SOUTHERN,-122.39939674968599,37.7909646254938,NON-CRIMINAL
Jan,Saturday,SOUTHERN,-122.401610571883,37.7736978010616,BURGLARY
Jan,Saturday,CENTRAL,-122.412216422677,37.8028745703379,LARCENY/THEFT
Jan,Saturday,MISSION,-122.41748832363899,37.7651818039906,ASSAULT
Jan,Friday,NORTHERN,-122.43343589718,37.786553349847296,LARCENY/THEFT
Jan,Friday,MISSION,-122.41965834371,37.7642205603745,SUSPICIOUS OCC
Jan,Friday,SOUTHERN,-122.411071423064,37.7817511307229,WARRANTS
Jan,Friday,TENDERLOIN,-122.41013523637699,37.78418890752671,NON-CRIMINAL
Jan,Friday,SOUTHERN,-122.41598356736999,37.772815434744004,SUSPICIOUS OCC
Jan,Friday,SOUTHERN,-122.419257894814,37.7751462916539,OTHER OFFENSES
Jan,Thursday,RICHMOND,-122.467899169552,37.7855800220325,LARCENY/THEFT
Jan,Thursday,SOUTHERN,-122.40521126711701,37.7775683661405,BURGLARY
Jan,Thursday,SOUTHERN,-122.408275664977,37.7788598479471,NON-CRIMINAL
Jan,Thursday,CENTRAL,-122.41292895522,37.7896868265784,LARCENY/THEFT
Jan,Wednesday,TARAVAL,-122.463561398379,37.719889598624,VEHICLE THEFT
Jan,Wednesday,TARAVAL,-122.45578385387199,37.71139544473,NON-CRIMINAL
Jan,Wednesday,NORTHERN,-122.42355991561001,37.775795803337004,LARCENY/THEFT
Jan,Wednesday,RICHMOND,-122.481003317121,37.780382130775706,LARCENY/THEFT
Jan,Wednesday,PARK,-122.446432100907,37.750241057883,OTHER OFFENSES
Jan,Wednesday,INGLESIDE,-122.418110235053,37.7095406329535,VANDALISM
Jan,Wednesday,MISSION,-122.422667886722,37.7665569549171,WARRANTS
Jan,Wednesday,TARAVAL,-122.47011059238001,37.7303066365695,NON-CRIMINAL
Jan,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Jan,Tuesday,TARAVAL,-122.489349045404,37.7461333417376,NON-CRIMINAL
Jan,Tuesday,SOUTHERN,-122.413170698459,37.7726163177752,VANDALISM
Jan,Monday,SOUTHERN,-122.415444159886,37.7780245674641,NON-CRIMINAL
Jan,Monday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Jan,Monday,SOUTHERN,-122.411071423064,37.7817511307229,ASSAULT
Jan,Monday,CENTRAL,-122.417081753218,37.806142085386206,OTHER OFFENSES
Jan,Monday,MISSION,-122.419385927086,37.7628330926795,ASSAULT
Dec,Sunday,NORTHERN,-122.421701514338,37.77364121596421,ASSAULT
Dec,Sunday,TARAVAL,-122.491208042582,37.7507643359183,LARCENY/THEFT
Dec,Sunday,SOUTHERN,-122.399899436982,37.7846480308387,LARCENY/THEFT
Dec,Saturday,SOUTHERN,-122.408421116922,37.7835699386918,OTHER OFFENSES
Dec,Saturday,CENTRAL,-122.405500663892,37.7900791337552,NON-CRIMINAL
Dec,Saturday,INGLESIDE,-122.433808042162,37.729631999045296,LARCENY/THEFT
Dec,Saturday,TARAVAL,-122.499498797521,37.7597537080445,OTHER OFFENSES
Dec,Saturday,MISSION,-122.416708153993,37.768471566409204,OTHER OFFENSES
Dec,Friday,SOUTHERN,-122.420001436964,37.7740948566882,NON-CRIMINAL
Dec,Friday,NORTHERN,-122.43663473148399,37.803135683639,BURGLARY
Dec,Friday,BAYVIEW,-122.39221691150401,37.721560203650796,WARRANTS
Dec,Friday,SOUTHERN,-122.42218826142599,37.7726948236861,LARCENY/THEFT
Dec,Thursday,NORTHERN,-122.423168378741,37.777815744457705,LARCENY/THEFT
Dec,Thursday,BAYVIEW,-122.392060925021,37.7388774125879,VANDALISM
Dec,Wednesday,RICHMOND,-122.448848459098,37.781525632081795,BURGLARY
Dec,Wednesday,MISSION,-122.42207304893999,37.766125945480105,ASSAULT
Dec,Wednesday,CENTRAL,-122.404033177237,37.7907593489246,LARCENY/THEFT
Dec,Wednesday,NORTHERN,-122.431206932079,37.7845681170336,LARCENY/THEFT
Dec,Wednesday,PARK,-122.435901090932,37.7781618593837,VEHICLE THEFT
Dec,Wednesday,MISSION,-122.42024729644899,37.748520075538,LARCENY/THEFT
Dec,Wednesday,NORTHERN,-122.42799115191099,37.78495312416121,LARCENY/THEFT
Dec,Wednesday,BAYVIEW,-122.401945292314,37.734571747289706,OTHER OFFENSES
Dec,Wednesday,CENTRAL,-122.412078903704,37.7897391550377,LARCENY/THEFT
Dec,Tuesday,MISSION,-122.405957724652,37.7542517364147,NON-CRIMINAL
Dec,Tuesday,CENTRAL,-122.415435473094,37.8063418891813,LARCENY/THEFT
Dec,Tuesday,RICHMOND,-122.498250533654,37.7737980473346,LARCENY/THEFT
Dec,Tuesday,MISSION,-122.419671780296,37.7650501214668,ASSAULT
Dec,Tuesday,BAYVIEW,-122.387333128097,37.7301293029766,NON-CRIMINAL
Dec,Tuesday,SOUTHERN,-122.415487220744,37.7756059226244,VEHICLE THEFT
Dec,Tuesday,BAYVIEW,-122.388318045049,37.757939423202,OTHER OFFENSES
Dec,Tuesday,NORTHERN,-122.43357543980801,37.8000374496753,LARCENY/THEFT
Dec,Monday,MISSION,-122.404365956101,37.7531213318501,MISSING PERSON
Dec,Monday,NORTHERN,-122.41858050888901,37.7881906054546,ASSAULT
Dec,Monday,TENDERLOIN,-122.407845374111,37.7850943210103,LARCENY/THEFT
Dec,Monday,SOUTHERN,-122.415189726459,37.7746211429886,LARCENY/THEFT
Dec,Monday,MISSION,-122.404485140757,37.7543967222925,DRUG/NARCOTIC
Dec,Monday,PARK,-122.44415713174101,37.754788952157504,VANDALISM
Dec,Monday,BAYVIEW,-122.395535873138,37.7206308058104,ASSAULT
Dec,Monday,TARAVAL,-122.48118317163001,37.7437268170337,NON-CRIMINAL
Dec,Monday,RICHMOND,-122.477901354944,37.7737758131223,MISSING PERSON
Dec,Monday,INGLESIDE,-122.43033468435699,37.7183822669084,NON-CRIMINAL
Dec,Monday,NORTHERN,-122.41856209710501,37.78418470913029,VEHICLE THEFT
Dec,Sunday,TARAVAL,-122.505660828242,37.7576114624913,SUSPICIOUS OCC
Dec,Sunday,MISSION,-122.419424383763,37.7632323869521,NON-CRIMINAL
Dec,Sunday,RICHMOND,-122.49650544559601,37.7719526452281,SUSPICIOUS OCC
