Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,Paired t-statistics on Number of Nodes,P-value t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes
Contraceptive with Aggreg,None,Twoing - GW Chi Square,-1.5936677753411985,9,0.927262683606,-1.5237955769669613,9,0.919052667925,-0.6201736729471237,0.72473923376,9
Contraceptive with Aggreg,None,LS Squared Gini - GW Squared Gini,1.3254270092150509,9,0.108843929065,1.2837166592091769,9,0.115652373487,-0.8885233166398545,0.801307730578,9
Contraceptive with Aggreg,None,LS Squared Gini - GW Chi Square,1.5672416712959274,9,0.0757506927981,1.656047087383269,9,0.0660472105148,-1.4626992836892667,0.911212532066,9
Contraceptive with Aggreg,None,GW Squared Gini - GW Chi Square,0.20260655867581193,9,0.421974350056,0.27498323722973306,9,0.394768775749,-0.9704949588324976,0.821421373498,9
KDD98 Multiclass 2,None,LS Chi Square - Twoing,1.0088738507896513,9,0.169693942156,1.2643076124023527,9,0.118939641677,-7.911144474529831,0.999987900946,9
KDD98 Multiclass 2,None,LS Chi Square - LS Squared Gini,-0.7309994042038818,9,0.758312368628,-0.5648153532401418,9,0.707000124077,4.116682548961779,0.00130541739183,9
KDD98 Multiclass 2,None,LS Chi Square - GW Squared Gini,-1.8793160408135847,9,0.953546167447,-1.5302042451849496,9,0.919838575094,8.617658223898655,6.080518408e-06,9
KDD98 Multiclass 2,None,LS Chi Square - GW Chi Square,-0.3100868364730307,9,0.618222467606,-0.10295142578500383,9,0.539870502527,1.2677313820849652,0.11835419937,9
KDD98 Multiclass 2,None,Twoing - LS Squared Gini,-2.581242803760354,9,0.985181929507,-2.8887849507969614,9,0.991040149661,12.482071575653196,2.75072011613e-07,9
KDD98 Multiclass 2,None,Twoing - GW Squared Gini,-3.6909442556166465,9,0.997504961599,-3.5893835306978223,9,0.997077795176,12.095963386870581,3.59728794308e-07,9
KDD98 Multiclass 2,None,Twoing - GW Chi Square,-1.2547464543023967,9,0.879412757947,-1.3856827702128314,9,0.900392269253,7.171371656009094,2.62163684454e-05,9
KDD98 Multiclass 2,None,LS Squared Gini - GW Squared Gini,-1.3466951229755748,9,0.894495768521,-1.2531402180287539,9,0.879134126429,1.4084056792613309,0.0963029485846,9
KDD98 Multiclass 2,None,LS Squared Gini - GW Chi Square,0.5856201900540997,9,0.286260326442,0.4982207266474486,9,0.31513796811,-3.1539448982270812,0.994168361347,9
KDD98 Multiclass 2,None,GW Squared Gini - GW Chi Square,1.8057070865099807,9,0.0522213464082,1.5105801548476172,9,0.0825895054052,-5.025509352854139,0.999643142287,9
Nursery with Aggreg,None,LS Chi Square - Twoing,-9.9895468226852,9,0.99999819524,-9.98954682268526,9,0.99999819524,-8.760595384806082,0.999994680415,9
Nursery with Aggreg,None,LS Chi Square - LS Squared Gini,11.452702692616906,9,5.72409238231e-07,11.452702692617011,9,5.72409238231e-07,-6.7434178434547425,0.999957862408,9
Nursery with Aggreg,None,LS Chi Square - GW Squared Gini,8.453664494106231,9,7.10426690165e-06,8.453664494106327,9,7.10426690165e-06,-13.715512097219936,0.999999877574,9
Nursery with Aggreg,None,LS Chi Square - GW Chi Square,-1.84528777285634,9,0.950958257373,-1.8452877728563302,9,0.950958257373,-15.835095508130879,0.999999964796,9
Nursery with Aggreg,None,Twoing - LS Squared Gini,19.343950211307252,9,6.09117112305e-09,19.343950211307178,9,6.09117112305e-09,1.2467441606919478,0.121980661708,9
Nursery with Aggreg,None,Twoing - GW Squared Gini,15.291197925686161,9,4.77251486108e-08,15.291197925686268,9,4.77251486108e-08,-9.790469893482921,0.999997866638,9
Nursery with Aggreg,None,Twoing - GW Chi Square,10.71830152485171,9,1.00145863247e-06,10.718301524851789,9,1.00145863247e-06,-8.520563361698144,0.999993334607,9
Nursery with Aggreg,None,LS Squared Gini - GW Squared Gini,-2.1663447442748938,9,0.970769779433,-2.166344744274878,9,0.970769779433,-8.281391720734737,0.999991612243,9
Nursery with Aggreg,None,LS Squared Gini - GW Chi Square,-12.47383784116204,9,0.999999723371,-12.473837841162036,9,0.999999723371,-10.624811778736436,0.999998922064,9
Nursery with Aggreg,None,GW Squared Gini - GW Chi Square,-11.569085474767787,9,0.999999474619,-11.569085474767851,9,0.999999474619,1.6121554968625587,0.0706935305034,9
Cars with Aggreg,None,LS Chi Square - Twoing,-6.366218513638996,9,0.999934822104,-6.366218513638996,9,0.999934822104,-4.714285714255977,0.999451062918,9
Cars with Aggreg,None,LS Chi Square - LS Squared Gini,-1.399117206501643,9,0.902357720018,-1.399117206501643,9,0.902357720018,4.685926804268747,0.000571305472644,9
Cars with Aggreg,None,LS Chi Square - GW Squared Gini,-0.6989705947523165,9,0.748883928867,-0.6989705947523165,9,0.748883928867,3.6199869668098135,0.00278593381481,9
Cars with Aggreg,None,LS Chi Square - GW Chi Square,0.9999999999999999,9,0.171718198069,0.9999999999999999,9,0.171718198069,1.0,0.171718198069,9
Cars with Aggreg,None,Twoing - LS Squared Gini,1.7141132283752218,9,0.0603266688897,1.7141132283752218,9,0.0603266688897,8.74802550931316,5.38211493217e-06,9
Cars with Aggreg,None,Twoing - GW Squared Gini,3.5309346199522738,9,0.00320227226832,3.5309346199522738,9,0.00320227226832,6.680442993165219,4.52664879527e-05,9
Cars with Aggreg,None,Twoing - GW Chi Square,6.524592225728419,9,5.41562522938e-05,6.524592225728419,9,5.41562522938e-05,6.219209871674055,7.76238785111e-05,9
Cars with Aggreg,None,LS Squared Gini - GW Squared Gini,1.0863374562539752,9,0.152783722724,1.0863374562539752,9,0.152783722724,0.7385489458786189,0.239498428311,9
Cars with Aggreg,None,LS Squared Gini - GW Chi Square,1.4566364755707362,9,0.0896005963716,1.4566364755707362,9,0.0896005963716,-4.013788389772674,0.998476783387,9
Cars with Aggreg,None,GW Squared Gini - GW Chi Square,0.7771192051974283,9,0.228513681894,0.7771192051974283,9,0.228513681894,-2.978538303898663,0.99225686115,9
KDD98 Multiclass 5,None,LS Chi Square - Twoing,0.889739812807122,9,0.198382415109,0.30036661556206207,9,0.3853600049,-2.5012480459172326,0.98310372158,9
KDD98 Multiclass 5,None,LS Chi Square - LS Squared Gini,6.265609058375475,9,7.34367009411e-05,6.595194830964678,9,4.99130112592e-05,-0.712068994938877,0.752767174363,9
KDD98 Multiclass 5,None,LS Chi Square - GW Squared Gini,6.179985743955394,9,8.13666448803e-05,5.539547662667462,9,0.000180629682463,-1.0350983390416264,0.836183135439,9
KDD98 Multiclass 5,None,LS Chi Square - GW Chi Square,-0.8542832949545803,9,0.792446115867,-0.9582420780522872,9,0.818513508783,0.5624999999901125,0.293755236998,9
KDD98 Multiclass 5,None,Twoing - LS Squared Gini,4.508350124656416,9,0.000735595769132,5.215081222229648,9,0.000276406311636,1.9639610121351538,0.0405630944222,9
KDD98 Multiclass 5,None,Twoing - GW Squared Gini,5.626532652962657,9,0.000161562631142,5.32368023712921,9,0.000239327722046,1.1070792638152833,0.14848496676,9
KDD98 Multiclass 5,None,Twoing - GW Chi Square,-1.485958127900831,9,0.914272443055,-1.147727886212261,9,0.859663416329,2.9858322703167106,0.00765202552595,9
KDD98 Multiclass 5,None,LS Squared Gini - GW Squared Gini,1.711914192190467,9,0.0605347870646,1.5605349344910933,9,0.0765329959548,-0.1205801806559453,0.546663703835,9
KDD98 Multiclass 5,None,LS Squared Gini - GW Chi Square,-6.589627648121525,9,0.999949765931,-7.394652973961664,9,0.999979366319,1.1908007519754487,0.132095146039,9
KDD98 Multiclass 5,None,GW Squared Gini - GW Chi Square,-7.337031793826801,9,0.999978062379,-6.9070706838033304,9,0.999964942665,1.3609151451037513,0.103320064641,9
KDD98 Multiclass 9,None,LS Chi Square - Twoing,2.007053673126505,9,0.0378434730492,1.73843904199346,9,0.0580678622199,-4.131612617679208,0.998723328213,9
KDD98 Multiclass 9,None,LS Chi Square - LS Squared Gini,3.6099010878332076,9,0.00283009136741,3.8577583495889756,9,0.00193013271478,-8.333000290724407,0.999992021624,9
KDD98 Multiclass 9,None,LS Chi Square - GW Squared Gini,6.306959746668419,9,6.99118909023e-05,6.278164730148863,9,7.23463920822e-05,-8.235055767682526,0.999991224975,9
KDD98 Multiclass 9,None,LS Chi Square - GW Chi Square,0.58017746474944,9,0.288015088711,0.3946765902359042,9,0.351135690968,-1.398757212354085,0.902305490567,9
KDD98 Multiclass 9,None,Twoing - LS Squared Gini,2.10039976810351,9,0.0325380252058,2.192951986309059,9,0.0279901051529,-3.3028912953809586,0.995406276363,9
KDD98 Multiclass 9,None,Twoing - GW Squared Gini,3.9248227302869374,9,0.001742669415,3.6622784367341907,9,0.00260851089636,-1.2534435326994897,0.879186782651,9
KDD98 Multiclass 9,None,Twoing - GW Chi Square,-1.3707449235812426,9,0.89816717812,-1.4216619033491733,9,0.905581069722,3.7537449547683117,0.00226422718375,9
KDD98 Multiclass 9,None,LS Squared Gini - GW Squared Gini,1.7781958577641335,9,0.054543256153,1.7072293670252805,9,0.0609803571387,2.2049052457905884,0.0274498053753,9
KDD98 Multiclass 9,None,LS Squared Gini - GW Chi Square,-2.959320865797008,9,0.992011433242,-3.191381173841413,9,0.994508905037,7.43697875406558,1.9729972508e-05,9
KDD98 Multiclass 9,None,GW Squared Gini - GW Chi Square,-4.07339292126562,9,0.998607277266,-4.020601632621014,9,0.998492335819,6.1376230088048525,8.56308141933e-05,9
